entity,source_or_target,entity_type,syntactic_matching,lexical_matching,semantic_matching
http://confOf#Administrative_event,Source,Class,administrative event,"In the context of a conference, an ""administrative event"" refers to activities or sessions that are related to the organization, management, and logistical aspects of the conference. These can include registration, check-in procedures, opening and closing ceremonies, scheduling announcements, and other tasks that ensure the smooth operation of the conference. Administrative events are essential for maintaining order and providing attendees with necessary information and support throughout the duration of the conference.","1. ""Camera_Ready_event"" is a subclass of ""Administrative_event"".
2. ""Registration_of_participants_event"" is a subclass of ""Administrative_event"".
3. ""Reviewing_event"" is a subclass of ""Administrative_event"".
4. ""Reviewing_results_event"" is a subclass of ""Administrative_event"".
5. ""Submission_event"" is a subclass of ""Administrative_event"".
6. The property ""follows"" has a domain of ""Administrative_event"" and a range of ""Administrative_event"".
7. The property ""hasAdministrativeEvent"" has a range of ""Administrative_event"".
8. The property ""parallel_with"" has a domain of ""Administrative_event"" and a range of ""Administrative_event"".
9. ""Social_event"" is disjoint with ""Administrative_event"".
10. ""Working_event"" is disjoint with ""Administrative_event"".
11. ""Administrative_event"" is a subclass of ""Event"" and is disjoint with both ""Social_event"" and ""Working_event""."
http://confOf#Administrator,Source,Class,administrator,"In the context of a conference and using the extra information provided about ConfTool, an ""Administrator"" typically refers to a person who has the highest level of access and control over the conference management system. This individual is responsible for overseeing the entire setup and operation of the conference within the ConfTool system, including tasks such as configuring the system settings, managing user roles, handling submissions, scheduling sessions, and ensuring the smooth operation of the conference management process. The Administrator ensures that all aspects of the conference are properly coordinated and executed.","The class ""Administrator"" is a subclass of the class ""Person""."
http://confOf#Assistant,Source,Class,assistant,"In the context of a conference and using the extra information provided about ""confTool,"" an ""Assistant"" typically refers to a role or feature within the conference management software (such as ConfTool) that helps organizers, participants, or speakers with various tasks. This could include managing schedules, submitting papers, registering for the event, or providing support and information to attendees. The Assistant function is designed to streamline the conference planning and execution process, making it more efficient and user-friendly.","The class ""Assistant"" is a subclass of the class ""Person""."
http://confOf#Author,Source,Class,author,"In the context of a conference and using the extra information provided about confTool, an ""Author"" refers to an individual who has submitted a paper, abstract, or presentation proposal to be considered for inclusion in the conference program. The author is responsible for the creation and content of the submitted work and may also be involved in presenting it during the conference if it is accepted. ConfTool is a conference management software that facilitates the submission, review, and management of these contributions.","Sure, here are the triples verbalised into phrases:

1. The property ""writes"" has a domain of ""Author"". This means that if something writes, it must be an Author.
2. The property ""writtenBy"" has a range of ""Author"". This means that if something is written by someone, that someone must be an Author.
3. The class ""Author"" is a subclass of ""Person"". This means that every Author is also a Person.The subgraph describes the following information:

An ""Author"" is a subclass of two different restrictions. 

1. The first restriction specifies that an ""Author"" writes some ""Contribution"".
2. The second restriction specifies that an ""Author"" writes only ""Contribution"".

In summary, an ""Author"" is someone who writes contributions, and all the things they write are contributions."
http://confOf#Banquet,Source,Class,banquet,"In the context of a conference, a banquet refers to a formal, often elaborate meal that is typically organized as part of the event. It usually involves multiple courses and is attended by conference participants, speakers, and sometimes special guests. The banquet serves as an opportunity for networking, socializing, and celebrating the conference's achievements or milestones.","Sure, here are the triples verbalised into phrases:

1. ""Reception"" is disjoint with ""Banquet"".
2. ""Trip"" is disjoint with ""Banquet"".
3. ""Banquet"" is a subclass of ""Social_event"".
4. ""Banquet"" is disjoint with ""Reception"".
5. ""Banquet"" is disjoint with ""Trip""."
http://confOf#Camera_Ready_event,Source,Class,camera ready event,"In the context of a conference, a ""Camera_Ready_event"" refers to the final submission of accepted contributions, such as papers or presentations, in their final, polished form. This version is ready for publication and will be included in the conference proceedings. The term ""camera-ready"" implies that the document is in its final state, free of errors, and formatted according to the conference's guidelines. The upload of these camera-ready documents is typically managed through a conference management tool like ConfTool.","1. The class ""Registration_of_participants_event"" is disjoint with the class ""Camera_Ready_event"".
2. The class ""Reviewing_event"" is disjoint with the class ""Camera_Ready_event"".
3. The class ""Reviewing_results_event"" is disjoint with the class ""Camera_Ready_event"".
4. The class ""Submission_event"" is disjoint with the class ""Camera_Ready_event"".
5. The class ""Camera_Ready_event"" is a subclass of the class ""Administrative_event"".
6. The class ""Camera_Ready_event"" is disjoint with the classes ""Registration_of_participants_event"", ""Reviewing_event"", ""Reviewing_results_event"", and ""Submission_event""."
http://confOf#Chair_PC,Source,Class,chair pc,"In the context of a conference and using the extra information provided (confTool), ""Chair_PC"" typically refers to the ""Program Committee Chair."" This is the individual responsible for overseeing the program committee, which is tasked with organizing the conference's academic or professional program, including the selection and review of submitted papers, scheduling sessions, and ensuring the overall quality and coherence of the conference content.","The class ""Chair_PC"" is a subclass of the class ""Person""."
http://confOf#City,Source,Class,city,"In the context of a conference, ""City"" typically refers to the urban location where the event is being held. It indicates the specific metropolitan area that hosts the conference, providing attendees with information about the venue's geographical setting. This can be important for logistical planning, such as travel arrangements, accommodation, and understanding the local culture and amenities available to conference participants.","1. The property ""hasCity"" has a range of ""City"".
2. ""Contribution"" is disjoint with ""City"".
3. ""Event"" is disjoint with ""City"".
4. ""Organization"" is disjoint with ""City"".
5. ""Person"" is disjoint with ""City"".
6. ""Topic"" is disjoint with ""City"".
7. ""City"" is disjoint with ""Contribution"", ""Event"", ""Organization"", ""Person"", and ""Topic"".The class ""Person"" is a subclass of a restriction. This restriction specifies that the property ""hasCity"" must have some values from the class ""City""."
http://confOf#Company,Source,Class,company,"In the context of a conference, a ""company"" typically refers to a business organization or entity that is participating in or sponsoring the event. Companies may attend conferences to network, showcase their products or services, engage in industry discussions, and gain insights into market trends and innovations.","Sure, here are the triples verbalized into phrases:

1. The class ""Company"" is a subclass of the class ""Organization"".
2. The class ""Company"" is disjoint with the class ""University"".
3. The class ""University"" is disjoint with the class ""Company""."
http://confOf#Conference,Source,Class,conference,"In the context of ""conference,"" the term refers to a formal meeting or gathering where individuals or groups come together to discuss specific topics, share information, and engage in collaborative discussions. Conferences can be held in various fields such as business, education, science, technology, and more, and they often include presentations, workshops, and networking opportunities.","Sure, here are the triples verbalised into phrases:

1. ""Tutorial"" is disjoint with ""Conference"".
2. ""Workshop"" is disjoint with ""Conference"".
3. ""Conference"" is a subclass of ""Working_event"".
4. ""Conference"" is disjoint with ""Tutorial"".
5. ""Conference"" is disjoint with ""Workshop""."
