Entity1,Entity2
source:Tutorial,target:Tutorial
source:Poster,target:Poster_Paper
source:Social_event,target:Social_Event
source:Person,target:Person
source:Working_event,target:Scientific_Event
source:Conference,target:Conference
source:Author,target:Paper_Author
source:Banquet,target:Conference_Banquet
source:Workshop,target:Workshop
source:Topic,target:Research_Topic
source:Contribution,target:Paper
source:Participant,target:Conference_Participant
source:Chair_PC,target:PC_Chair
source:Organization,target:Organisation
source:Student,target:Student
source:University,target:University
source:Trip,target:Conference_Trip
source:Member_PC,target:PC_Member
source:Scholar,target:Student
source:Event,target:Event
