entity,source_or_target,entity_type,syntactic_matching,lexical_matching,semantic_matching
http://cmt_cz#c-0075317-8076564,Source,Class,konference,"The term ""konference"" appears to be a variation or misspelling of ""conference."" In the context of a conference, it refers to a formal meeting or gathering where individuals come together to discuss specific topics, share information, and collaborate. Conferences can vary in size and purpose, ranging from academic and professional gatherings to industry-specific events.","Here are the verbalized phrases based on the provided triples:

1. ""Akceptovány příspěvky konference pro tisk"" patří do domény ""konference"".
2. ""Brožury vytištěny kým"" patří do domény ""konference"".
3. ""Datum konference"" patří do domény ""konference"".
4. ""Dokončit přidělení příspěvků konference"" spadá do rozsahu ""konference"".
5. ""Konference má recenzí na článek"" patří do domény ""konference"".
6. ""Logo konference má URL"" patří do domény ""konference"".
7. ""Má člena konference"" patří do domény ""konference"".
8. ""Nástroj pro přídělení příspěvků spuštěn kým"" patří do domény ""konference"".
9. ""Podrobnosti vloženy kým"" patří do domény ""konference"".
10. ""Přidělení příspěvků dokončeno kým"" patří do domény ""konference"".
11. ""Spustil přidělování článků konference"" spadá do rozsahu ""konference"".
12. ""Tisk brožur konference"" spadá do rozsahu ""konference"".
13. ""Umožnit virtuální schůzku konferenci"" spadá do rozsahu ""konference"".
14. ""Virtuální schůzka konference umožněna kým"" patří do domény ""konference"".
15. ""Vložit kritéria recenze"" spadá do rozsahu ""konference"".
16. ""Vložit podrobnosti konference"" spadá do rozsahu ""konference"".
17. ""Vyjadření zájmu spuštěno kým"" patří do domény ""konference"".
18. ""Webová stránka konference má URL"" patří do domény ""konference"".
19. ""Zadání kritérií recenzí kým"" patří do domény ""konference"".
20. ""Zahájil vyjadřování zájmu recenzentů"" spadá do rozsahu ""konference"".
21. ""Člen konference"" spadá do rozsahu ""konference"".
22. ""Konference"" je disjunktní s ""dokument"", ""osoba"", ""preference"", ""programový výbor"", ""rozhodnutí"" a ""vyjádření zájmu"".The subgraph describes a conceptual framework related to the class ""konference"" (conference) within a structured ontology. Here’s a natural language description of the relationships and restrictions defined in the subgraph:

1. The class ""konference"" is a subclass of two restrictions:
   - The first restriction requires that every instance of ""konference"" must have at least one associated date (datum konference).
   - The second restriction mandates that each ""konference"" must have exactly one associated review for an article (konference má recenzí na článek).

2. The restriction concerning the date indicates that the property ""datum konference"" must have a minimum cardinality of 1, meaning that every conference must have a date.

3. The restriction regarding the review indicates that the property ""konference má recenzí na článek"" must also have a cardinality of 1, ensuring that each conference is linked to exactly one review.

4. Additionally, the property ""má jméno"" (has a name) is defined for the class, which also has a cardinality of 1, indicating that every conference must have a name.

5. The structure of the ontology includes a union of classes, where ""konference"" is part of a larger set of classes that may include other related entities.

In summary, the ontology defines ""konference"" as a class that must have a name, a date, and a review, with specific cardinality requirements ensuring that each conference has exactly one of each of these properties."
http://cmt_cz#c-0128535-7854643,Source,Class,autor kter nen recenzent,"In the context of a conference, ""autor který není recenzent"" translates to ""author who is not a reviewer."" This typically refers to a situation where an individual has submitted a paper or presentation for consideration but is not involved in the peer review process for other submissions. This distinction is important in academic conferences, as it helps clarify roles and responsibilities, ensuring that authors can focus on their own work while reviewers assess the submissions of others.","The class ""autor který není recenzent"" is a subclass of the class ""autor."" Additionally, the class ""autor který není recenzent"" is disjoint with the classes ""recenzent"" and ""člen programového výboru."""
http://cmt_cz#c-0452574-2080354,Source,Class,dokument,"In the context of a conference, ""dokument"" typically refers to a document or written material that is shared or presented during the event. This could include agendas, research papers, presentations, handouts, or any other relevant materials that provide information or support discussions among participants.","1. The term ""konference"" is disjoint with the term ""dokument,"" meaning they cannot overlap in meaning or classification.

2. The phrase ""má konflikt zájmu s příspěvkem"" has a range that is defined as ""dokument,"" indicating that it pertains to or is applicable within the context of documents.

3. The term ""recenze"" is a subclass of ""dokument,"" meaning that every instance of ""recenze"" is also considered an instance of ""dokument.""

4. The term ""článek"" is a subclass of ""dokument,"" indicating that every instance of ""článek"" falls under the category of ""dokument.""

5. The term ""dokument"" is disjoint with the terms ""osoba,"" ""preference,"" ""programový výbor,"" ""rozhodnutí,"" and ""vyjádření zájmu,"" meaning that ""dokument"" cannot be classified as any of these other terms."
http://cmt_cz#c-0578733-1857190,Source,Class,osoba,"In the context of a conference, ""osoba"" is a term that means ""person"" in several Slavic languages, including Polish and Croatian. It may refer to an individual attending the conference, such as a speaker, participant, or organizer. Understanding the term can be important for networking and communication during the event.","Here are the verbalized phrases based on the provided triples:

1. The class ""dokument"" is disjoint with the class ""osoba.""
2. The class ""externí recenzent"" is a subclass of the class ""osoba.""
3. The class ""konference"" is disjoint with the class ""osoba.""
4. The property ""má email"" has the domain ""osoba.""
5. The property ""má konflikt zájmu s příspěvkem"" has the domain ""osoba.""
6. The class ""osoba s účastí na konferenci"" is a subclass of the class ""osoba.""
7. The class ""předseda"" is a subclass of the class ""osoba.""
8. The class ""uživatel"" is a subclass of the class ""osoba.""
9. The class ""člen programového výboru"" is a subclass of the class ""osoba.""
10. The class ""osoba"" is disjoint with the classes ""preference,"" ""programový výbor,"" ""rozhodnutí,"" and ""vyjádření zájmu.""The subgraph describes a structure in which there is a class represented by an anonymous node. This class has a property called ""má jméno"" that is associated with it. The class is defined as a union of a list, which consists of a sequence where the first element is ""konference"" and the rest of the elements lead to another sequence. This second sequence starts with ""osoba"" and has no additional elements, indicated by ""nil."" In summary, the class is a union of a list that begins with ""konference"" and includes another list starting with ""osoba."""
http://cmt_cz#c-0754816-7898339,Source,Class,preference,"In the context of a conference, ""preference"" refers to the choices or priorities that attendees, speakers, or organizers may have regarding various aspects of the event. This could include preferences for specific topics of discussion, types of sessions (such as workshops or panels), networking opportunities, or even logistical details like meal options and seating arrangements. Understanding these preferences can help in tailoring the conference experience to better meet the needs and interests of participants, ultimately enhancing engagement and satisfaction.","Here are the verbalized phrases for the given triples:

1. ""Dokument is disjoint with preference.""
2. ""Konference is disjoint with preference.""
3. ""Osoba is disjoint with preference.""
4. ""Preference is disjoint with programový výbor.""
5. ""Preference is disjoint with rozhodnutí.""
6. ""Preference is disjoint with vyjádření zájmu."""
http://cmt_cz#c-0978466-4762816,Source,Class,p edm tn oblast,"In the context of a conference, ""předmětná oblast"" translates to ""subject area"" or ""topic area."" It refers to the specific field or domain of discussion that the conference is focused on. This could encompass various themes, research topics, or professional interests relevant to the attendees and speakers at the event.","The phrase can be verbalized as: ""The subject matter pertains to the thematic area."""
http://cmt_cz#c-1109430-9892691,Source,Class,p edseda,"In the context of a conference, ""předseda"" is a Czech term that translates to ""chairman"" or ""chairperson"" in English. It refers to the individual who presides over the conference, leading discussions, managing the agenda, and ensuring that the proceedings run smoothly.","The phrase can be verbalized as: ""The class 'předseda' is a subclass of the class 'osoba'.""The subgraph describes a structured representation of roles and relationships within a conference or organizational context. 

1. The main entity is a collection of roles, starting with an ""autor"" (author) who is associated with a ""first"" role.
2. The ""autor"" has a ""rest"" that includes a ""recenzent"" (reviewer) and a ""spolupředseda"" (co-chair), indicating that these roles are part of a larger group.
3. The ""spolupředseda"" is linked to a ""nil"" value, suggesting that there are no further roles associated with it.
4. The ""recenzent"" also leads to a ""nil,"" indicating it is the last role in its sequence.
5. There is a ""unionOf"" relationship that connects the roles of ""předseda"" (chair) and ""spolupředseda,"" indicating that they are part of a broader classification.
6. The ""předseda"" is defined as an ""equivalentClass"" to another class, reinforcing its significance within the hierarchy.
7. The term ""označil konflikt zájmu"" (identified a conflict of interest) is associated with the class type, suggesting a domain of responsibility or concern within the organizational structure.
8. The overall structure is classified under a ""Class,"" indicating that these roles and relationships are part of a defined category within the system.

In summary, the subgraph outlines a hierarchy of roles within a conference setting, detailing the relationships and classifications of various positions such as authors, co-chairs, and reviewers, while also addressing the concept of conflict of interest within this context."
http://cmt_cz#c-1435667-7309116,Source,Class,dn l nek,"In the context of a conference, ""řádný článek"" translates to ""regular article"" in English. It typically refers to a formal written piece that is presented or published as part of the conference proceedings. This could include research findings, theoretical discussions, or reviews that contribute to the academic discourse within the conference's theme. Regular articles are usually peer-reviewed and are expected to meet specific standards of quality and relevance to the conference audience.","The phrase can be verbalized as: ""The class 'řádný článek' is a subclass of the class 'článek'."""
http://cmt_cz#c-1710596-1174205,Source,Class,vyj d en z jmu,"""Vyjádření zájmu"" translates to ""expression of interest"" in English. In the context of a conference, it typically refers to a formal indication from individuals or organizations that they are interested in participating in the event, whether as attendees, speakers, sponsors, or exhibitors. This expression of interest can help the organizers gauge potential participation and tailor the conference to meet the needs and expectations of those interested.","Here are the verbalized phrases based on the provided triples:

1. ""Dokument is disjoint with vyjádření zájmu.""
2. ""Konference is disjoint with vyjádření zájmu.""
3. ""Má vyjádření zájmu has a range of vyjádření zájmu.""
4. ""Osoba is disjoint with vyjádření zájmu.""
5. ""Preference is disjoint with vyjádření zájmu.""
6. ""Upravit vyjádření zájmu has a range of vyjádření zájmu.""
7. ""Vyjádření zájmu upraveno has a domain of vyjádření zájmu.""
8. ""Vyjádření zájmu is disjoint with programový výbor.""
9. ""Vyjádření zájmu is disjoint with rozhodnutí."""
http://cmt_cz#c-2063214-6676250,Source,Class,spolup edseda,"In the context of a conference, ""spolupředseda"" is a Czech term that translates to ""co-chair"" in English. It refers to an individual who shares the leadership responsibilities of the conference with another chairperson. The co-chair typically assists in organizing the event, facilitating discussions, and ensuring that the conference runs smoothly alongside the main chair.","The term ""spolupředseda"" is a subclass of ""osoba s účastí na konferenci"" and is disjoint with ""předseda konference.""The subgraph describes a structure involving various roles and their relationships. It indicates that there are two main roles: ""předseda konference"" (chair of the conference) and ""předseda programového výboru"" (chair of the program committee). 

The role of ""předseda"" (chair) is defined as equivalent to a certain class, which is represented by a specific identifier. This class is categorized as a type of ""Class."" 

Additionally, the subgraph shows that the role of ""předseda"" is composed of two parts: ""spolupředseda"" (co-chair) and another role that is linked through a 'rest' relationship, indicating that there may be more roles or elements associated with it. 

In summary, the structure outlines the relationships between different leadership roles within a conference or committee setting, highlighting their equivalences and classifications."
