entity,source_or_target,entity_type,syntactic_matching,lexical_matching,semantic_matching
http://cmt_pt#c-0141984-6988652,Source,Class,revis o,"In the context of a conference, ""revisão"" typically refers to the process of reviewing or revising materials, presentations, or papers that will be presented or discussed. This could involve evaluating the content for clarity, accuracy, and relevance, as well as making necessary adjustments to improve the overall quality of the work before it is shared with the audience. It may also pertain to the review of feedback from previous conferences to enhance future presentations.","Here are the verbalized phrases based on the provided triples:

1. The property ""escrito por"" has a domain of ""revisão.""
2. The class ""meta revisão"" is a subclass of ""revisão.""
3. The property ""revisão final"" has a range of ""revisão.""
4. The property ""revisão realizada"" has a range of ""revisão.""
5. The class ""revisão"" is a subclass of ""documento"" and is disjoint with the class ""artigo."""
http://cmt_pt#c-0552113-4846368,Source,Class,decis o,"In the context of a conference, ""decisão"" refers to a decision or resolution made during discussions or deliberations. It often pertains to the conclusions reached by participants regarding specific topics, actions to be taken, or agreements made. This could involve voting on proposals, setting future goals, or determining the direction of a project or initiative discussed at the conference.","Here are the verbalized phrases based on the provided triples:

1. ""Aceitação"" is a subclass of ""decisão.""
2. The property ""possui decisão"" has a range of ""decisão.""
3. ""Rejeição"" is a subclass of ""decisão.""
4. The class ""decisão"" is disjoint with ""comitê de programa,"" ""conferência,"" ""documento,"" ""pessoa,"" ""preferência,"" and ""propostas."""
http://cmt_pt#c-0659705-1004834,Source,Class,coordenador da confer ncia,"The term ""coordenador da conferência"" translates to ""conference coordinator"" in English. In the context of a conference, this individual is responsible for organizing and overseeing various aspects of the event, such as scheduling sessions, managing speakers, coordinating logistics, and ensuring that the conference runs smoothly. The conference coordinator plays a crucial role in facilitating communication among participants and ensuring that the objectives of the conference are met.","The phrase can be verbalized as follows:

""The role of 'coordenador da conferência' is a subclass of the role of 'membro participante da conferência' and is disjoint from the role of 'coordenador associado do evento'.""The subgraph describes a hierarchical structure of roles related to an event, specifically focusing on coordinators. 

1. There is a class that represents a type of role, identified as ""Class.""
2. Within this class, there are three specific roles:
   - The first role is ""coordenador da conferência"" (conference coordinator).
   - The second role is ""coordenador associado do evento"" (associate coordinator of the event).
   - The third role is ""coordenador do comitê de programa"" (program committee coordinator).
3. The ""coordenador geral do evento"" (general coordinator of the event) is defined as equivalent to the class representing these roles.
4. The structure indicates that the ""coordenador da conferência"" is the first in a sequence, followed by the ""coordenador associado do evento,"" which in turn is followed by the ""coordenador do comitê de programa.""

In summary, the subgraph outlines a classification of event coordinators, detailing their hierarchical relationships and equivalences within a structured framework."
http://cmt_pt#c-0743480-8784777,Source,Class,autor n o revisor,"In the context of a conference, ""autor não revisor"" translates to ""author not reviewer"" in English. This term typically refers to a situation where the author of a paper or presentation is not involved in the peer review process of their own work. In academic and conference settings, it is common for authors to submit their work for review by peers, but to maintain objectivity, they are often excluded from reviewing their own submissions. This ensures that the evaluation of the work is impartial and based solely on its merit, rather than the author's identity.","The phrase can be verbalized as follows:

""The class 'autor não revisor' is a subclass of 'Autor' and is disjoint with the classes 'membro do comitê de programa' and 'revisor'."""
http://cmt_pt#c-1162044-8230678,Source,Class,co autor,"In the context of a conference, a ""co-author"" refers to an individual who collaborates with one or more authors to contribute to a research paper, presentation, or project. Co-authors share responsibility for the content and findings, and their contributions can include research, writing, data analysis, and other aspects of the work. In conference settings, co-authors are often acknowledged during presentations and in published materials, highlighting their collaborative efforts in the research process.","Here are the verbalized phrases based on the provided RDF triples:

1. ""Writing an article involves a co-author.""
2. ""A co-author is associated with the property of having a co-author.""
3. ""A co-author is a subclass of Author."""
http://cmt_pt#c-1195022-1778322,Source,Class,comit de programa,"In the context of a conference, ""comitê de programa"" refers to the program committee. This is a group of experts responsible for reviewing submitted papers, proposals, and presentations to determine which will be included in the conference program. The committee typically evaluates the quality, relevance, and originality of the submissions to ensure that the conference maintains high academic and professional standards.","Here are the verbalized phrases based on the provided triples:

1. The term ""decisão"" is disjoint with ""comitê de programa,"" meaning that they do not overlap in meaning or context.

2. The phrase ""membro do comitê de programa"" is defined to be within the range of ""comitê de programa,"" indicating that it pertains to or is associated with the committee.

3. The expression ""possui um membro do comitê de programa"" indicates that the subject has a member that belongs to the ""comitê de programa.""

4. The term ""comitê de programa"" is disjoint with several other terms, including ""conferência,"" ""documento,"" ""pessoa,"" ""preferência,"" and ""propostas,"" signifying that it is distinct from each of these concepts."
http://cmt_pt#c-1422675-8824916,Source,Class,meta revis o,"In the context of a conference, ""meta revisão"" refers to a systematic review or a comprehensive analysis of existing research studies on a particular topic. It involves evaluating and synthesizing findings from multiple studies to draw broader conclusions, identify trends, and highlight gaps in the literature. This type of review is crucial for providing a clearer understanding of a subject, guiding future research, and informing best practices within a specific field.","The phrase can be verbalized as: ""The class 'meta revisão' is a subclass of the class 'revisão'."""
http://cmt_pt#c-1498775-2764289,Source,Class,artigo,"In the context of a conference, ""artigo"" typically refers to a scholarly article or paper that is presented or discussed during the event. It often contains research findings, theoretical discussions, or reviews of existing literature relevant to the conference's theme. Participants may present their artigos to share knowledge, engage in discussions, and contribute to the academic discourse within their field.","Here are the verbalized phrases based on the provided triples:

1. ""An article is accepted by another article.""
2. ""An accepted article is related to another article.""
3. ""An article is written in relation to another article.""
4. ""An article is rejected by another article.""
5. ""An article is attributed to another article.""
6. ""The submission of articles is related to another article.""
7. ""Writing an article is related to another article.""
8. ""Reading an article is related to another article.""
9. ""The reading is performed by a meta reviewer for an article.""
10. ""The reading is performed by a reviewer for an article.""
11. ""An article marks a conflict of interest.""
12. ""An article has an attribution.""
13. ""An article has an author.""
14. ""An article has a co-author.""
15. ""An article has a decision.""
16. ""An article has a request for revision.""
17. ""An article has a specific area.""
18. ""Rejecting an article is related to another article.""
19. ""The summary of the article is a subclass of an article.""
20. ""Review is disjoint with an article.""
21. ""An article has a code.""
22. ""An article has a title.""
23. ""The complete version of the article is a subclass of an article.""
24. ""An article is a subclass of a document.""The subgraph describes a set of restrictions related to a class called ""artigo"" (which translates to ""article"" in English). 

1. There are two main restrictions defined for the class ""artigo"":
   - The first restriction requires that each article must have at least one instance of the property ""leitura realizada por um revisor"" (which translates to ""reading performed by a reviewer""). This means that every article must be associated with at least one reading by a reviewer.
   - The second restriction states that each article can have at most one instance of the property ""possui decisão"" (which translates to ""has a decision""). This indicates that an article can either have no decisions or just one decision associated with it.

2. Additionally, there is a third restriction that allows for the property ""leitura realizada por um meta revisor"" (which translates to ""reading performed by a meta reviewer"") to also be associated with articles, but it can have a minimum cardinality of zero, meaning it is optional.

In summary, the class ""artigo"" is defined with specific constraints: it must have at least one reading by a reviewer, can have at most one decision, and may optionally have readings by a meta reviewer."
http://cmt_pt#c-1917558-7280420,Source,Class,propostas,"In the context of a conference, ""propostas"" is a Portuguese word that translates to ""proposals"" in English. It typically refers to suggestions or plans put forward for consideration or discussion during the event. These proposals could relate to various topics, such as research findings, project ideas, or strategies for collaboration, and are often a key part of the conference agenda, allowing participants to share their insights and recommendations.","Here are the verbalized phrases based on the provided triples:

1. The phrase ""ajustar o pedido de revisão"" is related to the range of ""propostas.""
2. The ""comitê de programa"" is disjoint with ""propostas,"" meaning they do not overlap.
3. The term ""decisão"" is also disjoint with ""propostas,"" indicating no shared elements.
4. The phrase ""pedido de revisao ajustado"" falls under the domain of ""propostas.""
5. The phrase ""possui pedido de revisão"" relates to the range of ""propostas.""
6. The term ""propostas"" is disjoint with ""conferência,"" ""documento,"" ""pessoa,"" and ""preferência,"" indicating that these categories do not intersect."
http://cmt_pt#c-2440688-9886376,Source,Class,prefer ncia,"In the context of a conference, ""preferência"" typically refers to the priority or preference given to certain topics, speakers, or sessions over others. It can also indicate the choice or inclination of attendees regarding which sessions they wish to attend or engage with. For example, a conference agenda may highlight certain workshops or panels as having a higher preference due to their relevance or popularity among participants.","1. The ""comitê de programa"" is disjoint with ""preferência.""
2. The ""decisão"" is disjoint with ""preferência.""
3. The ""propostas"" are disjoint with ""preferência.""
4. The ""preferência"" is disjoint with ""conferência.""
5. The ""preferência"" is disjoint with ""documento.""
6. The ""preferência"" is disjoint with ""pessoa."""
http://cmt_pt#c-2793963-4133936,Source,Class,meta revisor,"In the context of a conference, a ""meta revisor"" typically refers to an individual or role that oversees and evaluates the revision process of content, presentations, or discussions. This person may focus on the broader aspects of the material being presented, ensuring that it aligns with the conference's goals, themes, and standards. The meta revisor might provide feedback on the coherence, clarity, and relevance of the content, helping to enhance the overall quality of the conference proceedings. Essentially, they act as a higher-level reviewer who looks at the bigger picture rather than just the specifics of individual contributions.","1. ""A leitura é realizada por um meta revisor.""
2. ""Um meta revisor é uma subclasse de revisor."""
http://cmt_pt#c-4231186-4834671,Source,Class,coordenador associado do evento,"In the context of a conference, ""coordenador associado do evento"" translates to ""associate coordinator of the event."" This role typically involves assisting the main coordinator in organizing and managing various aspects of the conference, such as logistics, scheduling, communication with speakers and attendees, and ensuring that the event runs smoothly. The associate coordinator may take on specific responsibilities or oversee particular areas of the event to support the overall planning and execution.","1. The role of ""coordenador da conferência"" is disjoint with the role of ""coordenador associado do evento.""
   
2. The role of ""coordenador associado do evento"" is a subclass of ""membro participante da conferência.""The subgraph describes a hierarchical structure of roles related to an event, specifically focusing on coordinators. 

1. There is a class that represents a type of role, identified as a ""Class.""
2. Within this class, there are three specific roles:
   - The first role is ""coordenador da conferência"" (conference coordinator).
   - The second role is ""coordenador associado do evento"" (associate coordinator of the event).
   - The third role is ""coordenador do comitê de programa"" (program committee coordinator).
3. The role of ""coordenador geral do evento"" (general coordinator of the event) is defined as equivalent to the class mentioned earlier.

The structure indicates that the roles are interconnected, with each role being part of a sequence or list, where the ""coordenador da conferência"" is the first in the list, followed by the ""coordenador associado do evento,"" and finally the ""coordenador do comitê de programa."" The relationships suggest a hierarchy or a union of these roles under the broader category of event coordination."
http://cmt_pt#c-4764666-9064958,Source,Class,rea tem tica,"In the context of a conference, ""área temática"" refers to a specific thematic area or topic of focus within the event. It typically designates a particular subject or field that the conference will address, guiding the discussions, presentations, and workshops. Participants may choose to engage with content that aligns with their interests or expertise within these defined thematic areas.","The phrase can be verbalized as: ""possui uma área que é uma área temática."""
http://cmt_pt#c-5144018-1782061,Source,Class,revisor,"In the context of a conference, a ""revisor"" typically refers to an individual responsible for reviewing and editing content, such as papers, presentations, or reports, to ensure clarity, accuracy, and adherence to specific guidelines or standards. This role is crucial in academic and professional settings, as it helps maintain the quality and integrity of the material being presented or discussed at the conference.","Here are the verbalized phrases based on the provided triples:

1. ""Ajustar o pedido de revisão"" é uma ação que pertence ao domínio do revisor.
2. ""Atribuir um revisor"" é uma ação que tem como resultado um revisor.
3. ""Atribuir um revisor externo"" é uma ação que pertence ao domínio do revisor.
4. ""Atribuído para"" é uma ação que resulta em um revisor.
5. ""Atribuído pelo administrador"" é uma ação que pertence ao domínio do revisor.
6. ""Atribuído pelo revisor"" é uma ação que resulta em um revisor.
7. ""Autor não revisor"" é disjunto de ""revisor"", ou seja, não pode ser um revisor.
8. ""Escrito por"" é uma ação que resulta em um revisor.
9. ""Leitura de artigo"" é uma ação que pertence ao domínio do revisor.
10. ""Leitura realizada por um revisor"" é uma ação que resulta em um revisor.
11. ""Meta revisor"" é uma subclasse de ""revisor"".
12. ""Pedido de revisão ajustado"" é uma ação que resulta em um revisor.
13. ""Possui Atribuição"" é uma ação que pertence ao domínio do revisor.
14. ""Revisão realizada"" é uma ação que pertence ao domínio do revisor.
15. ""Revisor"" é uma subclasse de ""membro participante da conferência"" e ""usuário"", e é disjunto de ""revisor externo"".The subgraph describes a structure involving a class and its relationships. It identifies a class represented by a blank node (denoted as _:Nd896a8aca7b34e459ed5de2fd10af055) that is of type ""Class."" This class has a union with another blank node (denoted as _:Nf64ba151ba6e42f7a00e3768f40cf8e6), which contains a sequence of elements.

The first element in this sequence is ""revisor,"" and it is followed by another element represented by the blank node _:N3e33479a91074259bc1d2d00eedeef7b. This second element also has a sequence, where the first element is ""Autor,"" and it continues with the first element of the previous sequence, ""coordenador geral do evento.""

Additionally, there is a statement indicating that ""marca um conflito de interesse"" is related to the domain of the class identified by the blank node _:Nd896a8aca7b34e459ed5de2fd10af055. 

In summary, the subgraph outlines a class that includes a union of elements, with specific roles such as ""revisor,"" ""Autor,"" and ""coordenador geral do evento,"" while also noting a conflict of interest associated with the class."
http://cmt_pt#c-5355208-6834878,Source,Class,autor,"In the context of a conference, ""Autor"" typically refers to the author or presenter of a paper, research, or presentation being discussed. This individual is responsible for the content being shared and may be involved in discussions, Q&A sessions, or workshops related to their work. The term emphasizes the role of the person who has created or contributed to the material being presented at the conference.","Here are the verbalized phrases based on the provided RDF triples:

1. The domain of ""artigo escrito"" is ""Autor.""
2. ""autor não revisor"" is a subclass of ""Autor.""
3. ""co autor"" is a subclass of ""Autor.""
4. The domain of ""envio de artigos"" is ""Autor.""
5. ""possui Autor"" has a range of ""Autor.""
6. ""Autor"" is a subclass of both ""membro participante da conferência"" and ""usuário.""The subgraph describes a structured relationship involving various entities and their attributes. 

1. There is a class identified as ""Class"" which is associated with a union of elements.
2. This union consists of two main components: the first element is labeled ""revisor,"" and the second element is represented by a sequence that includes ""Autor"" and a reference back to the ""coordenador geral do evento.""
3. The entity ""marca um conflito de interesse"" is linked to the class, indicating that it falls within the domain of the aforementioned class.
4. The structure also suggests a recursive relationship where the ""rest"" of one element points to another, creating a chain of connections.

In summary, the description outlines a hierarchical relationship where a class encompasses various roles, including a revisor and an author, while also addressing a potential conflict of interest related to the overall event coordination."
http://cmt_pt#c-6103454-5591664,Source,Class,confer ncia,"In the context of ""conference,"" the term ""conferência"" refers to a formal meeting or gathering where individuals come together to discuss specific topics, share information, and collaborate. It often involves presentations, discussions, and networking opportunities among participants who may be experts or stakeholders in a particular field.","Here are the verbalized phrases based on the provided triples:

1. A ""conferência"" tem um ""URL"".
2. A ""conferência"" aceita ""submissões impressas"".
3. A ""conferência"" finaliza a ""atribuição de um artigo"" por meio de um processo.
4. O ""comitê de programa"" é disjunto da ""conferência"".
5. A ""conferência"" introduz ""critérios de revisão"".
6. A ""decisão"" é disjunta da ""conferência"".
7. A ""conferência"" executa ""ferramentas de atribuição de artigos"".
8. As ""ferramentas de atribuição de artigos"" são executadas pela ""conferência"".
9. A ""conferência"" finaliza as ""atribuições dos artigos"".
10. A ""conferência"" realiza a ""impressão de documentos de envio de volume de correio"".
11. A ""conferência"" inicia ""pedidos de revisão"".
12. A ""conferência"" insere ""detalhes"".
13. A ""conferência"" insere os ""critérios das revisões"".
14. A ""conferência"" insere os ""detalhes da conferência"".
15. A ""conferência"" utiliza ""mala direta"".
16. A ""conferência"" possui ""membro da conferência"".
17. A ""conferência"" inicia ""pedidos de revisão"".
18. A ""conferência"" permite uma ""reunião virtual"".
19. A ""conferência"" possui ""participante da conferência"".
20. A ""preferência"" é disjunta da ""conferência"".
21. As ""propostas"" são disjuntas da ""conferência"".
22. A ""conferência"" habilita uma ""reunião virtual"".
23. A ""conferência"" realiza ""revisões por artigo"".
24. A ""conferência"" tem uma ""data"".
25. A ""conferência"" tem um ""site"".
26. A ""conferência"" é disjunta de ""documento"" e ""pessoa"". 

These phrases summarize the relationships and properties associated with the concept of a ""conferência"" (conference) as described in the triples.The subgraph describes a structured ontology related to the concept of ""conferência"" (conference) and its properties. Here’s a natural language description of the relationships and classifications represented in the subgraph:

1. **Classes and Properties**:
   - There is a class that represents entities with the property ""tem nome"" (has name).
   - This class is defined as a restriction, meaning it imposes certain constraints on the entities it describes.

2. **Subclasses**:
   - The class ""conferência"" (conference) is a subclass of another class that is defined by the property ""revisões por artigo"" (revisions per article). This indicates that every conference must adhere to the rules or characteristics defined by this parent class.

3. **Cardinality Restrictions**:
   - The class ""conferência"" has a minimum cardinality restriction of 1, meaning that every instance of a conference must have at least one associated entity that fulfills the property ""tem nome"".
   - Additionally, the class related to ""revisões por artigo"" also has a cardinality restriction of 1, indicating that it too must have at least one associated entity.

4. **Union of Classes**:
   - The class that includes ""tem nome"" is defined as a union of other classes, which suggests that it can encompass multiple types of entities that share this property.

5. **Structure of Entities**:
   - The structure of the entities is such that they can be represented in a list format, where the first element is a person and the rest can be other entities, culminating in a nil value, indicating the end of the list.

In summary, the subgraph outlines a hierarchical structure where the concept of a conference is defined through various properties and restrictions, ensuring that each conference has a name and adheres to specific criteria related to revisions."
http://cmt_pt#c-6350040-2336355,Source,Class,resumo do artigo,"""Resumo do artigo"" translates to ""summary of the article"" in English. In the context of a conference, it typically refers to a brief overview or abstract of a research paper or presentation that outlines the main objectives, methods, results, and conclusions of the work. This summary is often provided to give attendees a quick understanding of the content and significance of the research being presented, helping them decide which sessions to attend.","The phrase can be verbalized as: ""The summary of the article is a subclass of the article."""
http://cmt_pt#c-6402860-8532598,Source,Class,coordenador geral do evento,"In the context of a conference, ""coordenador geral do evento"" translates to ""general coordinator of the event."" This role typically involves overseeing the overall planning, organization, and execution of the conference. The general coordinator is responsible for coordinating various aspects such as logistics, scheduling, speaker arrangements, and ensuring that the event runs smoothly. They serve as the main point of contact for all stakeholders involved in the event.","The phrase can be verbalized as: ""The general coordinator of the event is a subclass of person.""The subgraph describes a hierarchy of roles and relationships related to an event, specifically focusing on various coordinators and their responsibilities. 

1. At the top level, there is a role identified as ""coordenador geral do evento"" (general coordinator of the event), which is classified as a type of ""Class."" This role is equivalent to another class represented in the graph.

2. The general coordinator oversees several other roles, including:
   - ""coordenador da conferência"" (conference coordinator)
   - ""coordenador do comitê de programa"" (program committee coordinator)

3. The conference coordinator is linked to a role identified as ""revisor"" (reviewer), while the program committee coordinator is associated with the role of ""Autor"" (author).

4. The graph also indicates that the general coordinator of the event has a specific relationship with the other roles, suggesting a structured hierarchy where each role has defined responsibilities and relationships.

5. Additionally, there is a mention of a domain related to ""marca um conflito de interesse"" (marks a conflict of interest), which is associated with the class of the general coordinator, indicating that this role may have implications regarding conflicts of interest.

Overall, the subgraph outlines a structured representation of roles within an event's organization, highlighting the relationships and responsibilities of each role in relation to the event's management."
http://cmt_pt#c-6654404-9710488,Source,Class,membro do comit de programa,"In the context of a conference, ""membro do comitê de programa"" translates to ""member of the program committee."" This refers to an individual who is part of a group responsible for planning and organizing the conference's academic program. Their duties typically include reviewing submitted papers, selecting presentations, and ensuring the quality and relevance of the content presented at the conference. Members of the program committee play a crucial role in shaping the conference's agenda and ensuring it meets the standards of the field.","Here are the verbalized phrases based on the provided triples:

1. ""Adicionado por"" is a property that applies to a ""membro do comitê de programa.""
2. ""Adicionar um membro do comitê de programa"" is a property that relates to a ""membro do comitê de programa.""
3. ""Autor não revisor"" is disjoint with ""membro do comitê de programa,"" meaning they cannot be the same.
4. ""Coordenador do comitê de programa"" is a subclass of ""membro do comitê de programa,"" indicating that every coordinator is also a member of the program committee.
5. ""Definição do número máximo de artigos"" is a property that relates to a ""membro do comitê de programa.""
6. ""Máximo de artigos"" is a property that applies to a ""membro do comitê de programa.""
7. ""Possui um membro do comitê de programa"" is a property that relates to a ""membro do comitê de programa.""
8. ""Membro do comitê de programa"" is a property that applies to itself and is a subclass of both ""membro participante da conferência"" and ""pessoa."""
http://cmt_pt#c-6903790-9806964,Source,Class,vers o completa do artigo,"In the context of a conference, ""versão completa do artigo"" translates to ""full version of the article."" This typically refers to the complete, detailed version of a research paper or article that includes all sections such as the introduction, methodology, results, discussion, and references, as opposed to a summary or abstract. It is often provided for attendees or participants who wish to delve deeper into the research presented at the conference.","The phrase can be verbalized as: ""The complete version of the article is a subclass of the article."""
http://cmt_pt#c-7018833-2528219,Source,Class,coordenador do comit de programa,"In the context of a conference, ""coordenador do comitê de programa"" translates to ""program committee coordinator."" This individual is responsible for overseeing the program committee, which typically involves organizing the conference's agenda, reviewing submitted papers or presentations, and ensuring that the content aligns with the conference's goals and themes. The coordinator plays a crucial role in facilitating communication among committee members and ensuring the smooth execution of the conference program.","1. The term ""revisão final"" is associated with the domain of ""coordenador do comitê de programa.""
2. The role of ""coordenador do comitê de programa"" is a subclass of ""membro do comitê de programa.""The subgraph describes a hierarchical structure of roles related to an event, specifically focusing on coordinators. 

1. There is a class that represents a type of role, identified as ""Class.""
2. Within this class, there are three specific roles:
   - The first role is ""coordenador da conferência"" (conference coordinator).
   - The second role is ""coordenador do comitê de programa"" (program committee coordinator).
   - The third role is ""coordenador associado do evento"" (associate event coordinator).
3. The ""coordenador geral do evento"" (general event coordinator) is defined as equivalent to the class that encompasses these roles.
4. The structure indicates that the roles are linked in a sequence, where each role can be seen as part of a list, with ""coordenador da conferência"" being the first in the list, followed by ""coordenador do comitê de programa,"" and finally ""coordenador associado do evento.""

In summary, the subgraph outlines a classification of event coordinator roles, establishing their relationships and hierarchy within the context of an event."
http://cmt_pt#c-7148208-3570710,Source,Class,pessoa,"In the context of a conference, ""pessoa"" is the Portuguese word for ""person."" It may refer to individuals attending the conference, such as speakers, participants, or organizers. Understanding the term in this context emphasizes the importance of human interaction and networking that often occurs at such events.","Here are the verbalized phrases based on the provided triples:

1. The ""comitê de programa"" is disjoint with ""pessoa.""
2. The ""conferência"" is disjoint with ""pessoa.""
3. The ""coordenador geral do evento"" is a subclass of ""pessoa.""
4. The ""decisão"" is disjoint with ""pessoa.""
5. The ""membro do comitê de programa"" is a subclass of ""pessoa.""
6. The ""membro participante da conferência"" is a subclass of ""pessoa.""
7. The property ""possui conflito de interesses"" has ""pessoa"" as its domain.
8. The ""preferência"" is disjoint with ""pessoa.""
9. The ""propostas"" are disjoint with ""pessoa.""
10. The ""revisor externo"" is a subclass of ""pessoa.""
11. The property ""tem email"" has ""pessoa"" as its domain.
12. The ""usuário"" is a subclass of ""pessoa.""
13. The ""pessoa"" is disjoint with ""documento.""The subgraph describes a structure related to a class and its properties. It indicates that there is a class represented by an identifier, which is of type ""Class."" This class has a property called ""tem nome"" (which translates to ""has name"") that is associated with it. 

The class is defined as a union of two elements. The first element is a list that starts with the term ""pessoa"" (meaning ""person"") and has no additional elements following it. The second element in the union is a list that starts with the term ""conferência"" (meaning ""conference"") and also has no additional elements following it.

In summary, the subgraph outlines a class that encompasses the concepts of ""person"" and ""conference,"" and it has a property indicating that it has a name."
http://cmt_pt#c-7462500-2349721,Source,Class,revisor externo,"In the context of a conference, ""revisor externo"" refers to an external reviewer or auditor who evaluates the content, quality, or compliance of submissions, presentations, or research papers. This individual is typically not affiliated with the organizing body of the conference and provides an unbiased assessment, ensuring that the material meets the required standards and criteria for acceptance or publication. Their role is crucial in maintaining the integrity and credibility of the conference proceedings.","Here are the verbalized phrases based on the provided triples:

1. ""Atribuir um revisor externo"" has a range of ""revisor externo.""
2. ""Atribuído pelo revisor"" has a domain of ""revisor externo.""
3. ""Revisor"" is disjoint with ""revisor externo.""
4. ""Revisor externo"" is a subclass of ""pessoa.""The subgraph describes a relationship involving a class and its properties in a structured format. It indicates that there is a restriction defined by the property ""atribuído pelo revisor"" (translated as ""assigned by the reviewer""). This restriction is characterized by a cardinality of 1, meaning that exactly one instance of this property must be present. Additionally, the class ""revisor externo"" (translated as ""external reviewer"") is a subclass of the defined restriction. In summary, the external reviewer is required to have exactly one assignment as specified by the restriction."
http://cmt_pt#c-7932947-0055415,Source,Class,membro participante da confer ncia,"The phrase ""membro participante da conferência"" translates to ""participating member of the conference"" in English. In the context of a conference, this refers to an individual who is actively involved in the event, which may include attending sessions, engaging in discussions, presenting research, or contributing to workshops. This role typically implies that the person has a vested interest in the topics being discussed and is contributing to the overall goals of the conference.","1. A classe ""Autor"" é uma subclasse da classe ""membro participante da conferência"".
2. A classe ""coordenador associado do evento"" é uma subclasse da classe ""membro participante da conferência"".
3. A classe ""coordenador da conferência"" é uma subclasse da classe ""membro participante da conferência"".
4. A classe ""membro da conferência"" tem como domínio a classe ""membro participante da conferência"".
5. A classe ""membro do comitê de programa"" é uma subclasse da classe ""membro participante da conferência"".
6. A propriedade ""possui participante da conferência"" tem como alcance a classe ""membro participante da conferência"".
7. A classe ""revisor"" é uma subclasse da classe ""membro participante da conferência"".
8. A classe ""membro participante da conferência"" é uma subclasse da classe ""pessoa""."
http://cmt_pt#c-8376130-6378687,Source,Class,documento,"In the context of a conference, ""documento"" typically refers to a document or written material that is presented, distributed, or discussed during the event. This could include conference papers, presentations, reports, agendas, or any other relevant written content that supports the topics being addressed at the conference.","Here are the verbalized phrases based on the provided triples:

1. The class ""artigo"" is a subclass of the class ""documento.""
2. The class ""comitê de programa"" is disjoint with the class ""documento.""
3. The class ""conferência"" is disjoint with the class ""documento.""
4. The class ""decisão"" is disjoint with the class ""documento.""
5. The class ""pessoa"" is disjoint with the class ""documento.""
6. The property ""possui conflito de interesses"" has a range that includes the class ""documento.""
7. The class ""preferência"" is disjoint with the class ""documento.""
8. The class ""propostas"" is disjoint with the class ""documento.""
9. The class ""revisão"" is a subclass of the class ""documento."""
