Entity2,Entity1
target:Alloy,source:Alloy
target:BandGap,source:EnergyGap
target:BandGapUnit,source:EnergyGap
target:BulkModulus,source:BulkModulus
target:BulkModulus,target:BulkModulus
target:CeramicMaterial,source:GlassCeramic
target:Ceramics,source:Potting_CastingCeramic
target:ChemicalFormula,source:ChemicalComposition
target:ChemicalFormula,source:Symbol
target:Composites,source:FibreComposites
target:ElasticModulus,source:ElasticStiffnessCoefficient
target:Elastomers,source:Rubber
target:Enthalpy,source:MolarEnthalpy
target:EnthalpyUnit,source:MolarEnthalpy
target:FlexuralModulus,source:YoungsModulus
target:GibbsFreeEnergy,source:MolarGibbsEnergy
target:Glasses,source:Glass
target:Hardness,source:Microhardness
target:HardnessRange,source:Hs
target:HeatCapacity,source:HeatCapacity
target:IntensiveProperty,source:Property
target:InternalEnergy,source:U
target:Material,source:GlassCeramic
target:MaterialQuality,source:MaterialProperty
target:MeltingPoint,source:MeltingTemperature
target:Metals,source:Metal
target:Plastics,source:Thermoplastic
target:Polymers,source:Polymer_OrganicCompound
target:ShearModulus,source:ShearModulus
target:SpecificHeat,source:SpecificHeatCapacity
target:Stress,source:S
target:StructureType,source:Structural
target:ThermalExpansion,source:ThermalExpansionCoefficient
target:YoungsModulus,source:YoungsModulus
target:AbsorbedDoseRate,source:AbsorbedDoseRate
target:Acceleration,source:Acceleration
target:AccelerationUnit,source:Acceleration
target:Aluminium,source:Al
target:AluminiumAtom,source:Al
target:Americium,source:Am
target:AmericiumAtom,source:Am
target:AmountOfSubstance,source:AmountOfSubstance
target:AmountOfSubstanceConcentration,source:Concentration
target:AmountOfSubstanceConcentrationUnit,source:Concentration
target:AmountOfSubstanceUnit,source:AmountOfSubstance
target:Angle,source:PlaneAngle
target:AngleUnit,source:PlaneAngle
target:AngularAcceleration,source:AngularAcceleration
target:AngularVelocityUnit,source:AngularSpeed
target:Antimony,source:Sb
target:AntimonyAtom,source:Sb
target:Area,source:Area
target:AreaUnit,source:Area
target:Argon,source:Ar
target:ArgonAtom,source:Ar
target:Arsenic,source:As
target:ArsenicAtom,source:As
target:Astatine,source:At
target:AstatineAtom,source:At
target:Atom,source:Atom
target:AtomProperty,source:MaterialProperty
target:Barium,source:Ba
target:BariumAtom,source:Ba
target:Base,source:Base
target:Berkelium,source:Bk
target:BerkeliumAtom,source:Bk
target:Beryllium,source:Be
target:BerylliumAtom,source:Be
target:BinaryCompound,source:Compound
target:Bismuth,source:Bi
target:BismuthAtom,source:Bi
target:Bohrium,source:Bh
target:Boron,source:B
target:Bromine,source:Br
target:BromineAtom,source:Br
target:Cadmium,source:Cd
target:CadmiumAtom,source:Cd
target:Caesium,source:Cs
target:CaesiumAtom,source:Cs
target:Calcium,source:Ca
target:CalciumAtom,source:Ca
target:Californium,source:Cf
target:CaliforniumAtom,source:Cf
target:Capacitance,source:ElectricCapacitance
target:CapacitanceUnit,source:ElectricCapacitance
target:Carbon,source:C
target:Cerium,source:Ce
target:CeriumAtom,source:Ce
target:Chalcogen,source:Sulfide_Chalcogenide
target:ChemicalPhase,source:Chemical
target:ChemicalSubstance,source:Chemical
target:ChemicalSubstance,source:Substance
target:Chlorine,source:Cl
target:ChlorineAtom,source:Cl
target:Cobalt,source:Co
target:CobaltAtom,source:Co
target:CobaltAtom,source:CobaltBase
target:Compound,source:Compound
target:Concentration,source:Concentration
target:ConcentrationUnit,source:Concentration
target:Conduction,source:Conductivity
target:Copper,source:C
target:Copper,source:Cu
target:Curium,source:Cm
target:Darmstadtium,source:Ds
target:Density,source:Density
target:DensityUnit,source:Density
target:Dubnium,source:Db
target:DynamicViscosityUnit,source:DynamicViscosity
target:Dysprosium,source:Dy
target:DysprosiumAtom,source:Dy
target:ElectricCharge,source:ElectricCharge
target:ElectricChargeDensity,source:ElectricChargeDensity
target:ElectricChargeDensityUnit,source:ElectricChargeDensity
target:ElectricChargeUnit,source:ElectricCharge
target:ElectricConductance,source:ElectricConductance
target:ElectricConductionUnit,source:ElectricalConductivity
target:ElectricCurrent,source:ElectricCurrent
target:ElectricCurrentDensity,source:CurrentDensity
target:ElectricCurrentDensityUnit,source:CurrentDensity
target:ElectricCurrentUnit,source:ElectricCurrent
target:ElectricFieldStrength,source:ElectricFieldStrength
target:ElectricFieldStrengthUnit,source:ElectricFieldStrength
target:ElectricFluxDensity,source:ElectricFluxDensity
target:ElectricFluxDensityUnit,source:ElectricFluxDensity
target:ElectricFluxDensityUnit,target:ElectricFluxDensity
target:ElectricResistance,source:ElectricResistance
target:ElectricResistanceUnit,source:ElectricalResistivity
target:Element,source:ElementalSubstance
target:Energy,source:Energy
target:EnergyDensity,source:EnergyDensity
target:EnergyDensityUnit,source:EnergyDensity
target:EnergyUnit,source:MolarEnergy
target:Entropy,source:Entropy
target:EntropyUnit,source:SpecificEntropy
target:Erbium,source:Er
target:ErbiumAtom,source:Er
target:Europium,source:Eu
target:EuropiumAtom,source:Eu
target:Exposure,source:Exposure
target:Fermium,source:Fm
target:FerromagneticPhase,source:SpontaneousMagneticMoment
target:Force,source:Force
target:Frequency,source:Frequency
target:Gadolinium,source:Gd
target:GadoliniumAtom,source:Gd
target:Gallium,source:Ga
target:GalliumAtom,source:Ga
target:Germanium,source:Ge
target:GermaniumAtom,source:Ge
target:Gold,source:Au
target:Hafnium,source:Hf
target:HafniumAtom,source:Hf
target:HalogenCompound,source:Halide
target:Hassium,source:Hs
target:Helium,source:He
target:HeliumAtom,source:He
target:Holmium,source:Ho
target:HolmiumAtom,source:Ho
target:HomogeneousMixture,source:Mixture
target:Hydrogen,source:H
target:Illuminance,source:Illuminance
target:Imine,source:Polyimines-Polyamines
target:Indium,source:In
target:IndiumAtom,source:In
target:Inductance,source:ElectricInductance
target:Information,source:MaterialInformation
target:Iridium,source:Ir
target:IridiumAtom,source:Ir
target:Iron,source:Fe
target:IronAtom,source:Atom
target:IronAtom,source:IronBase
target:Irradiance,source:Irradiance
target:IrradianceUnit,source:Irradiance
target:Krypton,source:K
target:Krypton,source:Kr
target:KryptonAtom,source:Kr
target:Lanthanide,source:La
target:Lanthanum,source:La
target:LanthanumAtom,source:La
target:Lawrencium,source:Lr
target:Length,source:Length
target:LengthUnit,source:Length
target:LinearDensity,source:LinearMassDensity
target:LinearDensityUnit,source:LinearMassDensity
target:LiquidPhase,source:Liquid
target:Lithium,source:Li
target:LithiumAtom,source:Li
target:Luminance,source:Luminance
target:LuminousFlux,source:LuminousFlux
target:LuminousFluxUnit,source:LuminousFlux
target:LuminousIntensity,source:LuminousIntensity
target:Lutetium,source:Lu
target:Lutetium,target:Lutetium
target:LutetiumAtom,source:Lu
target:Magnesium,source:Mg
target:MagnesiumAtom,source:Mg
target:MagneticFieldStrength,source:MagneticFieldStrength
target:MagneticFieldStrengthUnit,source:MagneticFieldStrength
target:MagneticFlux,source:MagneticFlux
target:MagneticFluxDensity,source:MagneticFluxDensity
target:MagneticFluxDensityUnit,source:MagneticFluxDensity
target:Manganese,source:Mn
target:ManganeseAtom,source:Mn
target:Mass,source:Mass
target:MassUnit,source:Mass
target:MeasuredProperty,source:Property
target:Meitnerium,source:Mt
target:Mercury,source:Hg
target:MercuryAtom,source:Hg
target:Metalloid,source:InorganicMetalloid
target:Mixture,source:Mixture
target:MolarEnergy,source:MolarEnergy
target:MolarEnergyUnit,source:MolarEnergy
target:MolarEntropy,source:MolarEntropy
target:MolarEntropyUnit,source:MolarEntropy
target:MolecularMassUnit,source:Mass
target:Molybdenum,source:Mo
target:MolybdenumAtom,source:Mo
target:MomentOfForce,source:MomentOfForce
target:MomentOfForceUnit,source:MomentOfForce
target:Name,source:CommonName
target:Neodymium,source:Nd
target:NeodymiumAtom,source:Nd
target:Neptunium,source:Np
target:Nickel,source:Ni
target:NickelAtom,source:Ni
target:NickelAtom,source:NickelAlloy
target:Niobium,source:Nb
target:NiobiumAtom,source:Nb
target:Nitrogen,source:Nitride
target:NobeliumAtom,source:No
target:NonMetal,source:Non-MetalicCompound
target:NonpolarSolvent,source:Solvent
target:OrganicCompound,source:Polymer_OrganicCompound
target:Osmium,source:Os
target:OsmiumAtom,source:Os
target:Oxygen,source:O
target:OxygenAtom,source:O
target:Palladium,source:P
target:Palladium,source:Pd
target:PalladiumAtom,source:Pd
target:Permeability,source:Permeability
target:PermeabilityUnit,source:Permeability
target:Permittivity,source:Permittivity
target:PermittivityUnit,source:Permittivity
target:Phosphorus,source:P
target:PlaneAngle,source:PlaneAngle
target:PlaneAngleUnit,source:PlaneAngle
target:Platinum,source:Pt
target:PlatinumAtom,source:Pt
target:Plutonium,source:Pu
target:PlutoniumAtom,source:Pu
target:Polonium,source:Po
target:PostiiveCharge,source:ElectricCharge
target:PotentialDifference,source:ElectricPotentialDifference
target:PotentialDifferenceUnit,source:ElectricPotentialDifference
target:Power,source:Power
target:Praseodymium,source:Pr
target:PraseodymiumAtom,source:Pr
target:Pressure,source:Pressure
target:PressureUnit,source:Pa
target:Promethium,source:Pm
target:PromethiumAtom,source:Pm
target:PureSubstance,source:PureSubstance
target:PureSubstance,target:PureSubstance
target:Radiance,source:Radiance
target:RadianceUnit,source:RadiantIntensity
target:RadiantIntensity,source:RadiantIntensity
target:RadiantIntensityUnit,source:Irradiance
target:Radiation,source:Irradiation
target:Radon,source:Rn
target:RadonAtom,source:Rn
target:Rhenium,source:Re
target:RheniumAtom,source:Re
target:Rhodium,source:Rh
target:RhodiumAtom,source:Rh
target:Ring,source:Rings
target:Rubidium,source:Rb
target:Ruthenium,source:Ru
target:RutheniumAtom,source:Ru
target:Samarium,source:Sm
target:SamariumAtom,source:Sm
target:ScaledUnit,source:UnitSystem
target:Scandium,source:Sc
target:ScandiumAtom,source:Sc
target:Selenium,source:Se
target:SeleniumAtom,source:Se
target:Silicon,source:Si
target:SiliconAtom,source:Si
target:Silver,source:Ag
target:Sodium,source:Na
target:SodiumAtom,source:Na
target:SolidAngle,source:SolidAngle
target:Solute,source:SolidSolution
target:Solution,source:SolidSolution
target:Solvent,source:Solvent
target:Source,source:InformationSource
target:SpecificEnergy,source:SpecificEnergy
target:SpecificEnergyUnit,source:SpecificEnergy
target:SpecificEntropy,source:SpecificEntropy
target:SpecificEntropyUnit,source:SpecificEntropy
target:SpecificVolume,source:SpecificVolume
target:SpecificVolumeUnit,source:SpecificVolume
target:Strontium,source:Sr
target:StrontiumAtom,source:Sr
target:Sulfur,source:S
target:SurfaceTensionUnit,source:SurfaceTension
target:Tantalum,source:Ta
target:TantalumAtom,source:Ta
target:Technetium,source:Tc
target:Tellurium,source:Te
target:TelluriumAtom,source:Te
target:Temperature,source:Temperature
target:Terbium,source:Tb
target:TerbiumAtom,source:Tb
target:Thallium,source:Tl
target:ThermalConductionUnit,source:ThermalConductance
target:ThermalConductivity,source:ThermalConductivity
target:Thorium,source:Th
target:ThoriumAtom,source:Th
target:Thulium,source:Tm
target:Time,source:Time
target:Tin,source:Sn
target:Titanium,source:Ti
target:TitaniumAtom,source:TitaniumAlloy
target:TraditionalName,source:CommonName
target:Tungsten,source:TungstenAlloy
target:TungstenAtom,source:W
target:Unit,source:UnitSystem
target:UnunbiumAtom,source:Uup
target:UnunhexiumAtom,source:Uup
target:UnunniliumAtom,source:Uut
target:Ununoctium,source:Uuo
target:UnunoctiumAtom,source:Uuo
target:Ununpentium,source:Uup
target:UnunpentiumAtom,source:Uup
target:UnunquadiumAtom,source:Uup
target:Ununseptium,source:Uup
target:UnunseptiumAtom,source:Uus
target:Ununtrium,source:Uup
target:UnuntriumAtom,source:Uup
target:Unununium,source:Uup
target:UnununiumAtom,source:Uuo
target:Uranium,source:U
target:Velocity,source:SoundVelocity
target:Viscosity,source:DynamicViscosity
target:Viscosity,source:KinematicViscosity
target:Volume,source:Volume
target:VolumeDensity,source:MassDensity
target:VolumeDensityUnit,source:MassDensity
target:VolumeUnit,source:Volume
target:Wavenumber,source:WaveNumber
target:WavenumberUnit,source:WaveNumber
target:Xenon,source:Xe
target:XenonAtom,source:Xe
target:Ytterbium,source:Yb
target:YtterbiumAtom,source:Yb
target:Zinc,source:Zn
target:ZincAtom,source:Zn
target:Zirconium,source:Zr
target:ZirconiumAtom,source:Zr
target:pH,source:pH
target:pHUnit,source:pH
target:ComponentProperty,source:MaterialProperty
target:Object,source:Specimen
target:Process,source:ManufacturingProcess
target:hasReference,source:Reference
