Entity2,Entity1
target:Conference_participant,source:ConferenceMember
target:Active_conference_participant,source:ConferenceMember
target:Passive_conference_participant,source:ConferenceMember
target:Person,source:ConferenceMember
target:Review_expertise,source:Reviewer
target:Reviewer,source:Reviewer
target:Regular_author,source:Author
target:Conference_contributor,source:ConferenceMember
target:Contribution_1th-author,source:Author
target:Contribution_co-author,source:Co-author
target:Conference_contribution,source:ConferenceMember
target:Co-chair,source:ConferenceChair
target:Committee,source:ProgramCommittee
target:Committee_member,source:ProgramCommitteeMember
target:Abstract,source:PaperAbstract
target:Extended_abstract,source:PaperAbstract
target:Conference_proceedings,source:Paper
target:Conference_document,source:Document
target:Written_contribution,source:Paper
target:Conference_applicant,source:ConferenceMember
target:Accepted_contribution,source:Acceptance
target:Program_committee,source:ProgramCommittee
target:Organizing_committee,source:ConferenceChair
target:Conference,source:Conference
target:Paper,source:Paper
target:Conference_part,source:Conference
target:Presentation,source:Paper
target:Chair,source:ConferenceChair
target:Chair,source:ProgramCommitteeChair
target:Rejected_contribution,source:Rejection
target:Reviewed_contribution,source:Review
target:Review,source:Review
target:Topic,source:SubjectArea
target:Organizer,source:Administrator
target:Registeered_applicant,source:ConferenceMember
target:Track-workshop_chair,source:ConferenceChair
target:Conference_www,source:Conference
target:Review_preference,source:Preference
target:was_a_member_of,source:hasProgramCommitteeMember
target:has_authors,source:hasAuthor
target:was_a_program_committee_of,source:hasProgramCommitteeMember
target:invited_by,source:addedBy
target:has_a_review_reference_or_expertise,source:assignReviewer
target:has_a_commtitee,source:hasProgramCommitteeMember
target:reviews,source:assignReviewer
target:has_a_program_committee,source:hasProgramCommitteeMember
target:has_an_email,source:email
target:has_a_name,source:name
target:has_a_URL,source:siteURL
