entity,source_or_target,entity_type,syntactic_matching,lexical_matching,semantic_matching
http://cmt_cz#c-0075317-8076564,Source,Class,konference,"The term ""konference"" appears to be a variation or misspelling of ""conference."" In the context of a conference, it refers to a formal meeting or gathering where individuals come together to discuss specific topics, share information, and collaborate. Conferences can vary in size and purpose, ranging from academic and professional gatherings to industry-specific events.","Here are the verbalized phrases based on the provided triples:

1. ""Akceptovány příspěvky konference pro tisk"" je doménou konference.
2. ""Brožury vytištěny kým"" je doménou konference.
3. ""Datum konference"" je doménou konference.
4. ""Dokončit přidělení příspěvků konference"" je rozsahem konference.
5. ""Konference má recenzí na článek"" je doménou konference.
6. ""Logo konference má URL"" je doménou konference.
7. ""Má člena konference"" je doménou konference.
8. ""Nástroj pro přídělení příspěvků spuštěn kým"" je doménou konference.
9. ""Podrobnosti vloženy kým"" je doménou konference.
10. ""Přidělení příspěvků dokončeno kým"" je doménou konference.
11. ""Spustil přidělování článků konference"" je rozsahem konference.
12. ""Tisk brožur konference"" je rozsahem konference.
13. ""Umožnit virtuální schůzku konferenci"" je rozsahem konference.
14. ""Virtuální schůzka konference umožněna kým"" je doménou konference.
15. ""Vložit kritéria recenze"" je rozsahem konference.
16. ""Vložit podrobnosti konference"" je rozsahem konference.
17. ""Vyjadření zájmu spuštěno kým"" je doménou konference.
18. ""Webová stránka konference má URL"" je doménou konference.
19. ""Zadání kritérií recenzí kým"" je doménou konference.
20. ""Zahájil vyjadřování zájmu recenzentů"" je rozsahem konference.
21. ""Člen konference"" je rozsahem konference.
22. ""Konference"" je disjunktní s ""dokument"", ""osoba"", ""preference"", ""programový výbor"", ""rozhodnutí"" a ""vyjádření zájmu"".The subgraph describes a conceptual framework related to a class of entities known as ""konference"" (conferences). 

1. **Class Definition**: The main class is defined as ""konference,"" which is a subclass of two restrictions. 

2. **Restrictions**: 
   - The first restriction specifies that each ""konference"" must have exactly one property related to ""konference má recenzí na článek"" (conference has a review for an article). This restriction enforces a minimum cardinality of 1, meaning that every instance of ""konference"" must have at least one associated review.
   - The second restriction indicates that each ""konference"" must also have exactly one property related to ""má jméno"" (has a name) and one property related to ""datum konference"" (date of the conference). 

3. **Properties**: 
   - The property ""má jméno"" is defined to have a domain of the class ""konference,"" meaning that it is applicable to instances of this class.
   - The property ""datum konference"" is also associated with the class ""konference.""

4. **Cardinality**: The cardinality constraints ensure that each conference must have exactly one name and one date, reinforcing the requirement for specific attributes to be present for each instance of the class.

In summary, the subgraph outlines the structure and requirements for the ""konference"" class, detailing the necessary properties and restrictions that define what constitutes a valid conference entity within this framework."
http://cmt_cz#c-0128535-7854643,Source,Class,autor kter nen recenzent,"In the context of a conference, ""autor který není recenzent"" translates from Czech to ""author who is not a reviewer."" This typically refers to a situation where an individual has submitted a paper or presentation for consideration but is not involved in the peer review process for other submissions. This distinction is important in academic conferences, as it helps clarify roles and responsibilities, ensuring that authors can focus on their own work while reviewers assess the submissions of others.","The phrase can be verbalized as follows:

""The class of 'authors who are not reviewers' is a subclass of 'authors' and is disjoint with both 'reviewers' and 'members of the program committee'."""
http://cmt_cz#c-0452574-2080354,Source,Class,dokument,"In the context of a conference, ""dokument"" typically refers to a document or written material that is presented, shared, or discussed during the event. This could include research papers, presentation slides, agendas, minutes, or any other relevant written content that supports the conference's themes or topics. It serves as a formal record of the information shared and can be used for reference by attendees.","Here are the verbalized phrases based on the provided triples:

1. The term ""konference"" is disjoint with the term ""dokument.""
2. The phrase ""má konflikt zájmu s příspěvkem"" has a range that includes the term ""dokument.""
3. The term ""recenze"" is a subclass of the term ""dokument.""
4. The term ""článek"" is a subclass of the term ""dokument.""
5. The term ""dokument"" is disjoint with the terms ""osoba,"" ""preference,"" ""programový výbor,"" ""rozhodnutí,"" and ""vyjádření zájmu."""
http://cmt_cz#c-0578733-1857190,Source,Class,osoba,"In the context of a conference, ""osoba"" is a term from the Polish language that translates to ""person"" in English. It may refer to an individual attending the conference, such as a speaker, participant, or organizer. Understanding this term can be important for networking and communication during the event.","Here are the verbalized phrases based on the provided triples:

1. The class ""dokument"" is disjoint with the class ""osoba.""
2. The class ""externí recenzent"" is a subclass of the class ""osoba.""
3. The class ""konference"" is disjoint with the class ""osoba.""
4. The property ""má email"" has the domain ""osoba.""
5. The property ""má konflikt zájmu s příspěvkem"" has the domain ""osoba.""
6. The class ""osoba s účastí na konferenci"" is a subclass of the class ""osoba.""
7. The class ""předseda"" is a subclass of the class ""osoba.""
8. The class ""uživatel"" is a subclass of the class ""osoba.""
9. The class ""člen programového výboru"" is a subclass of the class ""osoba.""
10. The class ""osoba"" is disjoint with the classes ""preference,"" ""programový výbor,"" ""rozhodnutí,"" and ""vyjádření zájmu.""The subgraph describes a structure related to a class and its elements. It indicates that there is a class identified by a unique identifier, which is associated with a collection of elements. This class is defined as a union of a list that includes the first element ""konference"" and another element ""osoba."" The list is structured such that ""konference"" is the first item, followed by ""osoba,"" and it ends with a nil value, indicating the end of the list. Additionally, the class has a domain associated with the name ""má jméno."" Overall, this subgraph outlines a relationship between a class and its components, specifying the order and nature of those components."
http://cmt_cz#c-0754816-7898339,Source,Class,preference,"In the context of a conference, ""preference"" refers to the choices or priorities that attendees, speakers, or organizers may have regarding various aspects of the event. This could include preferences for specific topics of discussion, types of sessions (such as workshops or panels), networking opportunities, or even logistical details like seating arrangements and meal options. Understanding these preferences can help in tailoring the conference experience to better meet the needs and interests of participants, ultimately enhancing engagement and satisfaction.","Here are the verbalized phrases for the given triples:

1. ""Dokument is disjoint with preference.""
2. ""Konference is disjoint with preference.""
3. ""Osoba is disjoint with preference.""
4. ""Preference is disjoint with programový výbor.""
5. ""Preference is disjoint with rozhodnutí.""
6. ""Preference is disjoint with vyjádření zájmu."""
http://cmt_cz#c-0978466-4762816,Source,Class,p edm tn oblast,"In the context of a conference, ""předmětná oblast"" translates to ""subject area"" or ""topic area."" It refers to the specific field or domain of discussion that the conference is focused on, encompassing the themes, issues, or topics that will be addressed during the event.","The phrase can be verbalized as: ""The subject matter pertains to the thematic area."""
http://cmt_cz#c-1109430-9892691,Source,Class,p edseda,"In the context of a conference, ""předseda"" is a Czech term that translates to ""chairman"" or ""chairperson"" in English. It refers to the individual who presides over the conference, leading discussions, managing the agenda, and ensuring that the proceedings run smoothly.","The phrase can be verbalized as: ""The class 'předseda' is a subclass of the class 'osoba'.""The subgraph describes a structured relationship among various roles and classifications within an organizational context, likely related to a conference or committee. 

1. The term ""předseda"" (chair) is identified as the first role in a sequence, indicating a primary leadership position.
2. The role of ""autor"" (author) is also noted as a first role, suggesting a significant contribution or responsibility in the context.
3. The term ""předseda programového výboru"" (chair of the program committee) appears as a subsequent role, indicating a specific leadership position within a committee focused on program development.
4. The role of ""spolupředseda"" (co-chair) is mentioned, indicating a collaborative leadership structure.
5. The relationships indicate that ""předseda"" is equivalent to a class defined by the identifier associated with ""recenzent"" (reviewer), suggesting that the chair role may encompass responsibilities typically associated with a reviewer.
6. The term ""předseda konference"" (conference chair) is also included, indicating a specific role related to overseeing a conference.
7. The graph includes references to a ""conflict of interest"" domain, which may imply that these roles are subject to scrutiny regarding ethical considerations.

Overall, the subgraph outlines a hierarchy and classification of roles within a committee or conference setting, emphasizing leadership positions and their interrelations, while also addressing ethical considerations related to conflicts of interest."
http://cmt_cz#c-1435667-7309116,Source,Class,dn l nek,"In the context of a conference, ""řádný článek"" translates to ""regular article"" in English. It typically refers to a formal written piece that is presented or published as part of the conference proceedings. This could include research findings, theoretical discussions, or reviews that contribute to the academic discourse within the conference's theme. Regular articles are usually peer-reviewed and are expected to meet specific standards of quality and relevance to the conference audience.","The phrase can be verbalized as: ""The class 'řádný článek' is a subclass of the class 'článek'."""
http://cmt_cz#c-1710596-1174205,Source,Class,vyj d en z jmu,"""Vyjádření zájmu"" translates to ""expression of interest"" in English. In the context of a conference, it typically refers to a formal indication from individuals or organizations that they are interested in participating, attending, or contributing to the event. This could involve submitting proposals for presentations, workshops, or other forms of engagement, signaling their intent to be involved in the conference activities.","Here are the verbalized phrases based on the provided triples:

1. ""Dokument"" is disjoint with ""vyjádření zájmu.""
2. ""Konference"" is disjoint with ""vyjádření zájmu.""
3. The range of ""má vyjádření zájmu"" is ""vyjádření zájmu.""
4. ""Osoba"" is disjoint with ""vyjádření zájmu.""
5. ""Preference"" is disjoint with ""vyjádření zájmu.""
6. The range of ""upravit vyjádření zájmu"" is ""vyjádření zájmu.""
7. ""Vyjádření zájmu upraveno"" has a domain of ""vyjádření zájmu.""
8. ""Vyjádření zájmu"" is disjoint with both ""programový výbor"" and ""rozhodnutí."""
http://cmt_cz#c-2063214-6676250,Source,Class,spolup edseda,"In the context of a conference, ""spolupředseda"" is a Czech term that translates to ""co-chair"" in English. It refers to a person who shares the leadership responsibilities of the conference with another chairperson. The co-chair typically assists in organizing the event, facilitating discussions, and ensuring that the conference runs smoothly alongside the main chair.","The term ""spolupředseda"" is a subclass of ""osoba s účastí na konferenci"" and is disjoint with ""předseda konference.""The subgraph describes a hierarchical structure of roles within a conference committee. At the top level, there is a position referred to as ""předseda programového výboru"" (chairman of the program committee). Below this position, there is a role called ""spolupředseda"" (co-chair), which is part of a class represented by a union of roles. 

The co-chair is linked to another role, ""předseda konference"" (chairman of the conference), indicating a relationship between these positions. The structure suggests that the co-chair is a member of a broader category that includes the chairman of the program committee and the chairman of the conference. 

In summary, the subgraph outlines the relationships and hierarchy among the roles of chairman of the program committee, co-chair, and chairman of the conference, indicating their interconnectedness within a formal organizational structure."
