entity,source_or_target,entity_type,syntactic_matching,lexical_matching,semantic_matching
http://ekaw#Abstract,Source,Class,abstract,"In the context of a conference, an ""abstract"" is a brief summary of a research paper, presentation, or study that is submitted for consideration. It typically includes the main objectives, methods, results, and conclusions of the work. The abstract allows conference organizers and attendees to quickly understand the essence of the research and decide its relevance and interest to them.","Sure, here are the triples verbalised into phrases:

1. ""Invited_Talk_Abstract"" is a subclass of ""Abstract"".
2. ""Tutorial_Abstract"" is a subclass of ""Abstract"".
3. ""Abstract"" is a subclass of ""Document"".The given subgraph can be described as follows:

1. There are two classes, denoted as `_:N82c7b3cffcd641fe8956e6d62ff7f027` and `_:N46f148b565af44009a986ded768d9c59`.
2. The class `_:N82c7b3cffcd641fe8956e6d62ff7f027` is defined as a union of a collection, `_:N370437dcae674e8eaec1563f3b0ffdda`, which includes the elements ""Abstract"" and ""Paper"".
3. The class `_:N46f148b565af44009a986ded768d9c59` is defined as a union of another collection, `_:Na61eb2d8b3d94e51a496896359decb6e`, which also includes the elements ""Abstract"" and ""Paper"".
4. The property `paperPresentedAs` has a domain of the class `_:N46f148b565af44009a986ded768d9c59`.
5. The property `presentationOfPaper` has a range of the class `_:N82c7b3cffcd641fe8956e6d62ff7f027`.

In summary, the subgraph describes two classes that are unions of the same elements, ""Abstract"" and ""Paper"". Additionally, it specifies the domain and range of two properties, `paperPresentedAs` and `presentationOfPaper`, in relation to these classes."
http://ekaw#Academic_Institution,Source,Class,academic institution,"In the context of a conference, an ""Academic Institution"" refers to an organization dedicated to education and research, such as a university, college, or research institute. These institutions often participate in conferences by sending representatives, such as faculty members, researchers, and students, to present their work, share knowledge, and collaborate with peers from other institutions.","1. A Research Institute is a subclass of an Academic Institution.
2. A University is a subclass of an Academic Institution.
3. The property ""scientificallyOrganisedBy"" has a range of Academic Institution.
4. The property ""scientificallyOrganises"" has a domain of Academic Institution.
5. An Organising Agency is disjoint with an Academic Institution.
6. An Academic Institution is a subclass of an Organisation and is disjoint with an Organising Agency."
http://ekaw#Accepted_Paper,Source,Class,accepted paper,"In the context of a conference, an ""Accepted Paper"" refers to a research paper that has been reviewed and approved by the conference's review committee to be included in the conference proceedings. This means the paper has met the necessary standards and criteria set by the conference organizers. It is important to note that a ""camera-ready paper,"" which is the final version prepared for publication, is not considered an ""accepted paper"" because it was accepted in a different, earlier form before final revisions were made.","Sure, here are the triples verbalised into phrases:

1. ""Camera_Ready_Paper"" is disjoint with ""Accepted_Paper"".
2. ""Rejected_Paper"" is disjoint with ""Accepted_Paper"".
3. ""Accepted_Paper"" is a subclass of ""Evaluated_Paper"".
4. ""Accepted_Paper"" is disjoint with ""Camera_Ready_Paper"".
5. ""Accepted_Paper"" is disjoint with ""Rejected_Paper"".The given subgraph can be described in natural language as follows:

1. **Proceedings** is a subclass of a restriction that applies to the property **volumeContainsPaper**. This restriction specifies that all values must belong to a certain class, denoted as **_:N0c8c7a6983634637a735afc7e8d89a8c**.

2. The class **_:N0c8c7a6983634637a735afc7e8d89a8c** is defined as a union of two classes: **Accepted_Paper** and **Invited_Talk_Abstract**.

3. **Accepted_Paper** is a subclass of a restriction that applies to the property **hasReview**. This restriction specifies that some values must be of the type **Positive_Review**.

4. **Camera_Ready_Paper** is a subclass of a restriction that applies to the property **updatedVersionOf**. This restriction specifies that some values must be of the type **Accepted_Paper**.

In summary, the subgraph describes a hierarchy and relationships between different types of papers and reviews within the context of proceedings, accepted papers, and camera-ready papers."
http://ekaw#Agency_Staff_Member,Source,Class,agency staff member,"In the context of a conference, an ""Agency_Staff_Member"" refers to an individual who is employed by a specific agency and is attending or participating in the conference in their professional capacity. This person may be involved in organizing, managing, or supporting the event, or they may be attending to represent their agency, network, gather information, or engage in professional development activities.","The class ""Agency Staff Member"" is a subclass of the class ""Person""."
http://ekaw#Assigned_Paper,Source,Class,assigned paper,"In the context of a conference, ""Assigned_Paper"" refers to a research paper or presentation that has been allocated to a specific reviewer, session chair, or committee member for evaluation, review, or presentation scheduling. This assignment is part of the conference's organizational process to ensure that each submission is properly assessed and managed according to the conference's standards and schedule.","Sure, here are the triples verbalised into phrases:

1. ""Evaluated_Paper"" is a subclass of ""Assigned_Paper"".
2. ""Assigned_Paper"" is a subclass of ""Submitted_Paper"".The class ""Assigned_Paper"" is a subclass of a restriction that specifies the following conditions: the restriction is on the property ""hasReviewer"" and requires a minimum cardinality of 3. This means that any instance of ""Assigned_Paper"" must have at least 3 reviewers."
http://ekaw#Camera_Ready_Paper,Source,Class,camera ready paper,"In the context of a conference, a ""Camera-Ready Paper"" refers to the final version of a research paper that is ready to be published in the conference proceedings. This version has typically undergone peer review and any necessary revisions. It must adhere to the formatting and submission guidelines specified by the conference organizers. The term ""camera-ready"" implies that the paper is in its final form, with no further changes needed, and is ready for printing or digital distribution.","Sure, here are the triples verbalised into phrases:

1. An ""Accepted_Paper"" is disjoint with a ""Camera_Ready_Paper"".
2. An ""Evaluated_Paper"" is disjoint with a ""Camera_Ready_Paper"".
3. A ""Submitted_Paper"" is disjoint with a ""Camera_Ready_Paper"".
4. A ""Camera_Ready_Paper"" is a subclass of ""Paper"".
5. A ""Camera_Ready_Paper"" is disjoint with an ""Accepted_Paper"".
6. A ""Camera_Ready_Paper"" is disjoint with an ""Evaluated_Paper"".
7. A ""Camera_Ready_Paper"" is disjoint with a ""Submitted_Paper"".The given subgraph can be described in natural language as follows:

A ""Camera Ready Paper"" is a type of paper that is an updated version of an ""Accepted Paper"" and is written by a ""Conference Participant"". Additionally, a ""Contributed Talk"" is a type of presentation that presents a ""Camera Ready Paper""."
http://ekaw#Conference,Source,Class,conference,"A conference, in the given context, refers to a formal meeting or gathering where individuals or groups come together to discuss specific topics, share information, and engage in collaborative activities. The term ""one edition of a conference"" implies a single instance or occurrence of such an event, typically held periodically (e.g., annually, biennially). Each edition of a conference may focus on a particular theme or set of issues relevant to the participants.","Sure, here are the triples verbalised into phrases:

1. A ""Contributed Talk"" is disjoint with a ""Conference"".
2. An ""Invited Talk"" is disjoint with a ""Conference"".
3. A ""Session"" is disjoint with a ""Conference"".
4. A ""Social Event"" is disjoint with a ""Conference"".
5. A ""Track"" is disjoint with a ""Conference"".
6. A ""Tutorial"" is disjoint with a ""Conference"".
7. A ""Workshop"" is disjoint with a ""Conference"".
8. A ""Conference"" is a subclass of a ""Scientific Event"".
9. A ""Conference"" is disjoint with a ""Contributed Talk"".
10. A ""Conference"" is disjoint with an ""Invited Talk"".
11. A ""Conference"" is disjoint with a ""Session"".
12. A ""Conference"" is disjoint with a ""Social Event"".
13. A ""Conference"" is disjoint with a ""Track"".
14. A ""Conference"" is disjoint with a ""Tutorial"".
15. A ""Conference"" is disjoint with a ""Workshop"".The provided subgraph describes a hierarchical structure of events and their relationships. Here is a natural language description of the subgraph:

1. **Classes and Restrictions:**
   - There is a class named `Session`.
   - `Session` is a subclass of a restriction that specifies it must be part of an event that is either a `Conference`, `Workshop`, or `Track`.
   - There is another class named `Conference_Session`, which is a subclass of a restriction that specifies it must be part of a `Conference`.

2. **Union and List Structures:**
   - The restriction for `Session` involves a union of classes:
     - One part of the union is a list that includes `Conference` and `Workshop`.
     - Another part of the union is a list that includes `Conference`, `Workshop`, and `Track`.

3. **Details of the Union Lists:**
   - The first list in the union contains:
     - `Conference` as the first element.
     - The rest of the list contains `Workshop`, and then it ends (nil).
   - The second list in the union contains:
     - `Conference` as the first element.
     - The rest of the list contains `Workshop`, and then it ends (nil).
   - Another list contains:
     - `Track` as the first element.
     - The rest of the list contains `Workshop`, and then it ends (nil).

4. **Properties:**
   - The property `partOfEvent` is used in the restrictions to specify the relationships.
   - The restriction for `Conference_Session` specifies that it must be part of a `Conference`.

5. **Types:**
   - The restrictions and classes are explicitly typed as `Restriction` and `Class` respectively.

In summary, the subgraph defines a structure where `Session` can be part of a `Conference`, `Workshop`, or `Track`, and `Conference_Session` must be part of a `Conference`. The relationships are defined using restrictions and unions of classes."
http://ekaw#Conference_Banquet,Source,Class,conference banquet,"In the context of a conference, a ""Conference Banquet"" refers to a formal meal or dinner event organized as part of the conference activities. It typically takes place in the evening and serves as an opportunity for attendees to network, socialize, and relax in a more informal setting compared to the conference sessions. The banquet may include speeches, entertainment, and the presentation of awards or recognitions. It is often one of the highlights of the conference, providing a chance for participants to connect on a personal level.","The class ""Conference Banquet"" is a subclass of the class ""Social Event""."
http://ekaw#Conference_Paper,Source,Class,conference paper,"In the context of a conference, a ""Conference Paper"" refers to a scholarly paper that is written and presented by researchers or experts at a professional conference. These papers are typically subject to a peer-review process and are often included in the conference proceedings, which may be published in a book or a special issue of a journal. Conference papers are a way for researchers to share their latest findings, receive feedback from peers, and engage in discussions with other experts in their field.","Sure, here are the triples verbalised into phrases:

1. ""Conference_Paper"" is a subclass of ""Paper"".
2. ""Conference_Paper"" is disjoint with ""Workshop_Paper"".
3. ""Workshop_Paper"" is disjoint with ""Conference_Paper"".The given subgraph can be described in natural language as follows:

There is a class that is defined as a union of two types: ""Conference Paper"" and ""Invited Talk Abstract"". This class is referred to by an identifier. Additionally, there is a restriction placed on the class ""Conference Proceedings"". This restriction specifies that all values of the property ""volumeContainsPaper"" must be instances of the aforementioned class (the union of ""Conference Paper"" and ""Invited Talk Abstract"")."
http://ekaw#Conference_Participant,Source,Class,conference participant,"In the context of a conference, a ""Conference_Participant"" refers to an individual who attends and takes part in the conference. This can include a variety of roles such as speakers, presenters, panelists, attendees, and sometimes even organizers. Participants engage in various activities such as listening to presentations, participating in discussions, networking with other attendees, and contributing to the overall objectives of the conference.","Sure, here are the triples verbalised into phrases:

1. A ""Demo Chair"" is a subclass of ""Conference Participant"".
2. An ""Early-Registered Participant"" is a subclass of ""Conference Participant"".
3. A ""Late-Registered Participant"" is a subclass of ""Conference Participant"".
4. An ""OC Member"" is a subclass of ""Conference Participant"".
5. A ""PC Chair"" is a subclass of ""Conference Participant"".
6. A ""Presenter"" is a subclass of ""Conference Participant"".
7. A ""Session Chair"" is a subclass of ""Conference Participant"".
8. A ""Tutorial Chair"" is a subclass of ""Conference Participant"".
9. A ""Workshop Chair"" is a subclass of ""Conference Participant"".
10. A ""Conference Participant"" is a subclass of ""Person"".A ""Camera Ready Paper"" is a type of document that must be written by at least one ""Conference Participant""."
