entity,source_or_target,entity_type,syntactic_matching,lexical_matching,semantic_matching
http://cmt_pt#c-0141984-6988652,Source,Class,revis o,"In the context of a conference, ""revisão"" typically refers to the process of reviewing or revising materials, presentations, or papers that will be presented or discussed. This could involve evaluating the content for clarity, accuracy, and relevance, as well as making necessary adjustments to improve the overall quality of the work before it is shared with the audience. It may also pertain to the review of feedback from previous conferences to enhance future presentations.","Here are the verbalized phrases based on the provided triples:

1. The property ""escrito por"" has a domain of ""revisão.""
2. The class ""meta revisão"" is a subclass of ""revisão.""
3. The property ""revisão final"" has a range of ""revisão.""
4. The property ""revisão realizada"" has a range of ""revisão.""
5. The class ""revisão"" is a subclass of ""documento"" and is disjoint with the class ""artigo."""
http://cmt_pt#c-0552113-4846368,Source,Class,decis o,"In the context of a conference, ""decisão"" refers to a decision or resolution made during discussions or deliberations. It often pertains to the conclusions reached by participants regarding specific topics, actions to be taken, or agreements made. This could involve voting on proposals, setting future agendas, or determining the direction of a project or initiative discussed at the conference.","Here are the verbalized phrases based on the provided triples:

1. The class ""aceitação"" is a subclass of the class ""decisão.""
2. The property ""possui decisão"" has a range that is defined as ""decisão.""
3. The class ""rejeição"" is a subclass of the class ""decisão.""
4. The class ""decisão"" is disjoint with the classes ""comitê de programa,"" ""conferência,"" ""documento,"" ""pessoa,"" ""preferência,"" and ""propostas."""
http://cmt_pt#c-0659705-1004834,Source,Class,coordenador da confer ncia,"The term ""coordenador da conferência"" translates to ""conference coordinator"" in English. In the context of a conference, this individual is responsible for organizing and overseeing various aspects of the event, such as scheduling sessions, managing speakers, coordinating logistics, and ensuring that the conference runs smoothly. The conference coordinator plays a crucial role in facilitating communication among participants and ensuring that the objectives of the conference are met.","The phrase can be verbalized as follows:

""The role of 'coordenador da conferência' is a subclass of 'membro participante da conferência' and is disjoint from the role of 'coordenador associado do evento'.""The subgraph describes a hierarchy of roles related to an event's organization. It begins with the role of ""coordenador do comitê de programa,"" which is identified as the first element in a list. This role is equivalent to the ""coordenador geral do evento,"" which is classified under a specific class. 

The ""coordenador geral do evento"" is defined as a union of roles, one of which is ""coordenador da conferência,"" identified as the first role in this union. The union also includes another role, which is represented by a separate node. This second role, identified as ""coordenador associado do evento,"" is the first element in its own list, with the ""coordenador do comitê de programa"" being the next element in the sequence.

Overall, the structure illustrates the relationships and classifications of various coordinator roles within the context of an event, highlighting their equivalences and hierarchical connections."
http://cmt_pt#c-0743480-8784777,Source,Class,autor n o revisor,"In the context of a conference, ""autor não revisor"" translates to ""author not reviewer"" in English. This term typically refers to a situation where the author of a paper or presentation is not involved in the peer review process of their own work. In academic and conference settings, it is common for authors to submit their work for review by other experts in the field to ensure quality and validity. When an author is designated as ""autor não revisor,"" it indicates that they will not be reviewing submissions, possibly to avoid conflicts of interest or to maintain objectivity in the review process.","The phrase can be verbalized as follows:

""The class 'autor não revisor' is a subclass of 'Autor' and is disjoint with the classes 'membro do comitê de programa' and 'revisor'."""
http://cmt_pt#c-1162044-8230678,Source,Class,co autor,"In the context of a conference, a ""co-author"" refers to an individual who collaborates with one or more authors to contribute to a research paper, presentation, or other scholarly work. Co-authors share responsibility for the content and findings of the work, and their contributions can include research, writing, data analysis, and revisions. At a conference, co-authors may present their work together, highlighting their collective efforts and expertise in the subject matter.","Here are the verbalized phrases based on the provided RDF triples:

1. ""Writing an article involves a co-author.""
2. ""A co-author is associated with the property of having a co-author.""
3. ""A co-author is a subclass of Author."""
http://cmt_pt#c-1195022-1778322,Source,Class,comit de programa,"In the context of a conference, ""comitê de programa"" refers to the program committee. This is a group of experts responsible for reviewing submitted papers, proposals, or presentations, and selecting which ones will be included in the conference program. The committee typically evaluates the quality, relevance, and originality of the submissions to ensure that the conference maintains high academic and professional standards.","1. A ""decisão"" é disjunta de ""comitê de programa"".
2. O ""membro do comitê de programa"" está no intervalo do ""comitê de programa"".
3. O ""comitê de programa"" possui um ""membro do comitê de programa"".
4. O ""comitê de programa"" é disjunto de ""conferência"", ""documento"", ""pessoa"", ""preferência"" e ""propostas""."
http://cmt_pt#c-1422675-8824916,Source,Class,meta revis o,"In the context of a conference, ""meta revisão"" refers to a systematic review or analysis of existing research studies on a particular topic. It involves synthesizing findings from multiple studies to provide a comprehensive overview of the current state of knowledge, identify trends, and highlight gaps in the research. This type of review is valuable for informing future research directions, guiding practice, and shaping policy decisions. It often serves as a foundational element in academic discussions and presentations at conferences, where researchers share insights and advancements in their fields.","The phrase can be verbalized as: ""The class 'meta revisão' is a subclass of the class 'revisão'."""
http://cmt_pt#c-1498775-2764289,Source,Class,artigo,"In the context of a conference, ""artigo"" typically refers to a scholarly article or paper that is presented or discussed during the event. It often contains research findings, theoretical discussions, or reviews of existing literature relevant to the conference's theme. Participants may submit artigos for consideration to be included in the conference proceedings or to be presented in sessions.","Here are the verbalized phrases based on the provided RDF triples:

1. ""Aceito por"" is a property that applies to the domain of ""artigo"" (article).
2. ""Artigo aceito"" is a property that has a range of ""artigo"" (article).
3. ""Artigo escrito"" is a property that has a range of ""artigo"" (article).
4. ""Rejeitado por"" is a property that applies to the domain of ""artigo"" (article).
5. ""Atribuído para"" is a property that applies to the domain of ""artigo"" (article).
6. ""Envio de artigos"" is a property that has a range of ""artigo"" (article).
7. ""Escrever um artigo com"" is a property that has a range of ""artigo"" (article).
8. ""Leitura de artigo"" is a property that has a range of ""artigo"" (article).
9. ""Leitura realizada por um meta revisor"" is a property that applies to the domain of ""artigo"" (article).
10. ""Leitura realizada por um revisor"" is a property that applies to the domain of ""artigo"" (article).
11. ""Marca um conflito de interesse"" is a property that has a range of ""artigo"" (article).
12. ""Possui Atribuição"" is a property that has a range of ""artigo"" (article).
13. ""Possui Autor"" is a property that applies to the domain of ""artigo"" (article).
14. ""Possui co-autor"" is a property that applies to the domain of ""artigo"" (article).
15. ""Possui decisão"" is a property that applies to the domain of ""artigo"" (article).
16. ""Possui pedido de revisão"" is a property that applies to the domain of ""artigo"" (article).
17. ""Possui uma área"" is a property that applies to the domain of ""artigo"" (article).
18. ""Rejeitar artigo"" is a property that has a range of ""artigo"" (article).
19. ""Resumo do artigo"" is a subclass of ""artigo"" (article).
20. ""Revisão"" is disjoint with ""artigo"" (article).
21. ""Tem código do artigo"" is a property that applies to the domain of ""artigo"" (article).
22. ""Tem título"" is a property that applies to the domain of ""artigo"" (article).
23. ""Versão completa do artigo"" is a subclass of ""artigo"" (article).
24. ""Artigo"" is a subclass of ""documento"" (document). 

These phrases summarize the relationships and classifications defined in the RDF triples.The subgraph describes the class ""artigo"" (which translates to ""article"" in English) and its relationships and restrictions within a certain ontology. 

1. The class ""artigo"" is defined as a subclass of two restrictions:
   - The first restriction indicates that an ""artigo"" may have a property called ""possui decisão"" (which means ""has a decision"") with a minimum cardinality of 0, meaning that it is optional for an article to have this property.
   - The second restriction specifies that an ""artigo"" must have at least one instance of the property ""leitura realizada por um revisor"" (which translates to ""reading done by a reviewer""), indicating that every article must be reviewed at least once.

2. Additionally, there are two other restrictions related to the property ""possui decisão"":
   - The first restriction states that this property can have a maximum cardinality of 1, meaning that an article can have at most one decision associated with it.
   - The second restriction, which is similar, also states that the property ""leitura realizada por um meta revisor"" (meaning ""reading done by a meta-reviewer"") can also have a maximum cardinality of 1.

In summary, the class ""artigo"" is characterized by the requirement of having at least one review and can have at most one decision associated with it, while also being subject to a maximum of one reading by a meta-reviewer."
http://cmt_pt#c-1917558-7280420,Source,Class,propostas,"In the context of a conference, ""propostas"" is a Portuguese word that translates to ""proposals"" in English. It typically refers to suggestions or plans put forward for consideration or discussion during the event. These proposals could relate to various topics, such as research findings, project ideas, or strategies for collaboration, and are often a key part of the conference agenda, allowing participants to share their insights and recommendations.","Here are the verbalized phrases based on the provided triples:

1. The phrase ""ajustar o pedido de revisão"" is related to the range of ""propostas.""
2. The ""comitê de programa"" is disjoint with ""propostas,"" meaning they do not overlap.
3. The ""decisão"" is also disjoint with ""propostas,"" indicating no shared elements.
4. The ""pedido de revisão ajustado"" falls under the domain of ""propostas.""
5. The phrase ""possui pedido de revisão"" is associated with the range of ""propostas.""
6. The term ""propostas"" is disjoint with ""conferência,"" ""documento,"" ""pessoa,"" and ""preferência,"" indicating that these categories do not intersect."
http://cmt_pt#c-2440688-9886376,Source,Class,prefer ncia,"In the context of a conference, ""preferência"" typically refers to the priority or preference given to certain topics, speakers, or sessions over others. It can also indicate the choice or selection of specific themes or subjects that attendees may favor when participating in discussions or workshops. Understanding ""preferência"" in this setting helps organizers tailor the conference agenda to meet the interests and needs of the participants.","1. The ""comitê de programa"" is disjoint with ""preferência.""
2. The ""decisão"" is disjoint with ""preferência.""
3. The ""propostas"" are disjoint with ""preferência.""
4. The ""preferência"" is disjoint with ""conferência.""
5. The ""preferência"" is disjoint with ""documento.""
6. The ""preferência"" is disjoint with ""pessoa."""
