Entity1,Entity2
source:Information_for_participants,target:Programme_Brochure
source:Person,target:Person
source:Tutorial,target:Tutorial
source:Review,target:Review
source:has_a_review,target:hasReview
source:Workshop,target:Workshop
source:Late_paid_applicant,target:Late-Registered_Participant
source:Early_paid_applicant,target:Early-Registered_Participant
source:Organization,target:Organisation
source:Track-workshop_chair,target:Workshop_Chair
source:Abstract,target:Abstract
source:Conference_proceedings,target:Conference_Proceedings
source:Conference_volume,target:Conference
source:Rejected_contribution,target:Rejected_Paper
source:Poster,target:Poster_Paper
source:Track,target:Track
source:Topic,target:Research_Topic
source:Conference_www,target:Web_Site
source:Invited_speaker,target:Invited_Speaker
source:contributes,target:authorOf
source:Accepted_contribution,target:Accepted_Paper
source:Conference_document,target:Document
source:Reviewed_contribution,target:Evaluated_Paper
source:Submitted_contribution,target:Submitted_Paper
source:Regular_author,target:Paper_Author
