entity,source_or_target,entity_type,syntactic_matching,lexical_matching,semantic_matching
http://cmt_cz#c-0075317-8076564,Source,Class,konference,"The term ""konference"" appears to be a variation or misspelling of ""conference."" In the context of a conference, it refers to a formal meeting or gathering where individuals come together to discuss specific topics, share information, and collaborate. Conferences can vary in size and purpose, ranging from academic and professional gatherings to industry-specific events.","Here are the verbalized phrases based on the provided triples:

1. ""Akceptovány příspěvky konference pro tisk"" je doménou konference.
2. ""Brožury vytištěny kým"" je doménou konference.
3. ""Datum konference"" je doménou konference.
4. ""Dokončit přidělení příspěvků konference"" je rozsahem konference.
5. ""Konference má recenzí na článek"" je doménou konference.
6. ""Logo konference má URL"" je doménou konference.
7. ""Má člena konference"" je doménou konference.
8. ""Nástroj pro přídělení příspěvků spuštěn kým"" je doménou konference.
9. ""Podrobnosti vloženy kým"" je doménou konference.
10. ""Přidělení příspěvků dokončeno kým"" je doménou konference.
11. ""Spustil přidělování článků konference"" je rozsahem konference.
12. ""Tisk brožur konference"" je rozsahem konference.
13. ""Umožnit virtuální schůzku konferenci"" je rozsahem konference.
14. ""Virtuální schůzka konference umožněna kým"" je doménou konference.
15. ""Vložit kritéria recenze"" je rozsahem konference.
16. ""Vložit podrobnosti konference"" je rozsahem konference.
17. ""Vyjadření zájmu spuštěno kým"" je doménou konference.
18. ""Webová stránka konference má URL"" je doménou konference.
19. ""Zadání kritérií recenzí kým"" je doménou konference.
20. ""Zahájil vyjadřování zájmu recenzentů"" je rozsahem konference.
21. ""Člen konference"" je rozsahem konference.
22. ""Konference"" je disjunktní s ""dokument"", ""osoba"", ""preference"", ""programový výbor"", ""rozhodnutí"" a ""vyjádření zájmu"".The subgraph describes a class hierarchy and restrictions related to the concept of a ""konference"" (conference). 

1. The class ""konference"" is defined as a subclass of a restriction that specifies certain properties.
2. This restriction requires that every instance of ""konference"" must have at least one review associated with an article, indicated by the property ""konference má recenzí na článek"" (conference has a review on an article).
3. Additionally, there is a restriction that every ""konference"" must have exactly one associated name, represented by the property ""má jméno"" (has a name).
4. The property ""datum konference"" (date of the conference) is also a requirement for the ""konference"" class, ensuring that each conference has a specific date.
5. The class that encompasses these restrictions is defined as a union of the restrictions related to the properties of ""konference"".

In summary, the subgraph outlines that a ""konference"" must have at least one review, exactly one name, and a specific date, establishing a structured definition for this class within a broader ontology."
http://cmt_cz#c-0128535-7854643,Source,Class,autor kter nen recenzent,"In the context of a conference, ""autor který není recenzent"" translates to ""author who is not a reviewer."" This typically refers to a situation where an individual has submitted a paper or presentation for consideration but is not involved in the peer review process for other submissions. This distinction is important in academic conferences to ensure that the review process remains impartial and that authors do not have a conflict of interest when evaluating the work of their peers.","The phrase can be verbalized as follows:

""The class of 'authors who are not reviewers' is a subclass of 'authors' and is disjoint with both 'reviewers' and 'members of the program committee'."""
http://cmt_cz#c-0452574-2080354,Source,Class,dokument,"In the context of a conference, ""dokument"" typically refers to a document or written material that is shared or presented during the event. This could include papers, presentations, reports, or any other form of documentation that provides information, outlines discussions, or supports the topics being addressed at the conference. It serves as a resource for attendees to reference and engage with the content being discussed.","1. The term ""konference"" is disjoint with the term ""dokument,"" meaning they cannot overlap in meaning or classification.

2. The phrase ""má konflikt zájmu s příspěvkem"" has a range that is defined as ""dokument,"" indicating that it pertains to or is applicable within the context of documents.

3. The term ""recenze"" is a subclass of ""dokument,"" meaning that every instance of ""recenze"" is also considered an instance of ""dokument.""

4. The term ""článek"" is a subclass of ""dokument,"" indicating that every instance of ""článek"" is also classified as a ""dokument.""

5. The term ""dokument"" is disjoint with the terms ""osoba,"" ""preference,"" ""programový výbor,"" ""rozhodnutí,"" and ""vyjádření zájmu,"" meaning that ""dokument"" cannot be classified as any of these other terms."
http://cmt_cz#c-0578733-1857190,Source,Class,osoba,"In the context of a conference, ""osoba"" is a term that means ""person"" in several Slavic languages, including Polish and Croatian. It may refer to an individual attending the conference, such as a speaker, participant, or organizer. Understanding the term can be important for networking and communication during the event.","Here are the verbalized phrases based on the provided triples:

1. The class ""dokument"" is disjoint with the class ""osoba.""
2. The class ""externí recenzent"" is a subclass of the class ""osoba.""
3. The class ""konference"" is disjoint with the class ""osoba.""
4. The property ""má email"" has the domain ""osoba.""
5. The property ""má konflikt zájmu s příspěvkem"" has the domain ""osoba.""
6. The class ""osoba s účastí na konferenci"" is a subclass of the class ""osoba.""
7. The class ""předseda"" is a subclass of the class ""osoba.""
8. The class ""uživatel"" is a subclass of the class ""osoba.""
9. The class ""člen programového výboru"" is a subclass of the class ""osoba.""
10. The class ""osoba"" is disjoint with the classes ""preference,"" ""programový výbor,"" ""rozhodnutí,"" and ""vyjádření zájmu.""The subgraph describes a structure in which there is a class represented by a unique identifier. This class is defined as a union of another entity, which is also identified uniquely. The union consists of a sequence where the first element is labeled ""konference"" and is followed by another element. This second element, identified by a different unique identifier, begins with ""osoba"" and has no further elements following it, as indicated by the term ""nil."" Additionally, there is a property labeled ""má jméno"" that indicates the domain of the class, linking it back to the initial class identifier."
http://cmt_cz#c-0754816-7898339,Source,Class,preference,"In the context of a conference, ""preference"" refers to the choices or inclinations of attendees regarding various aspects of the event. This could include preferences for specific sessions or topics they wish to attend, preferred speakers, networking opportunities, or even logistical aspects such as meal options or seating arrangements. Understanding attendee preferences can help organizers tailor the conference experience to better meet the needs and interests of participants, ultimately enhancing engagement and satisfaction.","Here are the verbalized phrases for the given triples:

1. ""Dokument is disjoint with preference.""
2. ""Konference is disjoint with preference.""
3. ""Osoba is disjoint with preference.""
4. ""Preference is disjoint with programový výbor.""
5. ""Preference is disjoint with rozhodnutí.""
6. ""Preference is disjoint with vyjádření zájmu."""
http://cmt_cz#c-0978466-4762816,Source,Class,p edm tn oblast,"In the context of a conference, ""předmětná oblast"" translates to ""subject area"" or ""topic area."" It refers to the specific field or domain of discussion that the conference is focused on, such as a particular industry, research topic, or thematic issue that participants will be addressing during the event.","The phrase can be verbalized as: ""The subject matter pertains to the thematic area."""
http://cmt_cz#c-1109430-9892691,Source,Class,p edseda,"In the context of a conference, ""předseda"" is a Czech term that translates to ""chairman"" or ""chairperson"" in English. It refers to the individual who presides over the conference, leading discussions, managing the agenda, and ensuring that the proceedings run smoothly.","The phrase can be verbalized as: ""The class 'předseda' is a subclass of the class 'osoba'.""The subgraph describes a structured relationship involving various roles and classifications within a conference or organizational context. 

1. The term ""recenzent"" (reviewer) is identified as the first element in a sequence.
2. The term ""autor"" (author) follows in the sequence, indicating a relationship where the author is linked to a conflict of interest, which is classified under a specific domain.
3. The term ""předseda"" (chair) is defined as an equivalent class to another entity, which is part of a union of roles that includes ""spolupředseda"" (co-chair) and ""předseda konference"" (conference chair).
4. The ""předseda programového výboru"" (chair of the program committee) is also identified as a distinct role within this structure.
5. The conflict of interest is categorized under a class type, suggesting that it is a formal classification within the context of the organization.

Overall, the subgraph outlines the relationships and classifications of various roles, emphasizing the importance of identifying conflicts of interest and the hierarchical structure of leadership within the conference or organization."
http://cmt_cz#c-1435667-7309116,Source,Class,dn l nek,"In the context of a conference, ""řádný článek"" translates to ""regular article"" in English. It typically refers to a formal written piece that is presented or published as part of the conference proceedings. This could include research findings, theoretical discussions, or reviews that contribute to the academic discourse within the conference's theme. Regular articles are usually peer-reviewed and are expected to meet specific standards of quality and relevance to the conference audience.","The phrase can be verbalized as: ""The class 'řádný článek' is a subclass of the class 'článek'."""
http://cmt_cz#c-1710596-1174205,Source,Class,vyj d en z jmu,"""Vyjádření zájmu"" translates to ""expression of interest"" in English. In the context of a conference, it typically refers to a formal indication from individuals or organizations that they are interested in participating, attending, or contributing to the event. This could involve submitting proposals for presentations, workshops, or other forms of engagement, signaling their intent to be involved in the conference activities.","Here are the verbalized phrases based on the provided triples:

1. ""Dokument is disjoint with vyjádření zájmu.""
2. ""Konference is disjoint with vyjádření zájmu.""
3. ""Má vyjádření zájmu has a range of vyjádření zájmu.""
4. ""Osoba is disjoint with vyjádření zájmu.""
5. ""Preference is disjoint with vyjádření zájmu.""
6. ""Upravit vyjádření zájmu has a range of vyjádření zájmu.""
7. ""Vyjádření zájmu upraveno has a domain of vyjádření zájmu.""
8. ""Vyjádření zájmu is disjoint with programový výbor.""
9. ""Vyjádření zájmu is disjoint with rozhodnutí."""
http://cmt_cz#c-2063214-6676250,Source,Class,spolup edseda,"In the context of a conference, ""spolupředseda"" is a Czech term that translates to ""co-chair"" in English. It refers to an individual who shares the leadership responsibilities of the conference with another chairperson. The co-chair typically assists in organizing the event, facilitating discussions, and ensuring that the conference runs smoothly alongside the main chair.","The term ""spolupředseda"" is a subclass of ""osoba s účastí na konferenci"" and is disjoint with ""předseda konference.""The subgraph describes a classification structure related to the term ""předseda,"" which translates to ""chairperson"" in English. 

1. The term ""předseda"" is defined as an equivalent class to a certain unnamed entity represented by the blank node `_:N47bf93248e2f4bd8babba2bb994467d3`.
2. This unnamed entity is characterized as a union of another unnamed entity represented by the blank node `_:N8a257353e4444e22bf6f945457cbbd87`.
3. Within this union, the first element is ""předseda konference,"" meaning ""chairperson of the conference.""
4. The union also includes ""spolupředseda,"" which translates to ""co-chair.""
5. The structure continues with ""předseda konference"" being followed by another unnamed entity represented by the blank node `_:N9c077eed89c34907a15b4171f97712c5`.
6. This unnamed entity further leads to another unnamed entity represented by `_:N25766288259145db8cdfadb48f56d328`, which is the last in the sequence before reaching a terminal point denoted as ""nil.""
7. The last unnamed entity in the sequence is defined as ""předseda programového výboru,"" meaning ""chairperson of the program committee.""

In summary, the subgraph outlines a classification of roles related to the term ""předseda,"" including specific titles such as ""chairperson of the conference,"" ""co-chair,"" and ""chairperson of the program committee,"" organized in a hierarchical structure."
