Entity1,Entity2
source:Activity,target:Working_event
source:City,target:City
source:Company,target:Company
source:Country,target:Country
source:Event,target:Event
source:Meeting,target:Conference
source:Organisation,target:Organization
source:Person,target:Person
source:Standard,target:Regular
source:TopicalConcept,target:Topic
source:University,target:University
source:Writer,target:Author
source:alongside,target:parallel_with
source:follows,target:follows
source:location,target:location
source:locationCity,target:hasCity
source:locationCountry,target:hasCountry
source:abstract,target:abstract
source:comment,target:remark
source:endDate,target:ends_on
source:peopleName,target:hasFirstName
source:postalCode,target:hasPostalCode
source:projectKeyword,target:hasKeyword
source:start,target:starts_on
source:title,target:has_title
source:topic,target:hasTopic
