Entity2,Entity1
target:Event,source:Event
target:City,source:City
target:Organization,source:Organisation
target:Person,source:Person
target:Topic,source:TopicalConcept
target:Country,source:Country
target:Company,source:Company
target:University,source:University
target:Paper,source:Document
target:Short_paper,source:WrittenWork
target:Reviewing_event,source:Referee
target:Conference,source:Meeting
target:Working_event,source:Activity
target:Member,source:TeamMember
target:Participant,source:Person
target:Member_PC,source:TeamMember
target:Science_Worker,source:Profession
target:Regular,source:Standard
target:Author,source:Writer
target:employedBy,source:staff
target:hasCity,source:locationCity
target:expertOn,source:specialist
target:hasTopic,source:topic
target:follows,source:follows
target:writtenBy,source:writer
target:parallel_with,source:alongside
target:hasCountry,source:locationCountry
target:hasKeyword,source:projectKeyword
target:abstract,source:abstract
target:hasFirstName,source:peopleName
target:hasPostalCode,source:postalCode
target:location,source:location
target:remark,source:comment
target:hasHomePage,source:landingSite
target:has_short_title,source:umbrellaTitle
target:has_title,source:title
target:hasTitle,source:title
target:starts_on,source:start
target:ends_on,source:endDate
