entity,source_or_target,entity_type,syntactic_matching,lexical_matching,semantic_matching
http://cmt_de#c-0277212-8406046,Source,Class,konferenzbeitrag,"In the context of a conference, ""Konferenzbeitrag"" is a German term that translates to ""conference contribution"" in English. It typically refers to a presentation, paper, or any other form of contribution made by a participant at a conference. This can include research findings, discussions, workshops, or any other content that is shared with attendees to foster knowledge exchange and collaboration within a specific field or topic.","Here are the verbalized phrases based on the provided RDF triples:

1. ""Zusammenfassung eines Konferenzbeitrags"" ist eine Unterklasse von ""Konferenzbeitrag"".
2. ""abgewiesen von"" ist eine Eigenschaft, die für ""Konferenzbeitrag"" gilt.
3. ""akzeptiert von"" ist eine Eigenschaft, die für ""Konferenzbeitrag"" gilt.
4. ""gelesen von Gutachter"" ist eine Eigenschaft, die für ""Konferenzbeitrag"" gilt.
5. ""gelesen von Meta-Gutachter"" ist eine Eigenschaft, die für ""Konferenzbeitrag"" gilt.
6. ""geschrieben von"" ist eine Eigenschaft, die für ""Konferenzbeitrag"" gilt.
7. ""hat Beitrag eingesendet"" ist eine Eigenschaft, die für ""Konferenzbeitrag"" gilt.
8. ""hat Beitrag geschrieben"" ist eine Eigenschaft, die für ""Konferenzbeitrag"" gilt.
9. ""hat Beitrag mitverfasst"" ist eine Eigenschaft, die für ""Konferenzbeitrag"" gilt.
10. ""hat Gebot erhalten"" ist eine Eigenschaft, die für ""Konferenzbeitrag"" gilt.
11. ""hat Gegenstandsbereich"" ist eine Eigenschaft, die für ""Konferenzbeitrag"" gilt.
12. ""hat ID"" ist eine Eigenschaft, die für ""Konferenzbeitrag"" gilt.
13. ""hat Papier abgelehnt"" ist eine Eigenschaft, die für ""Konferenzbeitrag"" gilt.
14. ""hat Papier gelesen"" ist eine Eigenschaft, die für ""Konferenzbeitrag"" gilt.
15. ""hat Titel"" ist eine Eigenschaft, die für ""Konferenzbeitrag"" gilt.
16. ""hat akzeptiert"" ist eine Eigenschaft, die für ""Konferenzbeitrag"" gilt.
17. ""ist entschieden worden als"" ist eine Eigenschaft, die für ""Konferenzbeitrag"" gilt.
18. ""ist zugeordnet worden"" ist eine Eigenschaft, die für ""Konferenzbeitrag"" gilt.
19. ""mitverfasst von"" ist eine Eigenschaft, die für ""Konferenzbeitrag"" gilt.
20. ""steht in Interessen-Konflikt mit Beitrag"" ist eine Eigenschaft, die für ""Konferenzbeitrag"" gilt.
21. ""vollständiger Konferenzbeitrag"" ist eine Unterklasse von ""Konferenzbeitrag"".
22. ""zugewiesen zu"" ist eine Eigenschaft, die für ""Konferenzbeitrag"" gilt.
23. ""Konferenzbeitrag"" ist eine Unterklasse von ""Dokument"" und steht im Widerspruch zu ""Gutachten"". 

These phrases summarize the relationships and classifications defined in the RDF triples.The subgraph describes a set of restrictions related to the class ""Konferenzbeitrag"" (conference contribution) in a semantic framework. 

1. **Type of Restrictions**: There are three types of restrictions defined, each represented as a separate entity. These restrictions are applied to properties associated with the ""Konferenzbeitrag"" class.

2. **Cardinality Constraints**:
   - The first restriction specifies that the property ""gelesen von Meta-Gutachter"" (read by meta-reviewer) must have a maximum cardinality of 1, meaning that a conference contribution can be associated with at most one meta-reviewer.
   - The second restriction indicates that the property ""ist entschieden worden als"" (has been decided as) must also have a maximum cardinality of 1, allowing only one decision to be associated with a conference contribution.
   - The third restriction states that the property ""gelesen von Gutachter"" (read by reviewer) must have a minimum cardinality of 1, meaning that every conference contribution must be associated with at least one reviewer.

3. **Subclass Relationships**: The ""Konferenzbeitrag"" class is defined as a subclass of the three restrictions mentioned above. This means that any instance of ""Konferenzbeitrag"" must adhere to the constraints set by these restrictions.

4. **Minimum Cardinality**: Additionally, the restriction related to ""ist entschieden worden als"" has a minimum cardinality of 0, indicating that it is optional for a conference contribution to have a decision associated with it.

In summary, the subgraph outlines the constraints on the ""Konferenzbeitrag"" class, specifying how many reviewers and decisions can be associated with each contribution, thereby ensuring a structured representation of conference contributions in the semantic model."
http://cmt_de#c-1092336-2330592,Source,Class,entscheidung,"In the context of a conference, ""Entscheidung"" is a German word that translates to ""decision"" in English. It often refers to the process of making choices or reaching conclusions during discussions, presentations, or deliberations at the conference. This could involve deciding on key topics, strategies, or actions to be taken based on the information and insights shared among participants.","Here are the verbalized phrases based on the provided triples:

1. ""Akzeptanz"" is a subclass of ""Entscheidung.""
2. ""Zurückweisung"" is a subclass of ""Entscheidung.""
3. ""ist entschieden worden als"" has a range of ""Entscheidung.""
4. ""Entscheidung"" is disjoint with ""Dokument,"" ""Gebot,"" ""Konferenz,"" ""Person,"" ""Programm-Komitee,"" and ""Präferenz."""
http://cmt_de#c-1105419-5848060,Source,Class,zur ckweisung,"In the context of a conference, ""Zurückweisung"" is a German term that translates to ""rejection"" in English. It typically refers to the dismissal of a paper, proposal, or submission that has been evaluated and deemed not suitable for presentation or publication at the conference. This could be due to various reasons such as lack of originality, insufficient quality, or not aligning with the conference's themes.","The term ""Zurückweisung"" is a subclass of ""Entscheidung"" and is disjoint with ""Akzeptanz."""
http://cmt_de#c-1253837-4887221,Source,Class,vollst ndiger konferenzbeitrag,"The term ""vollständiger Konferenzbeitrag"" translates to ""full conference paper"" in English. In the context of a conference, it refers to a comprehensive research paper that is submitted for presentation at the event. This type of contribution typically includes detailed findings, methodologies, and discussions relevant to the conference theme, and it is often subject to a peer-review process before acceptance. A vollständiger Konferenzbeitrag is usually longer and more in-depth than an abstract or a short paper, providing a complete overview of the research conducted.","The phrase can be verbalized as: ""A 'vollständiger Konferenzbeitrag' is a subclass of 'Konferenzbeitrag'."""
http://cmt_de#c-2036030-6478102,Source,Class,gutachten,"In the context of a conference, ""Gutachten"" is a German term that translates to ""expert opinion"" or ""report."" It typically refers to a formal assessment or evaluation provided by an expert in a specific field. During a conference, a Gutachten might be presented to offer insights, analyses, or recommendations based on research or professional experience related to the conference's theme or topics.","Here are the verbalized phrases based on the provided triples:

1. ""Konferenzbeitrag"" is disjoint with ""Gutachten.""
2. ""Meta-Gutachten (Gutachten über ein Gutachten)"" is a subclass of ""Gutachten.""
3. The property ""geschrieben von"" has a domain of ""Gutachten.""
4. The property ""hat Gutachten geschrieben"" has a range of ""Gutachten.""
5. The property ""hat die Zeit des Begutachtens beendet"" has a range of ""Gutachten.""
6. ""Gutachten"" is a subclass of ""Dokument."""
http://cmt_de#c-2276280-7516043,Source,Class,vorsitzender,"In the context of a conference, ""Vorsitzender"" is a German term that translates to ""chairperson"" or ""chair"" in English. It refers to the individual who presides over the conference, leading discussions, managing the agenda, and ensuring that the proceedings run smoothly. The Vorsitzender is responsible for facilitating communication among participants and making decisions regarding the flow of the conference.","The term ""Vorsitzender"" is a subclass of ""Person.""The subgraph describes a structure related to roles and relationships within a committee or conference setting. 

At the core, there is a class that represents various roles, specifically focusing on leadership positions. The roles identified include ""Vorsitzender"" (Chairperson), ""Verfasser"" (Author), and ""Vorsitzender des Programm-Komitees"" (Chairperson of the Program Committee). 

The ""Vorsitzender"" is defined as equivalent to the overarching class, indicating that this role is a key position within the structure. The ""Vorsitzender des Programm-Komitees"" is part of a union of roles, which also includes the ""Vorsitzender"" and is linked to a conflict of interest with a contribution.

The subgraph also outlines a hierarchy of roles, where the ""Vorsitzender"" is associated with a ""stellvertretender Vorsitz"" (Deputy Chair) and a ""Gutachter"" (Reviewer). These roles are organized in a way that suggests a structured committee with defined responsibilities and relationships.

Additionally, there is a mention of a conflict of interest, indicating that the ""Vorsitzender"" has a relationship that may affect their impartiality regarding contributions to the committee or conference.

Overall, the subgraph illustrates a complex network of roles within a committee, highlighting leadership positions, their relationships, and potential conflicts of interest."
http://cmt_de#c-2310106-7377133,Source,Class,akzeptanz,"In the context of a conference, ""Akzeptanz"" refers to the acceptance or approval of ideas, concepts, or practices presented during the event. It can pertain to how well participants embrace new information, methodologies, or changes discussed in the conference sessions. Achieving ""Akzeptanz"" is often crucial for the successful implementation of strategies or innovations that are being proposed, as it indicates that the audience is willing to support and adopt these ideas moving forward.","1. ""Zurückweisung"" is disjoint with ""Akzeptanz.""
2. ""Akzeptanz"" is a subclass of ""Entscheidung."""
http://cmt_de#c-2600954-3812137,Source,Class,administrator,"In the context of a conference, an ""Administrator"" typically refers to an individual responsible for managing and organizing various aspects of the event. This can include tasks such as coordinating schedules, overseeing logistics, handling registrations, and ensuring that all necessary resources are available for speakers and attendees. The administrator plays a crucial role in ensuring the smooth operation of the conference, facilitating communication among participants, and addressing any issues that may arise during the event.","Here are the verbalized phrases based on the provided RDF triples:

1. Die Beitragszuordnung wurde abgeschlossen von einem Administrator.
2. Die Beitragszuordnungs-Software wurde ausgeführt von einem Administrator.
3. Details wurden eingefügt von einem Administrator.
4. Die Gebotsphase wurde gestartet von einem Administrator.
5. Kriterien zu Gutachten wurden eingefügt von einem Administrator.
6. Der Papierausdruck des Mailing-Manifests wurde gedruckt von einem Administrator.
7. Der Beitrag wurde abgewiesen von einem Administrator.
8. Der Beitrag wurde akzeptiert von einem Administrator.
9. Der Administrator bestimmt die maximale Anzahl an zugewiesenen Beiträgen.
10. Der Administrator druckt den Papierausdruck des Mailing-Manifests.
11. Der Administrator hat Details eingefügt in Bezug auf einen bestimmten Beitrag.
12. Der Administrator hat Kriterien zu Gutachten eingefügt.
13. Der Administrator hat ein Papier abgelehnt.
14. Der Administrator hat einen Beitrag akzeptiert.
15. Der Administrator hat die Beitrags-Zuordnungssoftware ausgeführt.
16. Der Administrator hat die Gebotsphase gestartet.
17. Der Administrator hat die Zuordnung der Beiträge abgeschlossen.
18. Der Administrator hat einen Beitrag hinzugefügt.
19. Der Administrator hat ein virtuelles Treffen veranlasst.
20. Der Administrator hat einen Beitrag zugewiesen.
21. Ein Beitrag wurde hinzugefügt von einem Administrator.
22. Ein virtuelles Treffen wurde veranlasst von einem Administrator.
23. Ein Beitrag wurde zugewiesen von einem Administrator.
24. Der Administrator ist eine Unterklasse von Benutzer. 

These phrases encapsulate the relationships and actions described in the RDF triples."
http://cmt_de#c-2636048-9047841,Source,Class,gebot,"In the context of a conference, ""Gebot"" is a German term that translates to ""command"" or ""requirement"" in English. It can refer to a guideline or rule that participants are expected to follow during the event. For example, it might pertain to protocols for presentations, conduct during discussions, or adherence to specific themes or topics. Understanding the ""Gebot"" in this setting is essential for ensuring a smooth and productive conference experience.","Here are the verbalized phrases based on the provided triples:

1. ""Entscheidung is disjoint with Gebot.""
2. ""The property 'abgeglichen von' has a domain of Gebot.""
3. ""The property 'hat Gebot erhalten' has a range of Gebot.""
4. ""The property 'hat abgeglichen' has a range of Gebot.""
5. ""Gebot is disjoint with Dokument, Konferenz, Person, Programm-Komitee, and Präferenz."""
http://cmt_de#c-3386094-8929437,Source,Class,dokument,"In the context of a conference, ""Dokument"" typically refers to a document or written material that is presented, shared, or discussed during the event. This could include research papers, presentations, agendas, minutes, or any other formal written content that contributes to the conference proceedings. It serves as a record of the information shared and can be used for reference by attendees.","Here are the verbalized phrases based on the provided triples:

1. ""Entscheidung"" is disjoint with ""Dokument.""
2. ""Gebot"" is disjoint with ""Dokument.""
3. ""Gutachten"" is a subclass of ""Dokument.""
4. ""Konferenzbeitrag"" is a subclass of ""Dokument.""
5. The property ""hat Interessenskonflikt in Bezug auf"" has a range of ""Dokument.""
6. ""Dokument"" is disjoint with ""Konferenz,"" ""Person,"" ""Programm-Komitee,"" and ""Präferenz."""
