entity,source_or_target,entity_type,syntactic_matching,lexical_matching,semantic_matching
http://thesauri.dainst.org/_003b194e,Source,Class,biaise,"In archaeology, “Biaise” most likely refers to Jacques Biaise, a French archaeologist noted for work on prehistoric lithic technology (stone tool production and use). If you meant a term, not a person, please provide more context or spelling (e.g., “bias,” “biaxial,” “Beauce,” “Biais”).","- “Biaise” has broader concept “_2a21a33f”.
- “_2a21a33f” has narrower concept “Biaise”."
http://thesauri.dainst.org/_0043df4f,Source,Class,entaille de fondations,"In archaeology, “entaille de fondations” (French) refers to a foundation cut: the trench or cut made into the ground/subsoil to receive the foundations of a structure (wall, building), visible in stratigraphy as the negative feature created for construction.","- “Entaille de fondations” est plus spécifique que “éléments constructifs”.
- “éléments constructifs” a pour concept plus spécifique “Entaille de fondations”."
http://thesauri.dainst.org/_00a5ac27,Source,Class,panneau,"In archaeology, a panneau is a panel-like section of a rock surface bearing art (e.g., a discrete panel of petroglyphs or pictographs) treated as a single compositional unit.","- “Panneau” has broader concept “_cdc51484”.
- “_cdc51484” has narrower concept “Panneau”."
http://thesauri.dainst.org/_00b63a49,Source,Class,butoir,"In archaeology, a butoir is a small chisel-like tool or stop used in lithic technology to control and limit the removal of flakes during stone tool production—essentially a “stop” or support that prevents over-striking when shaping or retouching a piece.","- “Butoir” has a broader concept “_f356b53c”.
- “_f356b53c” has a narrower concept “Butoir”."
http://thesauri.dainst.org/_0159d808,Source,Class,diadoum ne,"In archaeology (and classical art history), a diadoumene is a figure—typically a statue of an athlete—depicted tying a diadem (headband) around his head. The term comes from Greek “Diadoumenos,” famously used for Polykleitos’s statue of a youth binding a fillet.","- “_fccf07e9” has a narrower concept “diadoumène”.
- “diadoumène” has a broader concept “_fccf07e9”."
http://thesauri.dainst.org/_019df4e5,Source,Class,soubassement,"In archaeology, “soubassement” (French) refers to the foundation or lower supporting structure of a building—its substructure or base on which walls or superstructure rest, often made of stone or packed earth.","- “Soubassement” is a broader concept’s narrower term of “éléments constructifs.”
- “éléments constructifs” has the narrower concept “Soubassement.”"
http://thesauri.dainst.org/_01ad4a56,Source,Class,accol,"Accolé (archaeology): Two objects found placed together in direct contact, often deliberately paired or joined side by side (e.g., twin vessels or fittings set in contact), indicating intentional association in deposition.","- “Accolé” has a broader concept “_2a21a33f”.
- “_2a21a33f” has a narrower concept “Accolé”."
http://thesauri.dainst.org/_01ae2dab,Source,Class,colonnade,"In archaeology, a colonnade is a series of regularly spaced columns supporting an entablature or roof, forming a linear walkway or boundary in temples, stoas, forums, or other monumental structures.","- “Colonnade” is a broader concept’s member: it is narrower than “éléments constructifs.”
- “éléments constructifs” is a broader concept of “Colonnade.”"
http://thesauri.dainst.org/_01c86444,Source,Class,cabane,"In archaeology, a cabane is a small, often circular or oval dry-stone hut or shelter, typically prehistoric or protohistoric, used for habitation or storage. The term is common in French contexts (e.g., cabane en pierre sèche) and can denote simple field huts or early domestic structures.","- “Cabane” has a broader concept “Immeuble”.
- “Immeuble” has a narrower concept “Cabane”."
http://thesauri.dainst.org/_01cbb854,Source,Class,chapiteau feuilles de lotus,"In archaeology (esp. Egyptian/Greco-Roman architecture), “chapiteau à feuilles de lotus” means a lotus-leaf capital: a column capital decorated with stylized lotus leaves, derived from the lotus motif common in ancient Egyptian architecture.","- “Chapiteau à feuilles de lotus” is a broader concept’s narrower term of “chapiteaux.”  
- “chapiteaux” has the narrower concept “Chapiteau à feuilles de lotus.”"
