entity,source_or_target,entity_type,syntactic_matching,lexical_matching,semantic_matching
https://vocabs.acdh.oeaw.ac.at/iadthesaurus/scheme/concept282,Source,Class,prazgodovina,"In the context of digital humanities, ""prazgodovina"" refers to prehistory, which is the period of human history before the existence of written records. The term is used to describe the study and analysis of human activities, cultures, and societies in times for which no written documentation exists. Digital humanities may involve the use of digital tools and methods to analyze archaeological findings, artifacts, and other sources of information to reconstruct and understand prehistoric times. The extra information ""282"" does not seem to directly relate to the meaning of ""prazgodovina"" within this context.","1. ""Bronzezeit"" is a broader concept of ""prazgodovina"".
2. ""Iron Age"" is a broader concept of ""prazgodovina"".
3. ""Iron-Age-Danube thesaurus"" has ""prazgodovina"" as a top concept.
4. ""Mesolithic"" is a broader concept of ""prazgodovina"".
5. ""eneolitik"" is a broader concept of ""prazgodovina"".
6. ""neolitik"" is a broader concept of ""prazgodovina"".
7. ""paleolitik"" is a broader concept of ""prazgodovina"".
8. ""prazgodovina"" is a narrower concept of ""Bronzezeit"", ""Iron Age"", ""Mesolithic"", ""eneolitik"", ""neolitik"", and ""paleolitik"".
9. ""prazgodovina"" is a top concept of the ""Iron-Age-Danube thesaurus""."
https://vocabs.acdh.oeaw.ac.at/iadthesaurus/scheme/concept283,Source,Class,paleolitik,"In the context of digital humanities, ""paleolitik"" refers to the Paleolithic era, which is the earliest period of human history characterized by the development of the first stone tools. This era is significant in digital humanities for the study and analysis of early human artifacts, cultural practices, and societal development through digital means such as 3D modeling, digital archiving, and data analysis. The extra information ""283"" could be a reference to a specific page, dataset, or catalog number related to Paleolithic studies within a digital humanities project.","Sure, here are the triples verbalised into phrases:

1. ""Paleolitik"" is a broader concept within ""prazgodovina"".
2. ""Prazgodovina"" has a narrower concept, which is ""paleolitik""."
https://vocabs.acdh.oeaw.ac.at/iadthesaurus/scheme/concept284,Source,Class,mesolithic,"In the context of digital humanities, the term ""Mesolithic"" refers to the Middle Stone Age, a period in human prehistory between the Paleolithic (Old Stone Age) and the Neolithic (New Stone Age). This era is characterized by the development of small-scale, often nomadic hunter-gatherer communities and the use of microlithic tools. The study of the Mesolithic period within digital humanities might involve the use of digital tools and methods to analyze archaeological data, artifacts, and sites from this era, providing insights into the lifestyles, technologies, and cultures of Mesolithic peoples. The extra information ""284"" could be a reference to a specific page, dataset, or identifier within a digital humanities project or publication that focuses on the Mesolithic period.","Sure, here are the triples verbalised into phrases:

1. ""Mesolithic"" is a broader concept within ""prazgodovina"".
2. ""prazgodovina"" has a narrower concept, which is ""Mesolithic""."
https://vocabs.acdh.oeaw.ac.at/iadthesaurus/scheme/concept285,Source,Class,neolitik,"In the context of digital humanities, ""neolitik"" refers to the Neolithic period, which is a significant era in human history marked by the development of agriculture, the establishment of permanent settlements, and advancements in tool-making. The term ""neolitik"" is derived from the Greek words ""neos"" (new) and ""lithos"" (stone), indicating the ""New Stone Age."" This period is crucial for understanding the evolution of human societies and their cultural practices, which can be studied and analyzed using digital humanities tools and methodologies. The extra information ""285"" does not directly relate to the meaning of ""neolitik"" but could be a reference to a specific page, dataset, or code within a digital humanities project or resource.","Sure, here are the triples verbalised into phrases:

1. The term ""neolitik"" is broader than ""prazgodovina"".
2. The term ""prazgodovina"" is narrower than ""neolitik""."
https://vocabs.acdh.oeaw.ac.at/iadthesaurus/scheme/concept286,Source,Class,eneolitik,"In the context of digital humanities, ""eneolitik"" refers to the Eneolithic period, also known as the Copper Age. This era is characterized by the use of copper tools and is a transitional phase between the Neolithic (New Stone Age) and the Bronze Age. The term ""eneolitik"" is derived from the combination of ""eneos"" (Greek for copper) and ""lithos"" (Greek for stone), indicating the use of both stone and metal tools during this period. The number ""286"" does not provide additional context or relevance to the meaning of ""eneolitik"" in this scenario.","Sure, here are the triples verbalised into phrases:

1. ""Eneolitik"" is a broader concept within ""prazgodovina"".
2. ""Prazgodovina"" has a narrower concept called ""eneolitik""."
https://vocabs.acdh.oeaw.ac.at/iadthesaurus/scheme/concept287,Source,Class,bronzezeit,"In the context of digital humanities, ""Bronzezeit"" refers to the Bronze Age, a historical period characterized by the use of bronze, proto-writing, and other early features of urban civilization. The term ""Bronzezeit"" is the German word for ""Bronze Age."" The number ""287"" could be a reference to a specific dataset, project, or entry related to the Bronze Age within a digital humanities database or research project.","1. ""Késő bronzkor"" is a broader concept of ""Bronzezeit"".
2. ""Prazgodovina"" is a narrower concept of ""Bronzezeit"".
3. ""Srednje brončano doba"" is a broader concept of ""Bronzezeit"".
4. ""Starejša bronasta doba"" is a broader concept of ""Bronzezeit"".
5. ""Bronzezeit"" is a broader concept of ""prazgodovina"".
6. ""Bronzezeit"" is a narrower concept of ""késő bronzkor"".
7. ""Bronzezeit"" is a narrower concept of ""srednje brončano doba"".
8. ""Bronzezeit"" is a narrower concept of ""starejša bronasta doba""."
https://vocabs.acdh.oeaw.ac.at/iadthesaurus/scheme/concept288,Source,Class,starej a bronasta doba,"""Starejša bronasta doba"" translates to ""Early Bronze Age"" in English. In the context of digital humanities, this term refers to the early phase of the Bronze Age, a period characterized by the use of bronze for tools and weapons, which followed the Neolithic period and preceded the Middle and Late Bronze Age. The number ""288"" could be a reference to a specific page, dataset, or entry within a digital humanities project or publication that discusses the Early Bronze Age. This period is significant in the study of human history and culture, and digital humanities projects might involve the digitization, analysis, and interpretation of artifacts, texts, and other cultural materials from this era.","Sure, here are the triples verbalised into phrases:

1. ""Bronzezeit"" has a narrower concept ""starejša bronasta doba"".
2. ""starejša bronasta doba"" has a broader concept ""Bronzezeit""."
https://vocabs.acdh.oeaw.ac.at/iadthesaurus/scheme/concept289,Source,Class,srednje bron ano doba,"In the context of digital humanities, ""srednje brončano doba"" refers to the Middle Bronze Age. The term is used to denote a specific period within the broader Bronze Age, characterized by particular advancements in metallurgy, social structures, and cultural developments. The extra information ""289"" could be a reference to a specific page, entry, or dataset within a digital humanities project or publication that discusses or analyzes the Middle Bronze Age.","The term ""Bronzezeit"" has a narrower concept, which is ""srednje brončano doba.""

The term ""srednje brončano doba"" has a broader concept, which is ""Bronzezeit."""
https://vocabs.acdh.oeaw.ac.at/iadthesaurus/scheme/concept290,Source,Class,k s bronzkor,"In the context of digital humanities, ""késő bronzkor"" refers to the ""Late Bronze Age."" The term is Hungarian, and it denotes the period in ancient history typically characterized by the use of bronze for tools and weapons, following the Middle Bronze Age and preceding the Iron Age. The ""290"" could be a reference to a specific dataset, project number, or catalog entry related to the study of the Late Bronze Age within a digital humanities framework.","Sure, here are the triples verbalised into phrases:

1. ""Bronzezeit"" has a narrower concept ""késő bronzkor"".
2. ""késő bronzkor"" has a broader concept ""Bronzezeit""."
https://vocabs.acdh.oeaw.ac.at/iadthesaurus/scheme/concept291,Source,Class,iron age,"In the context of digital humanities, the term ""Iron Age"" refers to a historical period characterized by the widespread use of iron for tools and weapons, which significantly influenced societal development and technological advancements. The number ""291"" could be a reference to a specific dataset, project, or publication within the digital humanities field that focuses on the Iron Age, possibly cataloging artifacts, sites, or research findings related to this era.","Sure, here are the triples verbalised into phrases:

1. ""jüngere Eisenzeit"" is a broader concept of ""Iron Age"".
2. ""prazgodovina"" is a narrower concept of ""Iron Age"".
3. ""Iron Age"" is a broader concept of ""prazgodovina"" and a narrower concept of ""jüngere Eisenzeit""."
