entity,source_or_target,entity_type,syntactic_matching,lexical_matching,semantic_matching
http://edas#AcademiaOrganization,Source,Class,academia organization,"In the context of a conference, ""AcademiaOrganization"" typically refers to an institution or group that is involved in academic activities, such as universities, colleges, research institutes, or scholarly societies. These organizations are often responsible for conducting research, providing education, and fostering academic collaboration. They may also play a role in organizing, sponsoring, or participating in academic conferences where researchers, educators, and students gather to share their findings, discuss new ideas, and network with peers in their field.","1. A Government Organization is disjoint with an Academia Organization.
2. An Industry Organization is disjoint with an Academia Organization.
3. An NGO is disjoint with an Academia Organization.
4. An Academia Organization is a subclass of an Organization.
5. An Academia Organization is disjoint with a Government Organization, an Industry Organization, and an NGO."
http://edas#AcademicEvent,Source,Class,academic event,"In the context of a conference, an ""AcademicEvent"" refers to a formal gathering or meeting where scholars, researchers, and professionals come together to present their research findings, discuss academic topics, share knowledge, and network with peers. These events often include presentations, keynote speeches, panel discussions, workshops, and poster sessions. The primary goal of an AcademicEvent in this context is to advance knowledge within a specific field of study and foster collaboration among participants.","1. An Organizational Meeting is a subclass of an Academic Event.
2. A Paper Presentation is a subclass of an Academic Event.
3. A Talk Event is a subclass of an Academic Event.
4. A Workshop is a subclass of an Academic Event.
5. The property ""forEvent"" has a range of Academic Event.
6. The property ""hasCall"" has a domain of Academic Event.
7. A Non-Academic Event is disjoint with an Academic Event.
8. An Academic Event is a subclass of a Conference Event and is disjoint with a Non-Academic Event.The provided subgraph describes a set of classes and their relationships in a natural language format as follows:

1. There is a class denoted by an anonymous node (let's call it Class1) which is defined as a union of another anonymous node (let's call it Union1).
2. Union1 is a list where the first element is the class ""AcademicEvent"" and the rest of the list is another anonymous node (let's call it List1).
3. List1 is a list where the first element is the class ""Conference"" and the rest of the list is another anonymous node (let's call it List2).
4. List2 is a list where the first element is the class ""Person"" and the rest of the list is another anonymous node (let's call it List3).
5. List3 is a list where the first element is the class ""ConferenceSession"" and the rest of the list is nil, indicating the end of the list.

6. There is another class denoted by an anonymous node (let's call it Class2) which is defined as a union of another anonymous node (let's call it Union2).
7. Union2 is a list where the first element is the class ""AcademicEvent"" and the rest of the list is another anonymous node (let's call it List4).
8. List4 is a list where the first element is the class ""Conference"" and the rest of the list is another anonymous node (let's call it List5).
9. List5 is a list where the first element is the class ""Person"" and the rest of the list is another anonymous node (let's call it List6).
10. List6 is a list where the first element is the class ""ConferenceSession"" and the rest of the list is nil, indicating the end of the list.

11. The class denoted by Class2 is of type ""Class"".
12. The class denoted by Class1 is of type ""Class"".

13. The property ""hasRelatedDocument"" has a domain of Class2.
14. The property ""relatesTo"" has a range of Class1.

In summary, the subgraph defines two classes (Class1 and Class2) as unions of lists containing the classes ""AcademicEvent"", ""Conference"", ""Person"", and ""ConferenceSession"". Additionally, it specifies that ""hasRelatedDocument"" is a property related to Class2 and ""relatesTo"" is a property related to Class1."
http://edas#AcceptRating,Source,Class,accept rating,"In the context of a conference, ""AcceptRating"" typically refers to the evaluation or score given to a submitted paper or presentation proposal by reviewers. This rating helps determine whether the submission should be accepted for inclusion in the conference program. The AcceptRating is usually based on criteria such as relevance, originality, quality of research, and clarity of presentation.","Sure, here are the triples verbalised into phrases:

1. ""AccpetIfRoomRating"" is disjoint with ""AcceptRating"".
2. ""RejectRating"" is disjoint with ""AcceptRating"".
3. ""WeekRejectRating"" is disjoint with ""AcceptRating"".
4. ""AcceptRating"" is a subclass of ""ReviewRating"".
5. ""AcceptRating"" is disjoint with ""AccpetIfRoomRating"", ""RejectRating"", and ""WeekRejectRating"".The subgraph describes a class named ""ReviewRating"" which is equivalent to another class represented by a blank node. This class is defined as a union of several conditions. The conditions are structured as follows:

1. The first condition in the union is ""AcceptRating"".
2. The rest of the conditions are:
   - ""AccpetIfRoomRating"" (note the typo, it should likely be ""AcceptIfRoomRating"").
   - ""RejectRating"".
   - ""WeekRejectRating"".

These conditions are linked in a sequence where each condition points to the next one, ending with ""nil"" to signify the end of the list."
http://edas#AcceptedPaper,Source,Class,accepted paper,"In the context of a conference, ""AcceptedPaper"" refers to a research paper or academic article that has been reviewed and approved by the conference's review committee for presentation at the event. This means that the paper has met the necessary standards of quality, relevance, and originality as determined by the reviewers, and the authors are invited to present their findings to the conference attendees.","Sure, here are the triples verbalised into phrases:

1. The property ""relatedToEvent"" has a domain of ""AcceptedPaper"".
2. The property ""relatedToPaper"" has a range of ""AcceptedPaper"".
3. The class ""ActivePaper"" is disjoint with the class ""AcceptedPaper"".
4. The class ""PendingPaper"" is disjoint with the class ""AcceptedPaper"".
5. The class ""PublishedPaper"" is disjoint with the class ""AcceptedPaper"".
6. The class ""RejectedPaper"" is disjoint with the class ""AcceptedPaper"".
7. The class ""WithdrawnPaper"" is disjoint with the class ""AcceptedPaper"".
8. The class ""AcceptedPaper"" is a subclass of the class ""Paper"".
9. The class ""AcceptedPaper"" is disjoint with the classes ""ActivePaper"", ""PendingPaper"", ""PublishedPaper"", ""RejectedPaper"", and ""WithdrawnPaper""."
http://edas#AccommodationPlace,Source,Class,accommodation place,"In the context of a conference, ""AccommodationPlace"" refers to the location or facility where attendees can stay during the event. This could include hotels, hostels, guesthouses, or any other type of lodging arranged or recommended by the conference organizers to accommodate participants.","The class ""AccommodationPlace"" is a subclass of the class ""Place""."
http://edas#AccpetIfRoomRating,Source,Class,accpet if room rating,"In the context of a conference, ""AcceptIfRoomRating"" likely refers to a criterion used for accepting or rejecting submissions (such as papers, presentations, or proposals) based on the availability of space or the rating of the room. This could mean that a submission will be accepted if there is enough room in the schedule or venue, or if the room assigned to the session meets certain standards or ratings. Essentially, it is a conditional acceptance based on logistical considerations related to room capacity or quality.","Sure, here are the triples verbalized into phrases:

1. ""AcceptRating"" is disjoint with ""AccpetIfRoomRating"".
2. ""RejectRating"" is disjoint with ""AccpetIfRoomRating"".
3. ""WeekRejectRating"" is disjoint with ""AccpetIfRoomRating"".
4. ""AccpetIfRoomRating"" is a subclass of ""ReviewRating"".
5. ""AccpetIfRoomRating"" is disjoint with ""AcceptRating"".
6. ""AccpetIfRoomRating"" is disjoint with ""RejectRating"".
7. ""AccpetIfRoomRating"" is disjoint with ""WeekRejectRating"".The subgraph describes a class named ""ReviewRating"" which is equivalent to another class represented by a blank node. This class is defined as a union of several conditions. The conditions are structured as follows:

1. The first condition in the union is ""AcceptRating"".
2. The second condition in the union is ""AccpetIfRoomRating"".
3. The third condition in the union is ""RejectRating"".
4. The fourth condition in the union is ""WeekRejectRating"".

These conditions are linked in a sequence where each condition points to the next one in the list, and the last condition points to ""nil"", indicating the end of the list."
http://edas#ActivePaper,Source,Class,active paper,"In the context of a conference, ""ActivePaper"" refers to a digital document format that allows for interactive and dynamic content. Unlike traditional static papers, ActivePapers can include executable code, interactive visualizations, and other multimedia elements that enhance the presentation and understanding of the research. This format enables authors to present their work in a more engaging and informative manner, allowing readers to interact with the data and models directly within the paper.","Sure, here are the triples verbalised into phrases:

1. ""RatedPapers"" is a subclass of ""ActivePaper"".
2. The property ""hasRating"" has a domain of ""ActivePaper"".
3. ""AcceptedPaper"" is disjoint with ""ActivePaper"".
4. ""PendingPaper"" is disjoint with ""ActivePaper"".
5. ""PublishedPaper"" is disjoint with ""ActivePaper"".
6. ""RejectedPaper"" is disjoint with ""ActivePaper"".
7. ""WithdrawnPaper"" is disjoint with ""ActivePaper"".
8. ""ActivePaper"" is a subclass of ""Paper"".
9. ""ActivePaper"" is disjoint with ""AcceptedPaper"", ""PendingPaper"", ""PublishedPaper"", ""RejectedPaper"", and ""WithdrawnPaper""."
http://edas#AntennasTopic,Source,Class,antennas topic,"In the context of a conference, ""AntennasTopic"" likely refers to a specific subject or session focused on antennas. This could include discussions, presentations, and research related to the design, development, and application of antennas in various fields such as telecommunications, broadcasting, and wireless communication systems. The topic might cover advancements in antenna technology, theoretical studies, practical implementations, and emerging trends in the industry.","Sure, here are the triples verbalized into phrases:

1. CADTopic is disjoint with AntennasTopic.
2. CommunicationTheoryTopic is disjoint with AntennasTopic.
3. CommunicationsTopic is disjoint with AntennasTopic.
4. ComputerArchitectureTopic is disjoint with AntennasTopic.
5. ComputerNetworksTopic is disjoint with AntennasTopic.
6. CryptographyTopic is disjoint with AntennasTopic.
7. MedicineTopic is disjoint with AntennasTopic.
8. MicroelectronicsTopic is disjoint with AntennasTopic.
9. MobileComputingTopic is disjoint with AntennasTopic.
10. MultimediaTopic is disjoint with AntennasTopic.
11. OperatingTopicsystems is disjoint with AntennasTopic.
12. ParallelAndDistributedComputingTopic is disjoint with AntennasTopic.
13. PerformanceTopic is disjoint with AntennasTopic.
14. PowerlineTransmissionTopic is disjoint with AntennasTopic.
15. RadioCommunicationsTopic is disjoint with AntennasTopic.
16. SatelliteAndSpaceCommunicationsTopic is disjoint with AntennasTopic.
17. SecurityTopic is disjoint with AntennasTopic.
18. SignalProcessingTopic is disjoint with AntennasTopic.
19. TestOnlyTopic is disjoint with AntennasTopic.
20. WirelessCommunicationsTopic is disjoint with AntennasTopic.
21. AntennasTopic is a subclass of Topic.
22. AntennasTopic is disjoint with CADTopic, CommunicationTheoryTopic, CommunicationsTopic, ComputerArchitectureTopic, ComputerNetworksTopic, CryptographyTopic, MedicineTopic, MicroelectronicsTopic, MobileComputingTopic, MultimediaTopic, OperatingTopicsystems, ParallelAndDistributedComputingTopic, PerformanceTopic, PowerlineTransmissionTopic, RadioCommunicationsTopic, SatelliteAndSpaceCommunicationsTopic, SecurityTopic, SignalProcessingTopic, TestOnlyTopic, and WirelessCommunicationsTopic."
http://edas#Attendee,Source,Class,attendee,"In the context of a conference, an ""attendee"" refers to a person who is present at the event, participating in its activities, sessions, or discussions. Attendees can include professionals, students, speakers, exhibitors, and other individuals who have registered or been invited to take part in the conference.","The class ""Attendee"" is a subclass of the class ""Person""."
http://edas#Author,Source,Class,author,"In the context of a conference, an ""author"" typically refers to an individual who has written a paper, article, or study that is being presented or discussed at the event. This person is responsible for the research and content of the work and is often the one who presents the findings to the conference attendees.","Sure, here are the triples verbalised into phrases:

1. A ""Presenter"" is a subclass of an ""Author"".
2. The property ""hasRelatedPaper"" has a domain of ""Author"".
3. The property ""isWrittenBy"" has a range of ""Author"".
4. A ""ConferenceChair"" is disjoint with an ""Author"".
5. A ""SessionChair"" is disjoint with an ""Author"".
6. A ""TPCMember"" is disjoint with an ""Author"".
7. An ""Author"" is disjoint with a ""ConferenceChair"", a ""SessionChair"", and a ""TPCMember"".The subgraph describes the concept of an ""Author"" as an equivalent class to a specific intersection of restrictions. Specifically, an ""Author"" is defined as a class that intersects with a restriction on the property ""hasRelatedDocument,"" where the related document must be of type ""Paper."" This intersection is further detailed by a sequence of elements, starting with a ""Person"" and ending with ""nil,"" indicating the end of the list."
