Entity1,Entity2
source:Document,target:Document
source:EducationalInstitution,target:Academic_Institution
source:Event,target:Event
source:Location,target:Location
source:Meeting,target:Conference
source:Organisation,target:Organisation
source:Person,target:Person
source:Presenter,target:Presenter
source:SocietalEvent,target:Social_Event
source:TopicalConcept,target:Research_Topic
source:University,target:University
source:Website,target:Web_Site
source:Writer,target:Paper_Author
source:event,target:hasEvent
source:isPartOf,target:partOf
source:location,target:locationOf
source:organisation,target:organises
source:part,target:hasPart
source:publisher,target:publisherOf
source:writer,target:authorOf
source:subjectTerm,target:topicCoveredBy
