entity,source_or_target,entity_type,syntactic_matching,lexical_matching,semantic_matching
http://cmt_cz#c-0075317-8076564,Source,Class,konference,"The term ""konference"" appears to be a variation or misspelling of ""conference."" In the context of a conference, it refers to a formal meeting or gathering where individuals come together to discuss specific topics, share information, and collaborate. Conferences can be academic, professional, or industry-specific, and they often include presentations, workshops, and networking opportunities.","Here are the verbalized phrases based on the provided triples:

1. ""Akceptovány příspěvky konference pro tisk"" se vztahuje k doméně ""konference"".
2. ""Brožury vytištěny kým"" se vztahuje k doméně ""konference"".
3. ""Datum konference"" se vztahuje k doméně ""konference"".
4. ""Dokončit přidělení příspěvků konference"" se vztahuje k rozsahu ""konference"".
5. ""Konference má recenzí na článek"" se vztahuje k doméně ""konference"".
6. ""Logo konference má URL"" se vztahuje k doméně ""konference"".
7. ""Má člena konference"" se vztahuje k doméně ""konference"".
8. ""Nástroj pro přídělení příspěvků spuštěn kým"" se vztahuje k doméně ""konference"".
9. ""Podrobnosti vloženy kým"" se vztahuje k doméně ""konference"".
10. ""Přidělení příspěvků dokončeno kým"" se vztahuje k doméně ""konference"".
11. ""Spustil přidělování článků konference"" se vztahuje k rozsahu ""konference"".
12. ""Tisk brožur konference"" se vztahuje k rozsahu ""konference"".
13. ""Umožnit virtuální schůzku konferenci"" se vztahuje k rozsahu ""konference"".
14. ""Virtuální schůzka konference umožněna kým"" se vztahuje k doméně ""konference"".
15. ""Vložit kritéria recenze"" se vztahuje k rozsahu ""konference"".
16. ""Vložit podrobnosti konference"" se vztahuje k rozsahu ""konference"".
17. ""Vyjadření zájmu spuštěno kým"" se vztahuje k doméně ""konference"".
18. ""Webová stránka konference má URL"" se vztahuje k doméně ""konference"".
19. ""Zadání kritérií recenzí kým"" se vztahuje k doméně ""konference"".
20. ""Zahájil vyjadřování zájmu recenzentů"" se vztahuje k rozsahu ""konference"".
21. ""Člen konference"" se vztahuje k rozsahu ""konference"".
22. ""Konference"" je v rozporu s ""dokumentem"", ""osobou"", ""preferencí"", ""programovým výborem"", ""rozhodnutím"" a ""vyjádřením zájmu"".The subgraph describes a set of restrictions and properties related to the concept of a ""conference"" (konference). 

1. **Type and Subclass Relationships**: The term ""konference"" is defined as a subclass of three restrictions. Each of these restrictions imposes certain conditions on the properties associated with a conference.

2. **Properties and Restrictions**:
   - The first restriction specifies that a conference must have a review associated with an article (konference má recenzí na článek).
   - The second restriction indicates that a conference must have a date (datum konference).
   - The third restriction requires that a conference must have a name (má jméno).

3. **Cardinality Constraints**: 
   - Each of these properties (review, date, and name) has a cardinality of 1, meaning that each conference must have exactly one of each of these properties.
   - The restriction on the date also specifies a minimum cardinality of 1, reinforcing that a conference must have a date.

4. **Union of Restrictions**: The restrictions are grouped into a union, indicating that any instance of a conference must satisfy all the defined restrictions.

5. **Domain Specification**: The property ""má jméno"" (has a name) is associated with the class that represents conferences, establishing that this property is relevant to the conference class.

In summary, the subgraph outlines the necessary properties and constraints for a conference, ensuring that each conference has exactly one review, one date, and one name, while also establishing the relationships between these properties and the conference class."
http://cmt_cz#c-0128535-7854643,Source,Class,autor kter nen recenzent,"In the context of a conference, ""autor který není recenzent"" translates to ""author who is not a reviewer."" This typically refers to a situation where an individual has submitted a paper or presentation for consideration but is not involved in the peer review process for other submissions. This distinction is important in academic conferences to ensure that the review process remains unbiased and that authors do not have a conflict of interest when evaluating the work of their peers.","The phrase can be verbalized as follows:

""The class of 'authors who are not reviewers' is a subclass of 'authors' and is disjoint with both 'reviewers' and 'members of the program committee'."""
http://cmt_cz#c-0452574-2080354,Source,Class,dokument,"In the context of a conference, ""dokument"" typically refers to a document or written material that is shared or presented during the event. This could include agendas, research papers, presentations, reports, or any other relevant materials that provide information or support discussions among participants.","1. The term ""konference"" is disjoint with the term ""dokument,"" meaning they cannot overlap in meaning or classification.

2. The phrase ""má konflikt zájmu s příspěvkem"" has a range that is defined as ""dokument,"" indicating that it pertains to or is applicable within the context of documents.

3. The term ""recenze"" is a subclass of ""dokument,"" meaning that every instance of ""recenze"" is also considered an instance of ""dokument.""

4. The term ""článek"" is a subclass of ""dokument,"" indicating that every instance of ""článek"" falls under the category of ""dokument.""

5. The term ""dokument"" is disjoint with the terms ""osoba,"" ""preference,"" ""programový výbor,"" ""rozhodnutí,"" and ""vyjádření zájmu,"" meaning that ""dokument"" cannot be classified as any of these other terms."
http://cmt_cz#c-0578733-1857190,Source,Class,osoba,"In the context of a conference, ""osoba"" is a term that means ""person"" in several Slavic languages, including Polish and Croatian. It may refer to an individual attending the conference, such as a speaker, participant, or organizer. Understanding this term can be important for networking and communication during the event.","Here are the verbalized phrases based on the provided triples:

1. The class ""dokument"" is disjoint with the class ""osoba.""
2. The class ""externí recenzent"" is a subclass of the class ""osoba.""
3. The class ""konference"" is disjoint with the class ""osoba.""
4. The property ""má email"" has the domain ""osoba.""
5. The property ""má konflikt zájmu s příspěvkem"" has the domain ""osoba.""
6. The class ""osoba s účastí na konferenci"" is a subclass of the class ""osoba.""
7. The class ""předseda"" is a subclass of the class ""osoba.""
8. The class ""uživatel"" is a subclass of the class ""osoba.""
9. The class ""člen programového výboru"" is a subclass of the class ""osoba.""
10. The class ""osoba"" is disjoint with the classes ""preference,"" ""programový výbor,"" ""rozhodnutí,"" and ""vyjádření zájmu.""The subgraph describes a structure related to a conference and its participants. It indicates that there is a class, identified by a unique identifier, which is associated with a specific name. The class is defined as having a first element, which is the term ""konference,"" and a rest element that is linked to another identifier representing a person. The rest element of the first identifier is connected to this second identifier, which has ""nil"" as its rest, indicating the end of a list. Overall, the structure suggests that the conference is associated with a person, and it is part of a broader classification system."
http://cmt_cz#c-0754816-7898339,Source,Class,preference,"In the context of a conference, ""preference"" refers to the choices or priorities that attendees, speakers, or organizers may have regarding various aspects of the event. This could include preferences for specific topics of discussion, types of sessions (such as workshops or panels), preferred speakers, networking opportunities, or even logistical details like venue layout and catering options. Understanding these preferences can help in tailoring the conference experience to better meet the needs and interests of participants, ultimately enhancing engagement and satisfaction.","1. The class ""dokument"" is disjoint with the class ""preference.""
2. The class ""konference"" is disjoint with the class ""preference.""
3. The class ""osoba"" is disjoint with the class ""preference.""
4. The class ""preference"" is disjoint with the classes ""programový výbor,"" ""rozhodnutí,"" and ""vyjádření zájmu."""
http://cmt_cz#c-0978466-4762816,Source,Class,p edm tn oblast,"In the context of a conference, ""předmětná oblast"" translates to ""subject area"" or ""topic area."" It refers to the specific field or domain of discussion that the conference is focused on, encompassing the themes, issues, or topics that will be addressed during the event.","The phrase can be verbalized as: ""The subject matter pertains to the thematic area."""
http://cmt_cz#c-1109430-9892691,Source,Class,p edseda,"In the context of a conference, ""předseda"" is a Czech term that translates to ""chairman"" or ""chairperson"" in English. It refers to the individual who presides over the conference, leading discussions, managing the agenda, and ensuring that the proceedings run smoothly. The předseda plays a crucial role in facilitating communication among participants and guiding the overall direction of the conference.","The phrase can be verbalized as: ""The class 'předseda' is a subclass of the class 'osoba'.""The subgraph describes a classification structure related to various roles within a conference or committee setting. 

1. The term ""předseda"" (which translates to ""chairperson"" in English) is defined as an equivalent class to a specific unnamed class represented by the identifier ""_:N1837efcce51f478a82a50a130e81ff04"". This class is categorized as a ""Class"".

2. There is a union of classes represented by the identifier ""_:N0af32eea6df04eb5a6d7fb3e444f6a99"", which itself is also classified as a ""Class"". This union includes several roles:
   - The first role in this union is ""předseda"" (chairperson).
   - The second role is ""spolupředseda"" (co-chair), which is the first element of another union represented by ""_:Nf3e3ebc3673a48a79854a7a340bdb795"".
   - The third role is ""autor"" (author), which is the first element of yet another union represented by ""_:N932943016e4b4927baadb29e7578168d"".

3. The union represented by ""_:N932943016e4b4927baadb29e7578168d"" also includes ""recenzent"" (reviewer) as its first element.

4. Additionally, there is a role identified as ""předseda programového výboru"" (chairperson of the program committee), which is the first element of the union represented by ""_:Na186e61da3a745179836d8f5af95aa14"".

5. The subgraph also indicates that the term ""označil konflikt zájmu"" (marked conflict of interest) is associated with the domain of the class represented by ""_:N0af32eea6df04eb5a6d7fb3e444f6a99"".

In summary, this subgraph outlines a hierarchy of roles within a committee or conference, detailing the relationships and classifications of various positions such as chairperson, co-chair, author, reviewer, and program committee chairperson, while also noting the relevance of conflict of interest in this context."
http://cmt_cz#c-1435667-7309116,Source,Class,dn l nek,"In the context of a conference, ""řádný článek"" translates to ""regular article"" in English. It typically refers to a formal written piece that is presented or published as part of the conference proceedings. This could include research findings, theoretical discussions, or reviews that contribute to the academic discourse within the conference's theme. Regular articles are usually peer-reviewed and are expected to meet specific standards of quality and relevance to the conference audience.","The phrase can be verbalized as: ""The class 'řádný článek' is a subclass of the class 'článek'."""
http://cmt_cz#c-1710596-1174205,Source,Class,vyj d en z jmu,"""Vyjádření zájmu"" translates to ""expression of interest"" in English. In the context of a conference, it typically refers to a formal indication from individuals or organizations that they are interested in participating, attending, or contributing to the event. This could involve submitting proposals for presentations, workshops, or other forms of engagement related to the conference's themes or topics.","Here are the verbalized phrases based on the provided triples:

1. ""Dokument"" is disjoint with ""vyjádření zájmu.""
2. ""Konference"" is disjoint with ""vyjádření zájmu.""
3. The range of ""má vyjádření zájmu"" is ""vyjádření zájmu.""
4. ""Osoba"" is disjoint with ""vyjádření zájmu.""
5. ""Preference"" is disjoint with ""vyjádření zájmu.""
6. The range of ""upravit vyjádření zájmu"" is ""vyjádření zájmu.""
7. ""Vyjádření zájmu upraveno"" has a domain of ""vyjádření zájmu.""
8. ""Vyjádření zájmu"" is disjoint with both ""programový výbor"" and ""rozhodnutí."""
http://cmt_cz#c-2063214-6676250,Source,Class,spolup edseda,"In the context of a conference, ""spolupředseda"" is a Czech term that translates to ""co-chair"" in English. It refers to an individual who shares the leadership responsibilities of the conference with another chairperson. The co-chair typically assists in organizing the event, facilitating discussions, and ensuring that the conference runs smoothly alongside the main chair.","The term ""spolupředseda"" is a subclass of ""osoba s účastí na konferenci"" and is disjoint with ""předseda konference.""The subgraph describes a classification structure related to the roles within a conference or committee. It identifies ""předseda"" (which translates to ""chairperson"" in English) as an equivalent class to a certain unnamed entity. This entity is defined as a union of several roles.

Within this union, the first role is ""spolupředseda"" (meaning ""co-chair""), and it has a rest of roles that includes ""předseda programového výboru"" (which translates to ""chairperson of the program committee""). Additionally, there is another role identified as ""předseda konference"" (meaning ""conference chair""), which is also part of this classification.

The structure indicates that the union of these roles is classified under a broader category, and it concludes with a nil value, suggesting that there are no further roles beyond those listed. Overall, the subgraph outlines the hierarchical relationships and classifications of various leadership roles within a conference setting."
