Entity1,Entity2
source:urethralis,target:Urethralis
source:eyelid tarsus,target:Tarsal_Plate
source:femoral artery,target:Femoral_Artery
source:dorsal foot interosseus muscle,target:Dorsal_Foot_Interosseous_Muscle
source:transverse colon,target:Transverse_Colon
source:cochlear duct,target:Cochlear_Duct
source:spleen central arteriole,target:Splenic_Arteriole
source:rib 12,target:Rib_12
source:arm,target:Arm
source:exocrine pancreas,target:Exocrine_Pancreas
source:hippocampus CA2,target:CA2_Field_of_the_Cornu_Ammonis
source:arachnoid mater,target:Arachnoid_Membrane
source:testis,target:Testis
source:sclera,target:Sclera
source:lower eyelid,target:Lower_Eyelid
source:tibial artery,target:Tibial_Artery
source:cerebral aqueduct,target:Aqueduct_of_Sylvius
source:malleus,target:Malleus
source:meninges,target:Meninges
source:levator ani,target:Levator_Ani
source:phalanx,target:Phalanx
source:leg skin,target:Leg_Skin
source:small intestine,target:Small_Intestine
source:foot bone,target:Foot_Bone
source:geniohyoid,target:Geniohyoid
source:semispinalis cervicis,target:Semispinalis_Cervicis
source:nasal bone,target:Nasal_Bone
source:cystic duct,target:Cystic_Duct
source:right pulmonary vein,target:Right_Pulmonary_Vein
source:lacrimal gland,target:Lacrimal_Gland
source:liver,target:Liver
source:limb skin,target:Skin_of_the_Extremity
source:medial rectus extraocular muscle,target:Medial_Rectus_Muscle
source:alveolar artery,target:Alveolar_Artery
source:subiculum,target:Subiculum
source:retina inner plexiform layer,target:Inner_Plexiform_Layer
source:head,target:Head
source:left main bronchus,target:Left_Main_Bronchus
source:heart right atrium,target:Right_Atrium
source:orbit,target:Orbit
source:tibial nerve,target:Tibial_Nerve
source:artery smooth muscle,target:Artery_Smooth_Muscle_Tissue
source:ligament,target:Ligament
source:female reproductive system,target:Female_Reproductive_System
source:exocrine gland,target:Exocrine_Gland
source:fourth ventricle choroid plexus epithelium,target:Choroid_Plexus_Epithelium_of_the_Fourth_Ventricle
source:intervertebral disc,target:Intervertebral_Disc
source:stomach serosa,target:Gastric_Serosal_Surface
source:eyelash,target:Eyelash
source:heart atrium,target:Cardiac_Atrium
source:sternoclavicular joint,target:Sternoclavicular_Joint
source:right lung,target:Right_Lung
source:lacrimal artery,target:Lacrimal_Artery
source:palatine bone,target:Palatine_Bone
source:quadratus lumborum,target:Quadratus_Lumborum
source:female urethra,target:Female_Urethra
source:superior mesenteric vein,target:Superior_Mesenteric_Vein
source:filiform papilla,target:Filiform_Papilla
source:thyroid artery,target:Thyroid_Artery
source:talus,target:Astragalus
source:peroneus longus,target:Peroneus_Longus
source:right adrenal gland,target:Right_Adrenal_Gland
source:inferior epigastric artery,target:Inferior_Epigastric_Artery
source:interlobular artery,target:Interlobular_Artery
source:posterior limiting lamina,target:Descemet_s_Membrane
source:serum,target:Serum
source:vaginal hymen,target:Hymen
source:ileocolic vein,target:Ileocolic_Vein
source:common hepatic duct,target:Common_Hepatic_Duct
source:patella,target:Patella
source:coat hair bulb,target:Hair_Bulb
source:kidney collecting duct,target:Collecting_Tube
source:cuboid,target:Cuboid_Bone
source:masseteric vein,target:Masseteric_Vein
source:small intestine lamina propria,target:Small_Intestinal_Lamina_Propria
source:mammary gland milk,target:Breast_Milk
source:vein,target:Vein
source:feces,target:Feces
source:intestine secretion,target:Intestinal_Secretion
source:endocrine pancreas,target:Endocrine_Pancreas
source:bronchus epithelium,target:Bronchial_Epithelium
source:latissimus dorsi,target:Musculus_Latissimus_Dorsi
source:abducens VI nerve,target:Abducens_Nerve
source:tensor tympani,target:Tensor_Tympani
source:occipital bone,target:Occipital_Bone
source:thyroid gland follicle,target:Thyroid_Gland_Follicle
source:mental artery,target:Mental_Artery
source:extensor digitorum lateralis,target:Extensor_Digitorum_Lateralis
source:ear skin,target:Ear_Skin
source:macula of utricle,target:Macula_of_Utricle
source:flexor digitorum longus,target:Flexor_Digitorum_Longus
source:foot phalanx,target:Phalanx_of_the_Foot
source:psoas major,target:Psoas_Major
source:spinal nerve plexus,target:Spinal_Nerve_Plexus
source:bile duct,target:Bile_Duct
source:membranous urethra,target:Membranous_Urethra
source:liver perisinusoidal space,target:Perisinusoidal_Space
source:aorta,target:Aorta
source:artery,target:Artery
source:lymphatic vessel smooth muscle,target:Lymphatic_Vessel_Smooth_Muscle_Tissue
source:retina outer nuclear layer,target:Outer_Nuclear_Layer_of_Retina
source:anterior jugular vein,target:Anterior_Jugular_Vein
source:occipital artery,target:Occipital_Artery
source:pterygoid lateralis,target:External_Pterygoid_Muscle
source:ascending aorta,target:Ascending_Aorta
source:sacral vertebra 2,target:S2_Vertebra
source:anus,target:Anus
source:colon,target:Colon
source:arcuate nucleus,target:Arcuate_Nucleus
source:internal capsule,target:Internal_Capsule
source:putamen,target:Putamen
source:rib shaft,target:Rib_Shaft
source:portal vein,target:Portal_Vein
source:biceps femoris,target:Biceps_Femoris
source:cranium,target:Skull
source:parafascicular nucleus,target:Parafascicular_Nucleus_of_the_Thalamus
source:longissimus thoracis,target:Longissimus_Thoracis
source:cervical artery,target:Cervical_Artery
source:medial vestibular nucleus,target:Medial_Vestibular_Nucleus
source:penis,target:Penis
source:sublingual gland,target:Sublingual_Salivary_Gland
source:left lung bronchiole,target:Left_Lung_Bronchiole
source:spleen periarteriolar lymphatic sheath,target:Periarteriolar_Lymphoid_Sheath
source:seminiferous tubule,target:Seminiferous_Tubule
source:macula,target:Macula
source:tonsil capsule,target:Tonsillar_Capsule
source:vagina,target:Vagina
source:cerebral grey matter,target:Cerebral_Gray_Matter
source:bone,target:Bone
source:longus colli,target:Longus_Colli
source:ovarian artery,target:Ovarian_Artery
source:alveolar sac,target:Alveolar_Sac
source:external acoustic meatus,target:External_Acoustic_Meatus
source:lateral ventricle choroid plexus epithelium,target:Choroid_Plexus_Epithelium_of_the_Lateral_Ventricle
source:hamate,target:Hamate_Bone
source:heart right ventricle,target:Right_Ventricle
source:aorta smooth muscle,target:Aorta_Smooth_Muscle_Tissue
source:lienal artery,target:Splenic_Artery
source:internal iliac vein,target:Internal_Iliac_Vein
source:vastus lateralis,target:Vastus_Lateralis
source:lacrimal apparatus,target:Lacrimal_Apparatus
source:right kidney,target:Right_Kidney
source:nephron,target:Nephron
source:heart valve,target:Cardiac_Valve
source:spleen white pulp,target:Splenic_White_Pulp
source:renal pyramid,target:Renal_Pyramid
source:tectorial membrane,target:Tectorial_Membrane
source:dorsal metacarpal artery,target:Dorsal_Metacarpal_Artery
source:brain nucleus,target:Brain_Nucleus
source:labium,target:Labium
source:external naris,target:Nostril
source:hand digit 5 phalanx,target:Hand_Digit_5_Phalanx
source:hyoid bone,target:Hyoid_Bone
source:lumbosacral plexus,target:Lumbosacral_Plexus
source:rectus femoris,target:Rectus_Femoris
source:larynx connective tissue,target:Laryngeal_Connective_Tissue
source:lung surfactant,target:Lung_Surfactant
source:palatoglossus,target:Palatoglossus_Muscle
source:talus,target:Talus
source:anterior auricular vein,target:Anterior_Auricular_Vein
source:choroid plexus epithelium,target:Choroid_Plexus_Epithelium
source:eyelid skin,target:Eyelid_Skin
source:external ear cartilage,target:External_Ear_Cartilage
source:auricular artery,target:Auricular_Artery
source:lumbar vertebra 4,target:L4_Vertebra
source:rib tubercle,target:Rib_Tubercle
source:eye anterior chamber,target:Anterior_Chamber_of_the_Eye
source:pectoralis minor,target:Pectoralis_Minor
source:axial skeleton,target:Axial_Skeleton
source:olfactory bulb,target:Olfactory_Bulb
source:submandibular duct,target:Submandibular_Duct
source:omotransverse,target:Omotransverse
source:urine,target:Urine
source:pancreatico-duodenal vein,target:Pancreatico-Duodenal_Vein
source:kidney medulla,target:Renal_Medulla
