Entity1,Entity2
source:spinal cord grey matter,target:Gray_Matter_of_the_Spinal_Cord
source:head/neck,target:Head_and_Neck
source:tail,target:Tail_of_the_Spermatozoon
source:endocrine system,target:Endocrine_System_Part
source:integumental system,target:Integumentary_System
source:sensory organ,target:Organ_of_the_Special_Sense
source:skeletal system,target:Skeletal_System_Part
source:lower back,target:Lumbar_Region
source:arm,target:Upper_Extremity
source:lower arm,target:Forearm
source:elbow,target:Elbow_Joint
source:wrist,target:Wrist_Joint
source:carpus,target:Carpus_Bone
source:hand digit,target:Finger
source:ankle,target:Ankle_Joint
source:hip,target:Hip_Joint
source:knee,target:Knee_Joint
source:tarsus,target:Tarsus_Bone
source:lower leg,target:Lower_Extremity
source:peritoneal cavity,target:Abdominal_Cavity
source:brown fat,target:Brown_Adipose_Tissue
source:white fat,target:White_Adipose_Tissue
source:arterial blood vessel,target:Blood_Vessel
source:vena cava,target:Inferior_Vena_Cava
source:venous plexus,target:Hemorrhoidal_Plexus
source:heart atrium,target:Cardiac_Atrium
source:heart left atrium,target:Left_Atrium
source:heart right atrium,target:Right_Atrium
source:heart endocardium,target:Endocardium
source:heart myocardium,target:Heart_Part
source:atrial septum,target:Interatrial_Septum
source:ventricular septum,target:Interventricular_Septum
source:heart valve,target:Cardiac_Valve
source:heart ventricle,target:Cardiac_Ventricle
source:heart left ventricle,target:Left_Ventricle
source:heart right ventricle,target:Right_Ventricle
source:synovium,target:Synovial_Membrane
source:adrenal gland cortex,target:Adrenal_Cortex
source:adrenal gland medulla,target:Adrenal_Medulla
source:pancreas body,target:Body_of_the_Pancreas
source:pancreas head,target:Head_of_the_Pancreas
source:pancreas tail,target:Tail_of_the_Pancreas
source:thymus,target:Thymus_Gland
source:mammary gland,target:Mammary_Gland_Tissue
source:skin apocrine gland,target:Apocrine_Sweat_Gland
source:skin sebaceous gland,target:Sebaceous_Gland
source:sweat gland,target:Eccrine_Sweat_Gland
source:hair shaft,target:Shaft_of_the_Hair
source:central nervous system,target:Central_Nervous_System_Part
source:forebrain,target:Fore-Brain
source:pituitary gland,target:Anterior_Lobe_of_the_Pituitary_Gland
source:third ventricle,target:Third_Ventricle_of_Brain
source:cerebral cortex,target:Cortex
source:neocortex layer,target:Cortical_Cell_Layer_of_the_Cerebral_Cortex
source:corpus callosum,target:Body_of_the_Corpus_Callosum
source:fourth ventricle,target:Fourth_Ventricle_of_the_Brain
source:cerebellar hemisphere,target:Hemisphere_of_the_Cerebellum
source:cerebellar vermis,target:Vermis
source:pons,target:Pons_Varolii
source:medulla oblongata,target:Brain_Stem
source:midbrain,target:Mesencephalon
source:cerebral aqueduct,target:Aqueduct_of_Sylvius
source:tectum,target:Tectum_Mesencephali
source:spinal cord,target:Spinal_Cord_Part
source:peripheral nervous system,target:Peripheral_Nervous_System_Part
source:autonomic nervous system,target:Autonomic_Nervous_System_Part
source:segmental spinal nerve,target:Spinal_Nerve
source:spinal nerve plexus,target:Nerve_Plexus
source:inner ear,target:Internal_Ear
source:bony labyrinth,target:Osseous_Labyrinth
source:auditory bone,target:Auditory_Ossicle
source:auditory tube,target:Eustachian_Tube
source:outer ear,target:External_Ear
source:external acoustic meatus,target:External_Canal
source:eye anterior chamber,target:Anterior_Chamber_of_the_Eye
source:eyelid tarsus,target:Tarsal_Plate
source:lens,target:Crystalline_Lens
source:pigmented retinal epithelium,target:Retinal_Pigment_Epithelium
source:limb long bone,target:Long_Bone
source:metacarpal/metatarsal bone,target:Metacarpal_Bone
source:foot phalanx,target:Phalanx_of_the_Foot
source:hand phalanx,target:Phalanx_of_the_Hand
source:sacral vertebra,target:Sacral_Bone
source:cranium,target:Skull
source:cartilaginous joint,target:Amphiarthrosis
