Entity2,Entity1
target:Hotel,source:AccommodationPlace
target:Place,source:Place
target:Document,source:Document
target:Author,source:Author
target:Conference,source:Conference
target:Person,source:Person
target:Conference_hall,source:ConferenceVenuePlace
target:Program_Chair,source:ConferenceChair
target:Review,source:Review
target:Sponzor_fee,source:Sponsorship
target:Program_Committee,source:TPCMember
target:General_Chair,source:ConferenceChair
target:Speaker,source:Presenter
target:Program_Committee_member,source:TPCMember
target:Paper,source:Paper
target:Silver_Supporter,source:Sponsorship
target:Author_of_paper,source:Author
target:submit_until,source:hasSubmissionDeadline
target:hold,source:hasLocation
target:presentationed_by,source:providedBy
target:Price,source:hasCostAmount
target:Name_of_conference,source:hasName
target:Name,source:hasName
target:Name_of_sponsor,source:providedBy
target:Start_of_conference,source:startDate
target:E-mail,source:hasEmail
target:City_of_conference,source:hasCity
target:End_of_conference,source:endDate
