Entity1,Entity2
source:Acceleration,target:Acceleration
source:AmountOfSubstance,target:AmountOfSubstance
source:Area,target:Area
source:CGS_units,target:CGSUnit
source:CurrentDensity,target:CurrentDensity
source:Density,target:Density
source:ElectricCapacitance,target:Capacitance
source:ElectricCharge,target:ElectricCharge
source:ElectricConductance,target:ElectricConductance
source:ElectricCurrent,target:ElectricCurrent
source:ElectricInductance,target:ElectricInductance
source:ElectricPotential,target:ElectricPotential
source:ElectricResistance,target:ElectricResistance
source:ElectricalConductivity,target:ElectricConductivity
source:ElectricalResistivity,target:ElectricResistivity
source:Energy,target:Energy
source:Entropy,target:Entropy
source:Foams,target:Foam
source:Force,target:Force
source:Frequency,target:Frequency
source:GrayCastIron,target:Gray
source:K,target:Kilo
source:Length,target:Length
source:Liquid,target:Liquid
source:Luminance,target:Luminance
source:LuminousFlux,target:LuminousFlux
source:LuminousIntensity,target:LuminousIntensity
source:MagneticFieldStrength,target:MagneticFieldStrength
source:MagneticFluxDensity,target:MagneticFluxDensity
source:Mass,target:Mass
source:MomentOfForce,target:Torque
source:Momentum,target:Momentum
source:NewtonianConstantOfGravitation,target:NewtonianConstantOfGravity
source:Permeability,target:Permeability
source:Permittivity,target:Permittivity
source:Physical,target:Physical
source:PhysicalConstant,target:PhysicalConstant
source:PhysicalQuantity,target:PhysicalQuantity
source:PlanckConstant,target:PlanckConstant
source:Power,target:Power
source:Pressure,target:Pressure
source:Pressure,target:Pressure
source:Property,target:Property
source:Property,target:Property
source:RefractiveIndex,target:RefractiveIndex
source:SolidAngle,target:SolidAngle
source:SolidSolution,target:SolidSolution
source:Speed,target:Speed
source:Sphere,target:Sphere
source:ThermodynamicTemperature,target:ThermodynamicTemperature
source:Torus,target:Torus
source:Vacuum,target:Vacuum
source:Volume,target:Volume
source:WaveNumber,target:Wavenumber
