Entity2,Entity1
target:Hotel,source:Conference_hotel
target:Place,source:Place
target:Document,source:Document
target:Deadline_Abstract_Submission,source:Submissions_deadline
target:Deadline_Paper_Submission,source:Submissions_deadline
target:Deadline,source:Deadline
target:Deadline_Author_notification,source:Deadline_for_notification_of_acceptance
target:Author,source:Author
target:Conference,source:Conference_activity
target:Sponzor,source:Sponsor
target:Registration_SIGMOD_Member,source:Memeber_registration_fee
target:Registration_fee,source:Registration_fee
target:Person,source:Person
target:Bronze_Supporter,source:Sponzorship
target:Platinum_Supporter,source:Sponsor
target:Conference_hall,source:Conference_hall
target:Main_office,source:Main_office
target:Registration_Non-Member,source:Nonmember_registration_fee
target:Fee,source:Fee
target:Review,source:Review
target:Sponzor_fee,source:Sponzorship
target:Registration_SIGKDD_Member,source:Memeber_registration_fee
target:Speaker,source:Speaker
target:Gold_Supporter,source:Sponsor
target:Registration_Student,source:Student_registration_fee
target:Listener,source:Listener
target:Invited_Speaker,source:Plenary_lecture_speaker
target:Best_Student_Paper_Supporter,source:Sponsor
target:Paper,source:Document
target:Silver_Supporter,source:Sponsor
target:hold,source:is_held_in
target:pay,source:pay
target:awarded_by,source:is_given_by
target:presentation,source:give
target:submit,source:send
target:payed_by,source:is_paid_by
target:obtain,source:obtain
target:presentationed_by,source:is_given_by
target:Price,source:pay
target:Name_of_conference,source:is_held_in
target:Name_of_sponsor,source:is_paid_by
target:Date,source:is_dated_on
target:City_of_conference,source:is_held_in
