entity,source_or_target,entity_type,syntactic_matching,lexical_matching,semantic_matching
http://cmt_de#c-0277212-8406046,Source,Class,konferenzbeitrag,"In the context of a conference, ""Konferenzbeitrag"" is a German term that translates to ""conference contribution"" in English. It typically refers to a presentation, paper, or any other form of contribution made by a participant at a conference. This can include research findings, discussions, workshops, or any other content that is shared with attendees to foster knowledge exchange and collaboration within a specific field or topic.","Here are the verbalized phrases based on the provided RDF triples:

1. ""Zusammenfassung eines Konferenzbeitrags ist eine Unterklasse von Konferenzbeitrag.""
2. ""Ein Konferenzbeitrag wird abgewiesen von.""
3. ""Ein Konferenzbeitrag wird akzeptiert von.""
4. ""Ein Konferenzbeitrag wird gelesen von einem Gutachter.""
5. ""Ein Konferenzbeitrag wird gelesen von einem Meta-Gutachter.""
6. ""Ein Konferenzbeitrag wird geschrieben von.""
7. ""Ein Konferenzbeitrag hat einen Beitrag eingesendet.""
8. ""Ein Konferenzbeitrag hat einen Beitrag geschrieben.""
9. ""Ein Konferenzbeitrag hat einen Beitrag mitverfasst.""
10. ""Ein Konferenzbeitrag hat ein Gebot erhalten.""
11. ""Ein Konferenzbeitrag hat einen Gegenstandsbereich.""
12. ""Ein Konferenzbeitrag hat eine ID.""
13. ""Ein Konferenzbeitrag hat ein Papier abgelehnt.""
14. ""Ein Konferenzbeitrag hat ein Papier gelesen.""
15. ""Ein Konferenzbeitrag hat einen Titel.""
16. ""Ein Konferenzbeitrag hat akzeptiert.""
17. ""Ein Konferenzbeitrag ist entschieden worden als.""
18. ""Ein Konferenzbeitrag ist zugeordnet worden.""
19. ""Ein Konferenzbeitrag ist mitverfasst von.""
20. ""Ein Konferenzbeitrag steht in Interessen-Konflikt mit einem Beitrag.""
21. ""Ein vollständiger Konferenzbeitrag ist eine Unterklasse von Konferenzbeitrag.""
22. ""Ein Konferenzbeitrag ist zugewiesen zu.""
23. ""Ein Konferenzbeitrag ist eine Unterklasse von Dokument und ist disjunkt mit Gutachten."" 

These phrases summarize the relationships and classifications defined in the RDF triples.The subgraph describes a set of relationships and restrictions related to the class ""Konferenzbeitrag"" (conference contribution). 

1. **Class Definition**: ""Konferenzbeitrag"" is defined as a subclass of several restrictions. 

2. **Restrictions**:
   - There is a restriction that specifies that a ""Konferenzbeitrag"" must be associated with the property ""ist entschieden worden als"" (has been decided as) and can have a maximum cardinality of 1, meaning it can only be linked to one instance of this property.
   - Another restriction indicates that a ""Konferenzbeitrag"" must be ""gelesen von Meta-Gutachter"" (read by a meta-reviewer) with a maximum cardinality of 1.
   - Additionally, it must also be ""gelesen von Gutachter"" (read by a reviewer) with a minimum cardinality of 1, meaning it must be linked to at least one instance of this property.
   - There is a further restriction that allows for the property ""ist entschieden worden als"" to have a minimum cardinality of 0, indicating that it is optional.

In summary, a ""Konferenzbeitrag"" must be read by at least one reviewer, can be read by a meta-reviewer, and is associated with a decision status, which is limited to one instance."
http://cmt_de#c-1092336-2330592,Source,Class,entscheidung,"In the context of a conference, ""Entscheidung"" is a German word that translates to ""decision"" in English. It refers to the process of making a choice or reaching a conclusion, often after considering various options or factors. During a conference, discussions may lead to important ""Entscheidungen"" regarding strategies, policies, or actions to be taken by the participants or organizations involved.","Here are the verbalized phrases based on the provided triples:

1. ""Akzeptanz"" is a subclass of ""Entscheidung.""
2. ""Zurückweisung"" is a subclass of ""Entscheidung.""
3. ""ist entschieden worden als"" has a range of ""Entscheidung.""
4. ""Entscheidung"" is disjoint with ""Dokument,"" ""Gebot,"" ""Konferenz,"" ""Person,"" ""Programm-Komitee,"" and ""Präferenz."""
http://cmt_de#c-1105419-5848060,Source,Class,zur ckweisung,"In the context of a conference, ""Zurückweisung"" is a German term that translates to ""rejection"" in English. It typically refers to the dismissal or refusal of a paper, proposal, or submission that has been presented for consideration. This could occur during the review process where submissions are evaluated for their relevance, quality, and contribution to the conference theme. A ""Zurückweisung"" indicates that the submission did not meet the necessary criteria for acceptance.","The term ""Zurückweisung"" is a subclass of ""Entscheidung"" and is disjoint with ""Akzeptanz."""
http://cmt_de#c-1253837-4887221,Source,Class,vollst ndiger konferenzbeitrag,"The term ""vollständiger Konferenzbeitrag"" translates to ""full conference paper"" in English. In the context of a conference, it refers to a comprehensive research paper that is submitted for presentation at the event. This type of contribution typically includes detailed findings, methodologies, and discussions relevant to the conference theme, and it is often subject to a peer-review process before acceptance. A vollständiger Konferenzbeitrag is usually longer and more in-depth than an abstract or a short paper, providing a complete overview of the research conducted.","The phrase can be verbalized as: ""A 'vollständiger Konferenzbeitrag' is a subclass of 'Konferenzbeitrag'."""
http://cmt_de#c-2036030-6478102,Source,Class,gutachten,"In the context of a conference, ""Gutachten"" is a German term that translates to ""expert opinion"" or ""report."" It typically refers to a formal assessment or evaluation provided by an expert in a specific field. During a conference, a Gutachten might be presented to offer insights, recommendations, or analyses related to the topics being discussed, helping to inform participants and guide decision-making.","Here are the verbalized phrases based on the provided triples:

1. ""Konferenzbeitrag"" is disjoint with ""Gutachten.""
2. ""Meta-Gutachten (Gutachten über ein Gutachten)"" is a subclass of ""Gutachten.""
3. The property ""geschrieben von"" has a domain of ""Gutachten.""
4. The property ""hat Gutachten geschrieben"" has a range of ""Gutachten.""
5. The property ""hat die Zeit des Begutachtens beendet"" has a range of ""Gutachten.""
6. ""Gutachten"" is a subclass of ""Dokument."""
http://cmt_de#c-2276280-7516043,Source,Class,vorsitzender,"In the context of a conference, ""Vorsitzender"" is a German term that translates to ""chairperson"" or ""chair"" in English. It refers to the individual who presides over the conference, leading discussions, managing the agenda, and ensuring that the proceedings run smoothly. The Vorsitzender is responsible for facilitating communication among participants and may also represent the conference in official capacities.","The term ""Vorsitzender"" is a subclass of ""Person.""The subgraph describes a structured relationship among various entities related to a conference and its organizational roles. Here’s a natural language description of the subgraph:

1. The entity labeled ""Vorsitzender des Programm-Komitees"" is identified as the first member of a collection that is defined by the class ""Vorsitzender"" (Chairperson).
2. This ""Vorsitzender"" is equivalent to another class represented by an internal identifier, which is part of a union of classes that includes ""Vorsitzender der Konferenz"" (Chairperson of the Conference) and ""stellvertretender Vorsitz"" (Deputy Chair).
3. The ""Vorsitzender der Konferenz"" is also the first member of its own collection, which is linked back to the ""Vorsitzender des Programm-Komitees.""
4. Additionally, there is a role identified as ""Gutachter"" (Reviewer), which is the first member of another collection that includes ""Verfasser"" (Author) as its first member.
5. The ""Gutachter"" is part of a union of classes that includes the previously mentioned ""Verfasser.""
6. The term ""steht in Interessen-Konflikt mit Beitrag"" (is in a conflict of interest with contribution) is associated with a domain that is defined by a class, which is part of the union of roles mentioned earlier.

Overall, the subgraph outlines the hierarchical and relational structure of various roles within a conference setting, highlighting the relationships and classifications of different positions such as chairpersons, authors, and reviewers, as well as the potential conflicts of interest associated with contributions."
http://cmt_de#c-2310106-7377133,Source,Class,akzeptanz,"In the context of a conference, ""Akzeptanz"" refers to the acceptance or approval of ideas, concepts, or practices presented during the event. It can pertain to how well participants embrace new information, methodologies, or changes discussed in the conference sessions. Achieving ""Akzeptanz"" is often crucial for the successful implementation of strategies or innovations that are being proposed, as it indicates a willingness among attendees to adopt and support these initiatives.","1. ""Zurückweisung"" is disjoint with ""Akzeptanz.""
2. ""Akzeptanz"" is a subclass of ""Entscheidung."""
http://cmt_de#c-2600954-3812137,Source,Class,administrator,"In the context of a conference, an ""Administrator"" typically refers to an individual responsible for managing and organizing the event. This role may involve coordinating logistics, overseeing registration, handling communications, and ensuring that all aspects of the conference run smoothly. The administrator may also be involved in budgeting, scheduling sessions, and liaising with speakers and attendees to facilitate a successful conference experience.","Here are the verbalized phrases based on the provided RDF triples:

1. Die Beitragszuordnung wurde abgeschlossen von einem Administrator.
2. Die Beitragszuordnungs-Software wurde ausgeführt von einem Administrator.
3. Details wurden eingefügt von einem Administrator.
4. Die Gebotsphase wurde gestartet von einem Administrator.
5. Kriterien zu Gutachten wurden eingefügt von einem Administrator.
6. Der Papierausdruck des Mailing-Manifests wurde gedruckt von einem Administrator.
7. Der Beitrag wurde abgewiesen von einem Administrator.
8. Der Beitrag wurde akzeptiert von einem Administrator.
9. Der Administrator bestimmt die maximale Anzahl an zugewiesenen Beiträgen.
10. Der Administrator druckt den Papierausdruck des Mailing-Manifests.
11. Der Administrator hat Details eingefügt in Bezug auf einen bestimmten Beitrag.
12. Der Administrator hat Kriterien zu Gutachten eingefügt.
13. Der Administrator hat ein Papier abgelehnt.
14. Der Administrator hat einen Beitrag akzeptiert.
15. Der Administrator hat die Beitrags-Zuordnungssoftware ausgeführt.
16. Der Administrator hat die Gebotsphase gestartet.
17. Der Administrator hat die Zuordnung der Beiträge abgeschlossen.
18. Der Administrator hat einen Beitrag hinzugefügt.
19. Der Administrator hat ein virtuelles Treffen veranlasst.
20. Der Administrator hat einen Beitrag zugewiesen.
21. Ein Beitrag wurde hinzugefügt von einem Administrator.
22. Ein virtuelles Treffen wurde veranlasst von einem Administrator.
23. Ein Beitrag wurde zugewiesen von einem Administrator.
24. Der Administrator ist eine Unterklasse von Benutzer. 

These phrases encapsulate the relationships and actions described in the RDF triples."
http://cmt_de#c-2636048-9047841,Source,Class,gebot,"In the context of a conference, ""Gebot"" is a German term that translates to ""bid"" or ""offer"" in English. It often refers to a proposal or an offer made during discussions, negotiations, or presentations at the conference. Participants may present their ""Gebot"" in terms of ideas, solutions, or collaborative opportunities, aiming to engage others and foster partnerships or agreements.","Here are the verbalized phrases based on the provided triples:

1. ""Entscheidung is disjoint with Gebot.""
2. ""The property 'abgeglichen von' has a domain of Gebot.""
3. ""The property 'hat Gebot erhalten' has a range of Gebot.""
4. ""The property 'hat abgeglichen' has a range of Gebot.""
5. ""Gebot is disjoint with Dokument, Konferenz, Person, Programm-Komitee, and Präferenz."""
http://cmt_de#c-3386094-8929437,Source,Class,dokument,"In the context of a conference, ""Dokument"" typically refers to a document or written material that is presented, shared, or discussed during the event. This could include research papers, presentations, agendas, minutes, or any other formal written content that contributes to the conference proceedings. It serves as a record of the information shared and can be used for reference by attendees.","Here are the verbalized phrases based on the provided triples:

1. ""Entscheidung"" is disjoint with ""Dokument.""
2. ""Gebot"" is disjoint with ""Dokument.""
3. ""Gutachten"" is a subclass of ""Dokument.""
4. ""Konferenzbeitrag"" is a subclass of ""Dokument.""
5. ""hat Interessenskonflikt in Bezug auf"" has a range of ""Dokument.""
6. ""Dokument"" is disjoint with ""Konferenz,"" ""Person,"" ""Programm-Komitee,"" and ""Präferenz."""
