entity,source_or_target,entity_type,syntactic_matching,lexical_matching,semantic_matching
http://cmt_de#c-0277212-8406046,Source,Class,konferenzbeitrag,"In the context of a conference, ""Konferenzbeitrag"" is a German term that translates to ""conference contribution"" in English. It typically refers to a presentation, paper, or any other form of contribution made by a participant at a conference. This can include research findings, discussions, workshops, or any other content that adds value to the conference proceedings.","Here are the verbalized phrases based on the provided RDF triples:

1. ""Zusammenfassung eines Konferenzbeitrags ist eine Unterklasse von Konferenzbeitrag.""
2. ""Der Begriff 'abgewiesen von' hat die Domäne Konferenzbeitrag.""
3. ""Der Begriff 'akzeptiert von' hat die Domäne Konferenzbeitrag.""
4. ""Der Begriff 'gelesen von Gutachter' hat die Domäne Konferenzbeitrag.""
5. ""Der Begriff 'gelesen von Meta-Gutachter' hat die Domäne Konferenzbeitrag.""
6. ""Der Begriff 'geschrieben von' hat die Domäne Konferenzbeitrag.""
7. ""Der Begriff 'hat Beitrag eingesendet' hat den Bereich Konferenzbeitrag.""
8. ""Der Begriff 'hat Beitrag geschrieben' hat den Bereich Konferenzbeitrag.""
9. ""Der Begriff 'hat Beitrag mitverfasst' hat den Bereich Konferenzbeitrag.""
10. ""Der Begriff 'hat Gebot erhalten' hat die Domäne Konferenzbeitrag.""
11. ""Der Begriff 'hat Gegenstandsbereich' hat die Domäne Konferenzbeitrag.""
12. ""Der Begriff 'hat ID' hat die Domäne Konferenzbeitrag.""
13. ""Der Begriff 'hat Papier abgelehnt' hat den Bereich Konferenzbeitrag.""
14. ""Der Begriff 'hat Papier gelesen' hat den Bereich Konferenzbeitrag.""
15. ""Der Begriff 'hat Titel' hat die Domäne Konferenzbeitrag.""
16. ""Der Begriff 'hat akzeptiert' hat den Bereich Konferenzbeitrag.""
17. ""Der Begriff 'ist entschieden worden als' hat die Domäne Konferenzbeitrag.""
18. ""Der Begriff 'ist zugeordnet worden' hat den Bereich Konferenzbeitrag.""
19. ""Der Begriff 'mitverfasst von' hat die Domäne Konferenzbeitrag.""
20. ""Der Begriff 'steht in Interessen-Konflikt mit Beitrag' hat den Bereich Konferenzbeitrag.""
21. ""Vollständiger Konferenzbeitrag ist eine Unterklasse von Konferenzbeitrag.""
22. ""Der Begriff 'zugewiesen zu' hat die Domäne Konferenzbeitrag.""
23. ""Konferenzbeitrag ist eine Unterklasse von Dokument und steht im Widerspruch zu Gutachten."" 

These phrases summarize the relationships and classifications defined in the RDF triples.The subgraph describes a class hierarchy and restrictions related to the concept of a ""Konferenzbeitrag"" (conference contribution). 

1. **Class Hierarchy**: 
   - ""Konferenzbeitrag"" is a subclass of several restrictions, indicating that it inherits certain properties and constraints.
   - Specifically, it is a subclass of three restrictions, which are identified by unique identifiers (e.g., _:Ne972ba5db9bc466c9eedb926e3c75529, _:Nc9fb6806044e4f0db84d1edb8b1be2bf, and _:N6bbf1c132cfe46b88e360d4cbc6eab72).

2. **Property Restrictions**:
   - The first restriction (identified by _:Nd0512f4e72af45d09f523c930e4cf99e) specifies that there must be at least one instance of the property ""gelesen von Gutachter"" (read by reviewer).
   - The second restriction (identified by _:Nc9fb6806044e4f0db84d1edb8b1be2bf) indicates that there must be at least one instance of the property ""gelesen von Meta-Gutachter"" (read by meta-reviewer).
   - The third restriction (identified by _:N6bbf1c132cfe46b88e360d4cbc6eab72) imposes a maximum cardinality of one for the property ""ist entschieden worden als"" (has been decided as), meaning that a conference contribution can only be decided as one specific outcome.

3. **Cardinality Constraints**:
   - The restrictions also define minimum and maximum cardinalities for the properties. For instance, the property ""gelesen von Gutachter"" must have at least one instance, while the properties ""gelesen von Meta-Gutachter"" and ""ist entschieden worden als"" can have at most one instance.

In summary, a ""Konferenzbeitrag"" must be associated with at least one reviewer and one meta-reviewer, and it can only have one decision outcome. The structure ensures that each conference contribution adheres to these defined relationships and constraints."
http://cmt_de#c-1092336-2330592,Source,Class,entscheidung,"In the context of a conference, ""Entscheidung"" is a German word that translates to ""decision"" in English. It often refers to the process of making choices or reaching conclusions during discussions, presentations, or deliberations at the conference. This could involve deciding on key topics, strategies, or actions to be taken based on the information shared and the insights gained during the event.","Here are the verbalized phrases based on the provided triples:

1. ""Akzeptanz"" is a subclass of ""Entscheidung.""
2. ""Zurückweisung"" is a subclass of ""Entscheidung.""
3. ""ist entschieden worden als"" has a range of ""Entscheidung.""
4. ""Entscheidung"" is disjoint with ""Dokument,"" ""Gebot,"" ""Konferenz,"" ""Person,"" ""Programm-Komitee,"" and ""Präferenz."""
http://cmt_de#c-1105419-5848060,Source,Class,zur ckweisung,"In the context of a conference, ""Zurückweisung"" is a German term that translates to ""rejection"" in English. It typically refers to the dismissal of a paper, proposal, or submission that has been evaluated by the conference committee. This could mean that the work did not meet the required standards, relevance, or quality expected for presentation at the conference.","The term ""Zurückweisung"" is a subclass of ""Entscheidung"" and is disjoint with ""Akzeptanz."""
http://cmt_de#c-1253837-4887221,Source,Class,vollst ndiger konferenzbeitrag,"The term ""vollständiger Konferenzbeitrag"" translates to ""full conference paper"" in English. In the context of a conference, it refers to a comprehensive research paper that is submitted for presentation at the event. This type of contribution typically includes detailed findings, methodologies, and discussions relevant to the conference theme, and it is often subject to a peer-review process before acceptance. A vollständiger Konferenzbeitrag is usually longer and more in-depth than an abstract or a short paper, providing a complete overview of the research conducted.","The phrase can be verbalized as: ""A 'vollständiger Konferenzbeitrag' is a subclass of 'Konferenzbeitrag'."""
http://cmt_de#c-2036030-6478102,Source,Class,gutachten,"In the context of a conference, ""Gutachten"" refers to a formal report or expert opinion that evaluates a specific subject, often based on research or analysis. It is typically used to provide insights, recommendations, or assessments related to the topics being discussed at the conference. This could involve reviewing scientific studies, legal matters, or technical evaluations, depending on the focus of the event.","Here are the verbalized phrases based on the provided triples:

1. ""Konferenzbeitrag"" is disjoint with ""Gutachten.""
2. ""Meta-Gutachten (Gutachten über ein Gutachten)"" is a subclass of ""Gutachten.""
3. The property ""geschrieben von"" has a domain of ""Gutachten.""
4. The property ""hat Gutachten geschrieben"" has a range of ""Gutachten.""
5. The property ""hat die Zeit des Begutachtens beendet"" has a range of ""Gutachten.""
6. ""Gutachten"" is a subclass of ""Dokument."""
http://cmt_de#c-2276280-7516043,Source,Class,vorsitzender,"In the context of a conference, ""Vorsitzender"" is a German term that translates to ""chairperson"" or ""chair"" in English. It refers to the individual who presides over the conference, leading discussions, managing the agenda, and ensuring that the proceedings run smoothly. The Vorsitzender is responsible for facilitating communication among participants and may also represent the conference in official capacities.","The phrase can be verbalized as: ""The class 'Vorsitzender' is a subclass of the class 'Person'.""The subgraph describes a hierarchical structure related to leadership roles within a conference or committee. 

At the top of this hierarchy is the position of ""Vorsitzender"" (Chairperson), which is defined as equivalent to a specific class represented by a unique identifier. This Chairperson has a deputy role known as ""stellvertretender Vorsitz"" (Deputy Chair), and there are additional roles that follow in the hierarchy.

The Chairperson of the conference is identified as a key role, and there is a further specification of the ""Vorsitzender des Programm-Komitees"" (Chairperson of the Program Committee). The structure also includes a role for ""Gutachter"" (Reviewer) and ""Verfasser"" (Author), indicating that these positions are part of the overall leadership framework.

Additionally, there is a mention of a potential conflict of interest related to contributions, which is linked to a specific domain. The subgraph also indicates that the roles and classes are interconnected through union relationships, suggesting that they share common attributes or responsibilities.

Overall, the subgraph outlines a complex organizational structure with defined roles, relationships, and potential conflicts of interest within a conference or committee setting."
http://cmt_de#c-2310106-7377133,Source,Class,akzeptanz,"In the context of a conference, ""Akzeptanz"" refers to the acceptance or approval of ideas, concepts, or practices presented during the event. It can pertain to how well participants embrace new information, methodologies, or technologies discussed at the conference. Achieving ""Akzeptanz"" is often crucial for the successful implementation of initiatives or changes proposed during such gatherings, as it reflects the willingness of attendees to adopt and support these ideas in their respective fields.","1. ""Zurückweisung"" is disjoint with ""Akzeptanz.""
2. ""Akzeptanz"" is a subclass of ""Entscheidung."""
http://cmt_de#c-2600954-3812137,Source,Class,administrator,"In the context of a conference, an ""Administrator"" typically refers to an individual responsible for managing and organizing the event. This role may involve coordinating logistics, overseeing registration, handling communications, and ensuring that all aspects of the conference run smoothly. The administrator may also be involved in budgeting, scheduling sessions, and liaising with speakers and attendees to facilitate a successful conference experience.","Here are the verbalized phrases based on the provided triples:

1. Die Beitragszuordnung wurde abgeschlossen von einem Administrator.
2. Die Beitragszuordnungs-Software wurde ausgeführt von einem Administrator.
3. Details wurden eingefügt von einem Administrator.
4. Die Gebotsphase wurde gestartet von einem Administrator.
5. Kriterien zu Gutachten wurden eingefügt von einem Administrator.
6. Der Papierausdruck des Mailing-Manifests wurde gedruckt von einem Administrator.
7. Der Beitrag wurde abgewiesen von einem Administrator.
8. Der Beitrag wurde akzeptiert von einem Administrator.
9. Der Administrator bestimmt die maximale Anzahl an zugewiesenen Beiträgen.
10. Der Administrator druckt den Papierausdruck des Mailing-Manifests.
11. Der Administrator hat Details eingefügt in Bezug auf einen bestimmten Beitrag.
12. Der Administrator hat Kriterien zu Gutachten eingefügt.
13. Der Administrator hat ein Papier abgelehnt.
14. Der Administrator hat einen Beitrag akzeptiert.
15. Der Administrator hat die Beitrags-Zuordnungssoftware ausgeführt.
16. Der Administrator hat die Gebotsphase gestartet.
17. Der Administrator hat die Zuordnung der Beiträge abgeschlossen.
18. Der Administrator hat einen Beitrag hinzugefügt.
19. Der Administrator hat ein virtuelles Treffen veranlasst.
20. Der Administrator hat einen Beitrag zugewiesen.
21. Ein Beitrag wurde hinzugefügt von einem Administrator.
22. Ein virtuelles Treffen wurde veranlasst von einem Administrator.
23. Ein Beitrag wurde zugewiesen von einem Administrator.
24. Der Administrator ist eine Unterklasse von Benutzer."
http://cmt_de#c-2636048-9047841,Source,Class,gebot,"In the context of a conference, ""Gebot"" is a German word that translates to ""command"" or ""order"" in English. It can refer to a directive or guideline that participants are expected to follow during the event. For example, it might pertain to rules of conduct, procedures for presentations, or protocols for discussions. Understanding the ""Gebot"" in this setting is essential for ensuring that the conference runs smoothly and that all attendees are aligned with the expectations set forth by the organizers.","Here are the verbalized phrases based on the provided triples:

1. ""Entscheidung is disjoint with Gebot.""
2. ""The property 'abgeglichen von' has a domain of Gebot.""
3. ""The property 'hat Gebot erhalten' has a range of Gebot.""
4. ""The property 'hat abgeglichen' has a range of Gebot.""
5. ""Gebot is disjoint with Dokument, Konferenz, Person, Programm-Komitee, and Präferenz."""
http://cmt_de#c-3386094-8929437,Source,Class,dokument,"In the context of a conference, ""Dokument"" typically refers to a document or written material that is presented, shared, or discussed during the event. This could include research papers, presentations, agendas, minutes, or any other formal written content that contributes to the conference proceedings. It serves as a record of the information shared and can be used for reference by attendees.","Here are the verbalized phrases based on the provided triples:

1. ""Entscheidung"" is disjoint with ""Dokument.""
2. ""Gebot"" is disjoint with ""Dokument.""
3. ""Gutachten"" is a subclass of ""Dokument.""
4. ""Konferenzbeitrag"" is a subclass of ""Dokument.""
5. ""hat Interessenskonflikt in Bezug auf"" has a range of ""Dokument.""
6. ""Dokument"" is disjoint with ""Konferenz,"" ""Person,"" ""Programm-Komitee,"" and ""Präferenz."""
