entity,source_or_target,entity_type,syntactic_matching,lexical_matching,semantic_matching
http://cmt_pt#c-0141984-6988652,Source,Class,revis o,"In the context of a conference, ""revisão"" typically refers to the process of reviewing or revising materials, presentations, or papers that will be presented or discussed. This could involve evaluating the content for clarity, accuracy, and relevance, as well as making necessary adjustments to improve the overall quality of the work before it is shared with the audience. It may also pertain to the review of feedback from previous conferences to enhance future presentations.","Here are the verbalized phrases based on the provided triples:

1. The property ""escrito por"" has a domain of ""revisão.""
2. The class ""meta revisão"" is a subclass of ""revisão.""
3. The property ""revisão final"" has a range of ""revisão.""
4. The property ""revisão realizada"" has a range of ""revisão.""
5. The class ""revisão"" is a subclass of ""documento"" and is disjoint with the class ""artigo."""
http://cmt_pt#c-0552113-4846368,Source,Class,decis o,"In the context of a conference, ""decisão"" refers to a decision or resolution made during discussions or deliberations. It often pertains to the conclusions reached by participants regarding specific topics, actions to be taken, or agreements made. This could involve strategic choices, policy implementations, or any other determinations that guide the direction of the conference's outcomes.","Here are the verbalized phrases based on the provided triples:

1. ""Aceitação"" is a subclass of ""decisão.""
2. The property ""possui decisão"" has a range of ""decisão.""
3. ""Rejeição"" is a subclass of ""decisão.""
4. ""Decisão"" is disjoint with ""comitê de programa,"" ""conferência,"" ""documento,"" ""pessoa,"" ""preferência,"" and ""propostas."""
http://cmt_pt#c-0659705-1004834,Source,Class,coordenador da confer ncia,"The term ""coordenador da conferência"" translates to ""conference coordinator"" in English. In the context of a conference, this individual is responsible for organizing and overseeing various aspects of the event, including scheduling sessions, managing speakers, coordinating logistics, and ensuring that the conference runs smoothly. The conference coordinator plays a crucial role in facilitating communication among participants and ensuring that the objectives of the conference are met.","The phrase can be verbalized as follows:

""The role of 'coordenador da conferência' is a subclass of 'membro participante da conferência' and is disjoint from the role of 'coordenador associado do evento'.""The subgraph describes a hierarchical structure related to event coordination roles. It indicates that there is a class of roles, specifically defined as ""Class,"" which includes various positions associated with an event.

1. The first role mentioned is ""coordenador geral do evento,"" which is equivalent to the class identified by the unique identifier `_:Nd46c0a9c045240a99292794216d1e3bf`.
2. Within this class, there are several specific roles:
   - The first role is ""coordenador associado do evento,"" which is part of a list that continues with other roles.
   - The next role is ""coordenador do comitê de programa,"" which is also part of this list.
   - The list of roles continues with a reference to another role, identified by `_:N657e943236914843aa712dbe7532a3e2`, which has no further roles following it (indicated by 'rest' leading to 'nil').
3. The structure also indicates that the role of ""coordenador da conferência"" is the first in a sequence of roles that follow the ""coordenador associado do evento.""

In summary, the subgraph outlines a classification of event coordination roles, detailing specific positions and their relationships within a structured hierarchy."
http://cmt_pt#c-0743480-8784777,Source,Class,autor n o revisor,"In the context of a conference, ""autor não revisor"" translates to ""author not reviewer"" in English. This term typically refers to a situation where the author of a paper or presentation is not involved in the peer review process of their own work. In academic and conference settings, it is common for submissions to be reviewed by peers to ensure quality and validity. When an author is designated as ""autor não revisor,"" it indicates that they will not be reviewing other submissions, possibly to avoid conflicts of interest or to maintain objectivity in the review process.","The phrase can be verbalized as follows:

""The class 'autor não revisor' is a subclass of 'Autor' and is disjoint with the classes 'membro do comitê de programa' and 'revisor'."""
http://cmt_pt#c-1162044-8230678,Source,Class,co autor,"In the context of a conference, a ""co-author"" refers to an individual who collaborates with one or more authors to contribute to a research paper, presentation, or project. Co-authors share responsibility for the content and findings, and their contributions can include conducting research, writing, editing, or providing expertise. In conference settings, co-authors are often acknowledged during presentations and in published materials, highlighting their collaborative efforts in the work being presented.","Here are the verbalized phrases based on the provided RDF triples:

1. ""Writing an article involves a co-author.""
2. ""A co-author is associated with the property of having a co-author.""
3. ""A co-author is a subclass of an Author."""
http://cmt_pt#c-1195022-1778322,Source,Class,comit de programa,"In the context of a conference, ""comitê de programa"" refers to the program committee. This is a group of experts responsible for reviewing submitted papers, proposals, and presentations to determine which will be included in the conference program. The committee typically evaluates the quality, relevance, and originality of the submissions to ensure that the conference maintains high academic and professional standards.","Here are the verbalized phrases based on the provided triples:

1. The term ""decisão"" is disjoint with ""comitê de programa,"" meaning that they do not overlap in their definitions or classifications.

2. The phrase ""membro do comitê de programa"" indicates that it is a member of the range defined by ""comitê de programa.""

3. The expression ""possui um membro do comitê de programa"" specifies that it is a characteristic of ""comitê de programa"" to have a member of the committee.

4. The term ""comitê de programa"" is disjoint with several other terms, including ""conferência,"" ""documento,"" ""pessoa,"" ""preferência,"" and ""propostas,"" indicating that it does not share any common elements with these concepts."
http://cmt_pt#c-1422675-8824916,Source,Class,meta revis o,"In the context of a conference, ""meta revisão"" refers to a systematic review or analysis of existing research studies on a particular topic. It involves synthesizing findings from multiple studies to provide a comprehensive overview of the current state of knowledge, identify trends, and highlight gaps in the research. This type of review is valuable for informing future research directions, guiding practice, and shaping policy decisions. It often serves as a foundational element in academic discussions and presentations at conferences, where researchers share insights and advancements in their fields.","The phrase can be verbalized as: ""The class 'meta revisão' is a subclass of the class 'revisão'."""
http://cmt_pt#c-1498775-2764289,Source,Class,artigo,"In the context of a conference, ""artigo"" typically refers to a written article or paper that is presented or discussed during the event. It may involve research findings, theoretical discussions, or reviews of existing literature relevant to the conference's theme. Participants often submit artigos for consideration to be included in the conference proceedings or to be presented in sessions.","Here are the verbalized phrases based on the provided triples:

1. ""Aceito por"" is a property that applies to an article.
2. An ""artigo aceito"" is a property that relates to an article.
3. An ""artigo escrito"" is a property that relates to an article.
4. ""Rejeitado por"" is a property that applies to an article.
5. ""Atribuído para"" is a property that applies to an article.
6. ""Envio de artigos"" is a property that relates to an article.
7. ""Escrever um artigo com"" is a property that relates to an article.
8. ""Leitura de artigo"" is a property that relates to an article.
9. ""Leitura realizada por um meta revisor"" is a property that applies to an article.
10. ""Leitura realizada por um revisor"" is a property that applies to an article.
11. ""Marca um conflito de interesse"" is a property that relates to an article.
12. ""Possui Atribuição"" is a property that relates to an article.
13. ""Possui Autor"" is a property that applies to an article.
14. ""Possui co-autor"" is a property that applies to an article.
15. ""Possui decisão"" is a property that applies to an article.
16. ""Possui pedido de revisão"" is a property that applies to an article.
17. ""Possui uma área"" is a property that applies to an article.
18. ""Rejeitar artigo"" is a property that relates to an article.
19. ""Resumo do artigo"" is a subclass of article.
20. ""Revisão"" is disjoint with an article.
21. ""Tem código do artigo"" is a property that applies to an article.
22. ""Tem título"" is a property that applies to an article.
23. ""Versão completa do artigo"" is a subclass of article.
24. An ""artigo"" is a subclass of document.The subgraph describes a set of restrictions and relationships concerning a class called ""artigo"" (which translates to ""article"" in English). 

1. The class ""artigo"" is defined as a subclass of two restrictions:
   - The first restriction requires that there is a minimum cardinality of 1 for a property related to ""leitura realizada por um revisor"" (which means ""reading performed by a reviewer"").
   - The second restriction also has a minimum cardinality of 0 and is associated with the property ""leitura realizada por um meta revisor"" (meaning ""reading performed by a meta reviewer"").

2. Additionally, ""artigo"" is a subclass of two other restrictions:
   - The first of these restrictions has a maximum cardinality of 1 for the property ""possui decisão"" (which translates to ""has a decision"").
   - The second restriction also has a maximum cardinality of 1 for the same property, ""possui decisão"".

In summary, the ""artigo"" class is characterized by specific restrictions on the properties related to readings performed by reviewers and meta reviewers, as well as decisions associated with it, establishing both minimum and maximum cardinality constraints for these properties."
http://cmt_pt#c-1917558-7280420,Source,Class,propostas,"In the context of a conference, ""propostas"" is a Portuguese word that translates to ""proposals"" in English. It typically refers to suggestions or plans put forward for consideration or discussion during the event. These proposals could relate to various topics, such as research findings, project ideas, or strategies for collaboration, and are often a key part of the conference agenda, allowing participants to share their insights and recommendations.","Here are the verbalized phrases based on the provided triples:

1. The phrase ""ajustar o pedido de revisão"" is related to the range of ""propostas.""
2. The ""comitê de programa"" is disjoint with ""propostas,"" meaning they do not overlap.
3. The term ""decisão"" is also disjoint with ""propostas,"" indicating no shared elements.
4. The phrase ""pedido de revisao ajustado"" falls under the domain of ""propostas.""
5. The phrase ""possui pedido de revisão"" is related to the range of ""propostas.""
6. The term ""propostas"" is disjoint with ""conferência,"" ""documento,"" ""pessoa,"" and ""preferência,"" indicating that these categories do not intersect."
http://cmt_pt#c-2440688-9886376,Source,Class,prefer ncia,"In the context of a conference, ""preferência"" typically refers to the priority or preference given to certain topics, speakers, or sessions over others. It can also indicate the choice or inclination of attendees regarding which sessions they wish to attend or which discussions they find most relevant or interesting. This concept can influence scheduling, audience engagement, and the overall focus of the conference.","Here are the verbalized phrases for the given triples:

1. The ""comitê de programa"" is disjoint with ""preferência.""
2. The ""decisão"" is disjoint with ""preferência.""
3. The ""propostas"" are disjoint with ""preferência.""
4. The ""preferência"" is disjoint with ""conferência.""
5. The ""preferência"" is disjoint with ""documento.""
6. The ""preferência"" is disjoint with ""pessoa."""
