Entity2,Entity1
target:Delegate,source:ConferenceMember
target:Hotel_registration_form,source:Document
target:Document,source:Document
target:Person,source:Person
target:Technical_commitee,source:ProgramCommittee
target:Author,source:Author
target:Record_of_attendance,source:Document
target:Brief_introduction_for_Session_chair,source:Chairman
target:Session_chair,source:Chairman
target:Invitation_letter,source:Document
target:Refusing_manuscript,source:Rejection
target:Final_manuscript,source:PaperFullVersion
target:Accepting_manuscript,source:Acceptance
target:Submission,source:Paper
target:Publication,source:Paper
target:Reviewer,source:Reviewer
target:Review,source:Review
target:Camera_ready_manuscript_deadline,source:PaperFullVersion
target:IASTED_member,source:ConferenceMember
target:Initial_manuscipt,source:Paper
target:is_given_to,source:assignedTo
target:send,source:email
target:is_present_in,source:hasConferenceMember
target:is_prepared_by,source:writtenBy
target:is_sent_by,source:writtenBy
target:is_writen_by,source:writtenBy
target:is_dated_on,source:date
