Entity1,Entity2
https://vocabs.dariah.eu/tadirah/analyzing,http://vocabularies.unesco.org/thesaurus/concept2214
https://vocabs.dariah.eu/tadirah/analyzing,http://vocabularies.unesco.org/thesaurus/concept2214
https://vocabs.dariah.eu/tadirah/cataloging,http://vocabularies.unesco.org/thesaurus/concept3799
https://vocabs.dariah.eu/tadirah/cataloging,http://vocabularies.unesco.org/thesaurus/concept3799
https://vocabs.dariah.eu/tadirah/collecting,http://vocabularies.unesco.org/thesaurus/concept7387
https://vocabs.dariah.eu/tadirah/disseminating,http://vocabularies.unesco.org/thesaurus/concept512
https://vocabs.dariah.eu/tadirah/disseminating,http://vocabularies.unesco.org/thesaurus/concept512
https://vocabs.dariah.eu/tadirah/informationRetrieval,http://vocabularies.unesco.org/thesaurus/concept514
https://vocabs.dariah.eu/tadirah/informationRetrieval,http://vocabularies.unesco.org/thesaurus/concept514
https://vocabs.dariah.eu/tadirah/mapping,http://vocabularies.unesco.org/thesaurus/concept3270
https://vocabs.dariah.eu/tadirah/mapping,http://vocabularies.unesco.org/thesaurus/concept3270
https://vocabs.dariah.eu/tadirah/opticalCharacterRecognition,http://vocabularies.unesco.org/thesaurus/concept4954
https://vocabs.dariah.eu/tadirah/opticalCharacterRecognition,http://vocabularies.unesco.org/thesaurus/concept4954
https://vocabs.dariah.eu/tadirah/programming,http://vocabularies.unesco.org/thesaurus/concept521
https://vocabs.dariah.eu/tadirah/searching,http://vocabularies.unesco.org/thesaurus/concept4479
https://vocabs.dariah.eu/tadirah/searching,http://vocabularies.unesco.org/thesaurus/concept4479
